timestamp,lat,long,alt
1490991909606928841,37.4269945731,-122.075476127,-33.5846945169
1490991910096531225,37.4269773207,-122.075488575,-33.531536302
1490991910605864809,37.4269588642,-122.075501973,-33.4753977677
1490991911606798367,37.4269184515,-122.075532578,-33.3861174311
1490991912103282351,37.4268964113,-122.075550363,-33.2999522452
1490991912606707399,37.4268732974,-122.075569575,-33.2544097113
1490991912781483249,37.4268635512,-122.075577298,-33.2444033327
1490991913606740447,37.4268231623,-122.075609794,-33.150561743
1490991913680535733,37.4268178911,-122.075613802,-33.1456867998
1490991914103229086,37.4267966212,-122.075629764,-33.1127084287
1490991915607635892,37.426713006,-122.075688423,-32.9920189198
1490991916096248421,37.4266849101,-122.075707642,-32.9622530301
