timestamp,tx,ty,tz,rx,ry,rz
1490991908995556780,68.796,29.308,-0.582,0.0,0.0,0.0
1490991909096490919,68.622,29.016,-0.566,0.0,0.0,0.0
1490991909195365054,68.44,28.716,-0.554,0.0,0.0,0.0
1490991909295214565,68.254,28.403,-0.541,0.0,0.0,0.0
1490991909395185992,68.068,28.074,-0.53,0.0,0.0,0.0
1490991909495044768,67.877,27.732,-0.52,0.0,0.0,0.0
1490991909621931825,67.678,27.378,-0.513,0.0,0.0,0.0
1490991909694820122,67.473,27.014,-0.513,0.0,0.0,0.0
1490991909794708251,67.26,26.638,-0.509,0.0,0.0,0.0
1490991909894653960,67.039,26.252,-0.491,0.0,0.0,0.0
1490991909994510774,66.807,25.861,-0.47,0.0,0.0,0.0
1490991910111532449,66.576,25.464,-0.454,0.0,0.0,0.0
1490991910194279812,66.346,25.059,-0.443,0.0,0.0,0.0
1490991910295164591,66.114,24.653,-0.435,0.0,0.0,0.0
1490991910395114452,65.878,24.243,-0.419,0.0,0.0,0.0
1490991910494972956,65.639,23.83,-0.402,0.0,0.0,0.0
1490991910620869023,65.39,23.416,-0.391,0.0,0.0,0.0
1490991910694735319,65.14,22.993,-0.395,0.0,0.0,0.0
1490991910794693468,64.883,22.565,-0.389,0.0,0.0,0.0
1490991910895572064,64.621,22.133,-0.373,0.0,0.0,0.0
1490991910995451041,64.357,21.692,-0.357,0.0,0.0,0.0
1490991911096317216,64.089,21.245,-0.345,0.0,0.0,0.0
1490991911195741441,63.815,20.796,-0.336,0.0,0.0,0.0
1490991911294710350,63.536,20.34,-0.328,0.0,0.0,0.0
1490991911395486975,63.254,19.878,-0.318,0.0,0.0,0.0
1490991911495455526,62.97,19.408,-0.305,0.0,0.0,0.0
1490991911621802629,62.681,18.931,-0.288,0.0,0.0,0.0
1490991911694720642,62.381,18.451,-0.27,0.0,0.0,0.0
1490991911794613517,62.068,17.97,-0.253,0.0,0.0,0.0
1490991911895460472,61.749,17.48,-0.231,0.0,0.0,0.0
1490991911995332087,61.429,16.984,-0.206,0.0,0.0,0.0
1490991912118257217,61.107,16.485,-0.194,0.0,0.0,0.0
1490991912196141781,60.783,15.979,-0.179,0.0,0.0,0.0
1490991912295136248,60.453,15.468,-0.17,0.0,0.0,0.0
1490991912395470131,60.11,14.956,-0.161,0.0,0.0,0.0
1490991912494872707,59.758,14.443,-0.149,0.0,0.0,0.0
1490991912621667699,59.407,13.92,-0.14,0.0,0.0,0.0
1490991912695178225,59.066,13.381,-0.136,0.0,0.0,0.0
1490991912796082918,58.723,12.838,-0.126,0.0,0.0,0.0
1490991912895994435,58.367,12.297,-0.108,0.0,0.0,0.0
1490991912996333025,58.002,11.757,-0.099,0.0,0.0,0.0
1490991913097281757,57.641,11.205,-0.09,0.0,0.0,0.0
1490991913196135423,57.289,10.642,-0.079,0.0,0.0,0.0
1490991913295093494,56.931,10.076,-0.065,0.0,0.0,0.0
1490991913396934943,56.567,9.507,-0.048,0.0,0.0,0.0
1490991913495839762,56.204,8.935,-0.034,0.0,0.0,0.0
1490991913621735632,55.847,8.356,-0.018,0.0,0.0,0.0
1490991913695116360,55.492,7.771,-0.011,0.0,0.0,0.0
1490991913795493215,55.137,7.184,0.001,0.0,0.0,0.0
1490991913895386556,54.783,6.595,0.012,0.0,0.0,0.0
1490991913995389236,54.43,6.005,0.022,0.0,0.0,0.0
1490991914118229694,54.079,5.41,0.029,0.0,0.0,0.0
1490991914195109291,53.731,4.812,0.032,0.0,0.0,0.0
1490991914295950394,53.382,4.211,0.045,0.0,0.0,0.0
1490991914395855989,53.031,3.608,0.063,0.0,0.0,0.0
1490991914496830372,52.689,2.997,0.085,0.0,0.0,0.0
1490991914621624292,52.35,2.375,0.105,0.0,0.0,0.0
1490991914696581095,52.012,1.754,0.127,0.0,0.0,0.0
1490991914796429935,51.657,1.139,0.14,0.0,0.0,0.0
1490991914896410989,51.304,0.525,0.145,0.0,0.0,0.0
1490991914995792792,50.96,-0.096,0.141,0.0,0.0,0.0
1490991915097186656,50.619,-0.724,0.132,0.0,0.0,0.0
1490991915196121233,50.272,-1.351,0.136,0.0,0.0,0.0
1490991915297031045,49.923,-1.982,0.149,0.0,0.0,0.0
1490991915395926962,49.577,-2.613,0.16,0.0,0.0,0.0
1490991915496835253,49.233,-3.243,0.171,0.0,0.0,0.0
1490991915622686657,48.887,-3.869,0.18,0.0,0.0,0.0
1490991915695556535,48.549,-4.496,0.183,0.0,0.0,0.0
1490991915796531066,48.211,-5.124,0.183,0.0,0.0,0.0
1490991915896380457,47.864,-5.746,0.194,0.0,0.0,0.0
1490991915996335608,47.52,-6.367,0.209,0.0,0.0,0.0
1490991916111244717,47.186,-6.987,0.22,0.0,0.0,0.0
1490991916196096674,46.853,-7.603,0.226,0.0,0.0,0.0
1490991916294937711,46.513,-8.213,0.23,0.0,0.0,0.0
1490991916395886764,46.172,-8.824,0.243,0.0,0.0,0.0
