timestamp,lat,long,alt
1490991909082498091,37.4269991594,-122.075472978,-33.2286660352
1490991909182327590,37.426996433,-122.075475008,-33.2157529568
1490991909383161534,37.426990638,-122.075479156,-33.2011059799
1490991909483043145,37.4269875336,-122.075481303,-33.192639357
1490991909607796665,37.4269843473,-122.075483566,-33.184324774
1490991909882600944,37.4269741944,-122.075490744,-33.1850840246
1490991909983449899,37.4269706842,-122.075493387,-33.170107634
1490991910083349170,37.4269670971,-122.075496034,-33.1617202059
1490991910183241661,37.4269634809,-122.075498667,-33.1531127653
1490991910383122900,37.4269561478,-122.075504041,-33.1278851893
1490991910482948863,37.4269524426,-122.0755068,-33.1114634232
1490991910608796611,37.4269487151,-122.075509633,-33.1023480359
1490991910682767744,37.4269449418,-122.075512508,-33.1051984304
1490991910782640277,37.4269410986,-122.075515447,-33.1018118094
1490991910904564070,37.4269372207,-122.075518411,-33.0932321618
1490991910982929395,37.4269332645,-122.075521378,-33.0790794305
1490991911083254032,37.4269292581,-122.075524448,-33.0632794692
1490991911183149744,37.4269252251,-122.07552759,-33.0528718515
1490991911284017932,37.426921144,-122.075530801,-33.0456939009
1490991911383430226,37.4269170056,-122.075534031,-33.0353873773
1490991911482799379,37.4269127942,-122.07553727,-33.0183334828
1490991911609659165,37.4269085299,-122.075540558,-33.0076747895
1490991911682569644,37.4269042362,-122.07554402,-32.9960084721
1490991911783394960,37.4268999223,-122.075547611,-32.9819421321
1490991911883301792,37.4268955055,-122.075551253,-32.9673469683
1490991911984193056,37.4268910414,-122.075554891,-32.9508653658
1490991912083120180,37.4268865394,-122.075558555,-32.9388922533
1490991912183959803,37.4268819717,-122.075562237,-32.9269270921
1490991912283829851,37.4268773665,-122.075565947,-32.9192407646
1490991912608499750,37.4268634148,-122.07557773,-32.892561178
1490991912682958621,37.4268585535,-122.075581575,-32.891804086
1490991912783318516,37.4268536297,-122.075585389,-32.882347354
1490991912901256068,37.4268487309,-122.075589397,-32.8692860047
1490991912983602792,37.4268438547,-122.075593547,-32.8566313351
1490991913082980596,37.4268388866,-122.075597603,-32.8477783838
1490991913284740722,37.4268286593,-122.075605494,-32.8293185196
1490991913383563259,37.4268235035,-122.075609547,-32.8207530327
1490991913983461993,37.426791805,-122.075633434,-32.7576336555
1490991914083817377,37.4267864165,-122.075637341,-32.7492293809
1490991914183759788,37.4267809945,-122.075641203,-32.7439826152
1490991914284604184,37.4267755766,-122.075645086,-32.7337447267
1490991914383466004,37.4267701145,-122.075649024,-32.7195920274
1490991914483368796,37.4267645673,-122.075652849,-32.7068180158
1490991914682678869,37.4267533108,-122.075660449,-32.6826639875
1490991914783013843,37.4267477586,-122.075664472,-32.6734154158
1490991914902938231,37.4267422287,-122.075668449,-32.6725711913
1490991914983793748,37.4267366261,-122.075672323,-32.6728483277
1490991915083215807,37.4267309765,-122.075676123,-32.6776861791
1490991915609175068,37.4267025919,-122.075695626,-32.6414323797
1490991915683113261,37.4266969352,-122.075699403,-32.6364808096
1490991915783972387,37.4266913065,-122.075703228,-32.6337143449
1490991915883848201,37.4266857023,-122.075707158,-32.6264610957
1490991915984737311,37.4266801244,-122.075711082,-32.6114879567
1490991916384324604,37.4266580397,-122.075726348,-32.5631561024
