index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 21:16:19.964781535,1490994979964781535,34.274,-57.088,1.583,0.0,0.0,0.0
2017-03-31 21:16:20.006510503,1490994980006510503,34.274,-57.088,1.583,0.0,0.0,0.0
2017-03-31 21:16:20.048215038,1490994980048215038,34.2737565271,-57.0877565271,1.583,0.0,0.0,0.0
2017-03-31 21:16:20.089888378,1490994980089888378,34.2733432556,-57.0873432556,1.583,0.0,0.0,0.0
2017-03-31 21:16:20.131480583,1490994980131480583,34.273,-57.0870705121,1.58314102415,0.0,0.0,0.0
2017-03-31 21:16:20.173130061,1490994980173130061,34.273,-57.0874912956,1.58398259118,0.0,0.0,0.0
2017-03-31 21:16:20.214782789,1490994980214782789,34.273,-57.0879121127,1.58482422545,0.0,0.0,0.0
2017-03-31 21:16:20.256505681,1490994980256505681,34.273,-57.0876726362,1.585,0.0,0.0,0.0
2017-03-31 21:16:20.298156096,1490994980298156096,34.273,-57.0872597563,1.585,0.0,0.0,0.0
2017-03-31 21:16:20.339841175,1490994980339841175,34.273,-57.0868450872,1.58546473829,0.0,0.0,0.0
2017-03-31 21:16:20.381708900,1490994980381708900,34.273,-57.0864261504,1.58672154895,0.0,0.0,0.0
2017-03-31 21:16:20.423179805,1490994980423179805,34.273,-57.0860111814,1.58796645585,0.0,0.0,0.0
2017-03-31 21:16:20.464839482,1490994980464839482,34.2725899943,-57.0864100057,1.588,0.0,0.0,0.0
2017-03-31 21:16:20.506439351,1490994980506439351,34.272169291,-57.086830709,1.588,0.0,0.0,0.0
2017-03-31 21:16:20.548262570,1490994980548262570,34.272,-57.087,1.588,0.0,0.0,0.0
2017-03-31 21:16:20.589875069,1490994980589875069,34.272,-57.087,1.588,0.0,0.0,0.0
2017-03-31 21:16:20.631434414,1490994980631434414,34.272,-57.087,1.588,0.0,0.0,0.0
2017-03-31 21:16:20.673148490,1490994980673148490,34.2722942626,-57.087,1.58623442467,0.0,0.0,0.0
2017-03-31 21:16:20.714777359,1490994980714777359,34.272873144,-57.087,1.58276113617,0.0,0.0,0.0
2017-03-31 21:16:20.756579501,1490994980756579501,34.2733284355,-57.0873284355,1.58265687102,0.0,0.0,0.0
2017-03-31 21:16:20.798170177,1490994980798170177,34.2737464263,-57.0877464263,1.58349285266,0.0,0.0,0.0
