timestamp,lat,long,alt
1490994980409290643,37.4262334678,-122.075853535,-31.7564003067
1490994980636996138,37.4262334631,-122.075853551,-31.757000793
1490994981308215436,37.4262334585,-122.075853532,-31.7572253024
1490994981636486786,37.4262334583,-122.075853544,-31.7565104392
1490994982413751456,37.4262334714,-122.075853533,-31.7502446574
1490994983636887814,37.4262334695,-122.075853545,-31.7426966863
1490994984419064821,37.4262334621,-122.075853537,-31.7564221873
1490994984636859126,37.4262334639,-122.075853541,-31.754311837
1490994985409061911,37.426233472,-122.075853529,-31.7510941667
1490994985636859361,37.4262334479,-122.075853539,-31.7503720953
1490994986411142619,37.4262334728,-122.075853543,-31.7449465368
1490994986636311089,37.4262334786,-122.075853546,-31.7431770254
1490994987637774179,37.4262334908,-122.075853533,-31.7356513161
1490994988413156987,37.4262334648,-122.075853524,-31.7537954893
1490994989809599661,37.4262334732,-122.075853529,-31.7593402414
1490994990414979368,37.4262334889,-122.075853494,-31.7530427983
1490994990636224544,37.4262334979,-122.075853508,-31.7557686176
1490994991635633988,37.4262335032,-122.075853509,-31.7466716213
1490994992411857860,37.4262336589,-122.075853692,-31.751116721
1490994992636563225,37.426234206,-122.075854453,-31.7582029921
1490994993408634535,37.4262417932,-122.075864964,-31.7662271705
1490994993636560475,37.426245103,-122.075869519,-31.7325126914
1490994994418663699,37.4262614023,-122.075892279,-31.7200039536
1490994994637436977,37.426265961,-122.075898066,-31.7143020047
1490994995709260937,37.4262966656,-122.075919726,-31.820660967
1490994996412581220,37.4263196705,-122.075918411,-31.8816465092
1490994996638276075,37.4263263702,-122.075915674,-31.9093193277
1490994997637284226,37.4263584613,-122.075889408,-32.0543167989
