timestamp,lat,long,alt
1490993059290474933,37.4261795084,-122.076540899,-32.6095038521
1490993059390362241,37.4261795055,-122.076540905,-32.6103953055
1490993059616165994,37.4261795,-122.076540928,-32.6150628473
1490993059789929871,37.4261795224,-122.07654088,-32.6176698109
1490993060226077012,37.4261795201,-122.076540883,-32.614228993
1490993061491118668,37.4261795196,-122.07654089,-32.614688967
1490993061617600059,37.4261795191,-122.076540898,-32.6148149571
1490993062616961895,37.4261795196,-122.076540873,-32.6142496418
1490993063617941234,37.4261795169,-122.076540897,-32.6070549282
1490993064617902340,37.4261795272,-122.076540898,-32.6160024393
1490993065617921572,37.4261795122,-122.076540915,-32.6181922504
1490993066617804937,37.4261795079,-122.076540909,-32.6125227954
1490993067617842464,37.4261795098,-122.07654091,-32.6080858465
1490993067694727092,37.4261795159,-122.076540925,-32.6067341487
1490993068617725621,37.4261795302,-122.076540952,-32.6099844115
1490993069390823620,37.4261794997,-122.076540894,-32.6086476625
1490993069616729897,37.4261795186,-122.076540909,-32.6119562595
1490993070228069848,37.4261795147,-122.076540904,-32.610740971
1490993070617179672,37.4261795012,-122.076540906,-32.6081273752
1490993071618673589,37.4261794939,-122.076540963,-32.6140236011
1490993072226981048,37.4261795138,-122.076540881,-32.6117343831
1490993072618103759,37.4261795217,-122.076540911,-32.6116848633
1490993072700521089,37.426179508,-122.07654087,-32.6155704765
1490993073618517557,37.4261787075,-122.076541304,-32.6225351328
1490993074228839660,37.4261753161,-122.076542965,-32.6253675464
1490993074618432693,37.4261710283,-122.076545193,-32.6220852388
1490993075617479699,37.4261532627,-122.07655468,-32.6326299094
1490993076230798505,37.4261399887,-122.076562048,-32.6111738915
1490993076617361281,37.4261308219,-122.076567285,-32.6156700569
1490993077490403217,37.4261076851,-122.076579131,-32.6544177083
1490993077617310951,37.4261046753,-122.076580331,-32.6524242397
1490993077699240139,37.4261015375,-122.076581364,-32.6462159404
1490993078617218354,37.4260683636,-122.076586828,-32.6342965834
1490993079617210621,37.4260231648,-122.076583151,-32.619897745
1490993080230091050,37.4259937528,-122.076576139,-32.5949124104
1490993080290488041,37.4259886957,-122.076574584,-32.5740269992
1490993080616068757,37.4259733644,-122.076569809,-32.5530289323
1490993081091618826,37.4259472471,-122.076560779,-32.5253150007
1490993081290411714,37.4259366987,-122.076557114,-32.5196085904
1490993081617112256,37.4259209284,-122.076551457,-32.5143361308
1490993082230493224,37.4258895568,-122.076540388,-32.5291963913
1490993082616989980,37.4258691647,-122.076533261,-32.5287680288
1490993083616979349,37.4258197772,-122.076516105,-32.6182210657
1490993083690934819,37.4258149184,-122.076514456,-32.6321948755
1490993084229309354,37.425790753,-122.076506629,-32.6472443017
1490993084617952735,37.4257713118,-122.076500743,-32.6797600732
1490993085291165473,37.4257364828,-122.076490325,-32.7287544655
1490993085616926454,37.4257210547,-122.076486612,-32.7732575236
1490993085891588279,37.4257052415,-122.076483622,-32.8149705279
1490993086229273278,37.4256890624,-122.076481563,-32.8428259938
1490993087617822590,37.4256176819,-122.07647966,-33.0202669241
1490993088229320553,37.4255895916,-122.076482885,-33.1141931136
1490993088489906784,37.425575783,-122.076485991,-33.1633152153
1490993088616891109,37.4255712114,-122.076487257,-33.1746667727
1490993089617825105,37.4255280677,-122.076507107,-33.2662872913
1490993089790634089,37.4255201387,-122.076512596,-33.2611209308
1490993090234267885,37.4255056223,-122.076525622,-33.2868093201
1490993090617825890,37.4254928242,-122.076540413,-33.2967951508
1490993091617720913,37.4254724512,-122.07658515,-33.3101427691
1490993092230167437,37.4254696303,-122.076615498,-33.2933776527
1490993092617754865,37.425472102,-122.076635578,-33.2942007739
1490993093617667060,37.4254924389,-122.076677527,-33.2103588138
1490993094231058579,37.4255103246,-122.076694005,-33.1933827592
1490993095617473626,37.4255604265,-122.076704908,-33.1607722747
1490993096228902259,37.4255830347,-122.07669811,-33.1617413393
1490993096618488622,37.4255983325,-122.07669059,-33.1317399112
1490993097693374016,37.4256422269,-122.076659655,-33.0706861765
1490993098228741862,37.4256640417,-122.076641118,-33.0209815775
1490993098617399907,37.4256826877,-122.076624487,-33.0106711457
