index,timestamp,lat,long,alt
2017-03-31 20:44:19.005657856,1490993059005657856,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.047340461,1490993059047340461,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.089072399,1490993059089072399,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.133323139,1490993059133323139,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.172561295,1490993059172561295,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.214027938,1490993059214027938,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.255853750,1490993059255853750,37.4261795084,-122.076540899,-32.6095038521
2017-03-31 20:44:19.297393560,1490993059297393560,37.4261795082,-122.076540899,-32.6095655983
2017-03-31 20:44:19.341533442,1490993059341533442,37.426179507,-122.076540902,-32.6099595275
2017-03-31 20:44:19.380746239,1490993059380746239,37.4261795058,-122.076540904,-32.6103094855
2017-03-31 20:44:19.422331147,1490993059422331147,37.4261795048,-122.076540908,-32.6110561258
2017-03-31 20:44:19.464012925,1490993059464012925,37.4261795037,-122.076540912,-32.6119177196
2017-03-31 20:44:19.505721069,1490993059505721069,37.4261795027,-122.076540917,-32.6127798637
2017-03-31 20:44:19.549833797,1490993059549833797,37.4261795016,-122.076540921,-32.6136917077
2017-03-31 20:44:19.589331399,1490993059589331399,37.4261795007,-122.076540926,-32.6145081578
2017-03-31 20:44:19.630836772,1490993059630836772,37.4261795019,-122.076540924,-32.6152829524
2017-03-31 20:44:19.672423031,1490993059672423031,37.4261795073,-122.076540913,-32.6159068652
2017-03-31 20:44:19.714147929,1490993059714147929,37.4261795127,-122.076540901,-32.6165328597
2017-03-31 20:44:19.758191220,1490993059758191220,37.4261795183,-122.076540889,-32.617193636
2017-03-31 20:44:19.797418843,1490993059797418843,37.4261795224,-122.07654088,-32.6176107311
2017-03-31 20:44:19.839097684,1490993059839097684,37.4261795222,-122.07654088,-32.6172819214
2017-03-31 20:44:19.880829429,1490993059880829429,37.426179522,-122.07654088,-32.6169526937
2017-03-31 20:44:19.922440028,1490993059922440028,37.4261795217,-122.076540881,-32.6166244233
2017-03-31 20:44:19.966538298,1490993059966538298,37.4261795215,-122.076540881,-32.6162765263
2017-03-31 20:44:20.005653691,1490993060005653691,37.4261795213,-122.076540881,-32.615967939
2017-03-31 20:44:20.047372147,1490993060047372147,37.4261795211,-122.076540881,-32.6156388183
2017-03-31 20:44:20.089121401,1490993060089121401,37.4261795209,-122.076540882,-32.6153094533
2017-03-31 20:44:20.130673611,1490993060130673611,37.4261795206,-122.076540882,-32.6149816413
2017-03-31 20:44:20.172455180,1490993060172455180,37.4261795204,-122.076540882,-32.6146520218
2017-03-31 20:44:20.214101967,1490993060214101967,37.4261795202,-122.076540882,-32.6143234646
2017-03-31 20:44:20.255738748,1490993060255738748,37.4261795201,-122.076540883,-32.6142397781
2017-03-31 20:44:20.297322106,1490993060297322106,37.4261795201,-122.076540883,-32.614254898
2017-03-31 20:44:20.339178977,1490993060339178977,37.4261795201,-122.076540883,-32.6142701174
2017-03-31 20:44:20.380779816,1490993060380779816,37.4261795201,-122.076540884,-32.6142852436
2017-03-31 20:44:20.422401417,1490993060422401417,37.42617952,-122.076540884,-32.6143003774
2017-03-31 20:44:20.464078785,1490993060464078785,37.42617952,-122.076540884,-32.6143155314
2017-03-31 20:44:20.505795054,1490993060505795054,37.42617952,-122.076540884,-32.6143306996
2017-03-31 20:44:20.547396756,1490993060547396756,37.42617952,-122.076540885,-32.6143458262
2017-03-31 20:44:20.589319559,1490993060589319559,37.42617952,-122.076540885,-32.6143610695
2017-03-31 20:44:20.630766952,1490993060630766952,37.42617952,-122.076540885,-32.6143761398
2017-03-31 20:44:20.672527583,1490993060672527583,37.4261795199,-122.076540885,-32.6143913242
2017-03-31 20:44:20.714131987,1490993060714131987,37.4261795199,-122.076540886,-32.6144064517
2017-03-31 20:44:20.755813689,1490993060755813689,37.4261795199,-122.076540886,-32.6144216073
2017-03-31 20:44:20.797420232,1490993060797420232,37.4261795199,-122.076540886,-32.6144367357
2017-03-31 20:44:20.839098037,1490993060839098037,37.4261795199,-122.076540886,-32.6144518899
2017-03-31 20:44:20.880904390,1490993060880904390,37.4261795198,-122.076540887,-32.6144670908
2017-03-31 20:44:20.922646455,1490993060922646455,37.4261795198,-122.076540887,-32.6144822684
2017-03-31 20:44:20.964086964,1490993060964086964,37.4261795198,-122.076540887,-32.6144973363
2017-03-31 20:44:21.005696833,1490993061005696833,37.4261795198,-122.076540887,-32.6145124658
2017-03-31 20:44:21.047396728,1490993061047396728,37.4261795198,-122.076540888,-32.614527628
2017-03-31 20:44:21.089051176,1490993061089051176,37.4261795197,-122.076540888,-32.6145427738
2017-03-31 20:44:21.130689862,1490993061130689862,37.4261795197,-122.076540888,-32.6145579137
2017-03-31 20:44:21.172433528,1490993061172433528,37.4261795197,-122.076540888,-32.6145730919
2017-03-31 20:44:21.214041153,1490993061214041153,37.4261795197,-122.076540889,-32.6145882206
2017-03-31 20:44:21.255754887,1490993061255754887,37.4261795197,-122.076540889,-32.6146033879
2017-03-31 20:44:21.297403931,1490993061297403931,37.4261795196,-122.076540889,-32.6146185316
2017-03-31 20:44:21.339062329,1490993061339062329,37.4261795196,-122.076540889,-32.6146336788
2017-03-31 20:44:21.380826775,1490993061380826775,37.4261795196,-122.07654089,-32.6146488645
2017-03-31 20:44:21.422479416,1490993061422479416,37.4261795196,-122.07654089,-32.6146640095
2017-03-31 20:44:21.464094048,1490993061464094048,37.4261795196,-122.07654089,-32.6146791408
2017-03-31 20:44:21.505716690,1490993061505716690,37.4261795195,-122.076540891,-32.6147035084
2017-03-31 20:44:21.547373321,1490993061547373321,37.4261795194,-122.076540894,-32.6147450032
2017-03-31 20:44:21.589316436,1490993061589316436,37.4261795192,-122.076540897,-32.6147867833
2017-03-31 20:44:21.630728195,1490993061630728195,37.4261795191,-122.076540898,-32.6148075308
2017-03-31 20:44:21.672348917,1490993061672348917,37.4261795191,-122.076540897,-32.6147839869
2017-03-31 20:44:21.714024345,1490993061714024345,37.4261795191,-122.076540896,-32.614760412
2017-03-31 20:44:21.755732876,1490993061755732876,37.4261795192,-122.076540895,-32.6147368185
2017-03-31 20:44:21.797359586,1490993061797359586,37.4261795192,-122.076540894,-32.6147132713
2017-03-31 20:44:21.839028662,1490993061839028662,37.4261795192,-122.076540893,-32.6146897001
2017-03-31 20:44:21.880728966,1490993061880728966,37.4261795192,-122.076540892,-32.6146661112
2017-03-31 20:44:21.924745442,1490993061924745442,37.4261795193,-122.076540891,-32.6146412122
2017-03-31 20:44:21.964052155,1490993061964052155,37.4261795193,-122.07654089,-32.6146189773
2017-03-31 20:44:22.005656258,1490993062005656258,37.4261795193,-122.076540889,-32.6145954428
2017-03-31 20:44:22.047351802,1490993062047351802,37.4261795193,-122.076540888,-32.6145718567
2017-03-31 20:44:22.089049251,1490993062089049251,37.4261795193,-122.076540886,-32.6145482694
2017-03-31 20:44:22.133142051,1490993062133142051,37.4261795194,-122.076540885,-32.6145233272
2017-03-31 20:44:22.172383973,1490993062172383973,37.4261795194,-122.076540884,-32.6145011289
2017-03-31 20:44:22.214027057,1490993062214027057,37.4261795194,-122.076540883,-32.6144775725
2017-03-31 20:44:22.255701725,1490993062255701725,37.4261795194,-122.076540882,-32.614453998
2017-03-31 20:44:22.297354391,1490993062297354391,37.4261795195,-122.076540881,-32.6144304361
2017-03-31 20:44:22.341493415,1490993062341493415,37.4261795195,-122.07654088,-32.6144054677
2017-03-31 20:44:22.380726135,1490993062380726135,37.4261795195,-122.076540879,-32.6143832748
2017-03-31 20:44:22.422369386,1490993062422369386,37.4261795195,-122.076540878,-32.6143597182
2017-03-31 20:44:22.463990630,1490993062463990630,37.4261795195,-122.076540877,-32.614336174
2017-03-31 20:44:22.505713475,1490993062505713475,37.4261795196,-122.076540876,-32.6143125724
2017-03-31 20:44:22.549817528,1490993062549817528,37.4261795196,-122.076540875,-32.6142876237
2017-03-31 20:44:22.589025822,1490993062589025822,37.4261795196,-122.076540874,-32.6142654445
2017-03-31 20:44:22.630667923,1490993062630667923,37.4261795196,-122.076540873,-32.6141511258
2017-03-31 20:44:22.672319877,1490993062672319877,37.4261795195,-122.076540874,-32.6138517451
2017-03-31 20:44:22.714048333,1490993062714048333,37.4261795194,-122.076540875,-32.613551816
2017-03-31 20:44:22.758057017,1490993062758057017,37.4261795192,-122.076540876,-32.6132354958
2017-03-31 20:44:22.797326658,1490993062797326658,37.4261795191,-122.076540877,-32.6129532385
2017-03-31 20:44:22.839019547,1490993062839019547,37.426179519,-122.076540878,-32.6126535633
2017-03-31 20:44:22.880710620,1490993062880710620,37.4261795189,-122.076540879,-32.612353901
2017-03-31 20:44:22.922414985,1490993062922414985,37.4261795188,-122.07654088,-32.6120541431
2017-03-31 20:44:22.966475241,1490993062966475241,37.4261795187,-122.076540881,-32.611737453
2017-03-31 20:44:23.005696875,1490993063005696875,37.4261795186,-122.076540882,-32.6114555417
2017-03-31 20:44:23.047384246,1490993063047384246,37.4261795185,-122.076540883,-32.6111559052
2017-03-31 20:44:23.089023538,1490993063089023538,37.4261795184,-122.076540884,-32.6108566164
2017-03-31 20:44:23.130790724,1490993063130790724,37.4261795182,-122.076540885,-32.6105564076
2017-03-31 20:44:23.174860548,1490993063174860548,37.4261795181,-122.076540886,-32.6102396477
2017-03-31 20:44:23.214008852,1490993063214008852,37.426179518,-122.076540887,-32.6099582625
2017-03-31 20:44:23.255773737,1490993063255773737,37.4261795179,-122.076540888,-32.6096580703
2017-03-31 20:44:23.297488984,1490993063297488984,37.4261795178,-122.076540889,-32.6093582351
2017-03-31 20:44:23.339143889,1490993063339143889,37.4261795177,-122.07654089,-32.6090588323
2017-03-31 20:44:23.383245132,1490993063383245132,37.4261795176,-122.076540891,-32.6087418478
2017-03-31 20:44:23.422426650,1490993063422426650,37.4261795175,-122.076540892,-32.6084602235
2017-03-31 20:44:23.464037928,1490993063464037928,37.4261795173,-122.076540893,-32.6081611353
2017-03-31 20:44:23.505711184,1490993063505711184,37.4261795172,-122.076540894,-32.6078616018
2017-03-31 20:44:23.547464364,1490993063547464364,37.4261795171,-122.076540895,-32.6075614924
2017-03-31 20:44:23.591708035,1490993063591708035,37.426179517,-122.076540896,-32.607243483
2017-03-31 20:44:23.630673076,1490993063630673076,37.4261795171,-122.076540897,-32.6071688515
2017-03-31 20:44:23.672450474,1490993063672450474,37.4261795175,-122.076540897,-32.6075426698
2017-03-31 20:44:23.714052843,1490993063714052843,37.4261795179,-122.076540897,-32.6079149214
2017-03-31 20:44:23.755771002,1490993063755771002,37.4261795183,-122.076540897,-32.6082882083
2017-03-31 20:44:23.797386765,1490993063797386765,37.4261795188,-122.076540897,-32.6086605813
2017-03-31 20:44:23.839027776,1490993063839027776,37.4261795192,-122.076540897,-32.6090331787
2017-03-31 20:44:23.880787015,1490993063880787015,37.4261795196,-122.076540897,-32.6094068345
2017-03-31 20:44:23.922428185,1490993063922428185,37.42617952,-122.076540897,-32.6097794342
