timestamp,lat,long,alt
1490991812081967564,37.4263454473,-122.076016515,-31.6094588967
1490991812181919552,37.4263451784,-122.076016747,-31.6071494113
1490991812379612914,37.4263444824,-122.076017377,-31.6126273312
1490991812482581140,37.426344004,-122.076017803,-31.6090229773
1490991812607466325,37.4263434029,-122.076018312,-31.6076464445
1490991812681275799,37.4263426684,-122.0760189,-31.6196314283
1490991812782159696,37.4263417973,-122.076019642,-31.6180970756
1490991812896086434,37.4263407861,-122.076020499,-31.6123369174
1490991812981979529,37.4263396383,-122.076021492,-31.6104627236
1490991813082819991,37.4263383493,-122.076022575,-31.607124674
1490991813182758912,37.4263369422,-122.076023766,-31.6025537752
1490991813381516166,37.4263338117,-122.076026474,-31.595520189
1490991813605274020,37.4263302946,-122.076029488,-31.5879664461
1490991813680685304,37.4263284111,-122.076031143,-31.5889059537
1490991813782072579,37.4263264252,-122.076032915,-31.5869908752
1490991813881900566,37.4263243452,-122.076034779,-31.5807043569
1490991813982833493,37.4263221781,-122.07603669,-31.5764094736
1490991814082176621,37.4263199273,-122.076038624,-31.5721702453
1490991814182600553,37.4263175964,-122.076040604,-31.5674940185
1490991814282496325,37.4263151882,-122.076042645,-31.5606635194
1490991814382431687,37.4263127323,-122.076044771,-31.5583679234
1490991814482236218,37.4263102498,-122.076046981,-31.5522788441
1490991814608088230,37.42630771,-122.076049208,-31.5442041394
1490991814682001802,37.4263051209,-122.07605146,-31.5423510385
1490991814781963434,37.426302455,-122.076053757,-31.5376774028
1490991814893824988,37.4262997721,-122.076056061,-31.5306873656
1490991815082557090,37.4262943313,-122.076060805,-31.5196992362
1490991815182408181,37.4262915733,-122.076063296,-31.5134881489
1490991815283283798,37.426288815,-122.076065795,-31.5052807004
1490991815382209290,37.4262859794,-122.076068245,-31.495447365
1490991815482039681,37.4262830935,-122.076070687,-31.4928304291
1490991815607450350,37.426280173,-122.076073139,-31.4882738706
1490991815681830896,37.4262772367,-122.076075584,-31.4821042279
1490991815781675005,37.4262743181,-122.076078109,-31.4760982641
1490991815881577620,37.4262713855,-122.076080759,-31.4703073025
1490991815982413242,37.4262684611,-122.076083446,-31.4671647721
1490991816182202655,37.4262624111,-122.07608874,-31.4580583798
1490991816607742941,37.4262500315,-122.076099384,-31.4253516077
1490991816681666226,37.4262469655,-122.076102167,-31.4226930789
1490991816896455812,37.4262407545,-122.076107716,-31.4233982564
1490991816983298749,37.426237588,-122.076110495,-31.4243586556
1490991817082164177,37.4262344156,-122.076113278,-31.4186050722
1490991817182094210,37.4262312173,-122.076116125,-31.4130991092
1490991817282490367,37.4262280068,-122.07611899,-31.4075615262
1490991817381936866,37.4262248347,-122.076121853,-31.4026505413
1490991817481716468,37.4262216351,-122.076124747,-31.4015462718
1490991817606639658,37.4262184047,-122.076127649,-31.4015542951
1490991817678453875,37.4262151494,-122.076130522,-31.4006914433
1490991817881346835,37.4262086054,-122.076136308,-31.4036016092
1490991817981189867,37.4262053007,-122.076139253,-31.3979564331
1490991818081091140,37.4262020016,-122.07614225,-31.3913175547
1490991818180950530,37.4261987106,-122.076145218,-31.3903300417
1490991818282837131,37.4261953508,-122.076148196,-31.3925419921
1490991818381761391,37.4261919794,-122.076151165,-31.3898668029
1490991818481650776,37.4261885916,-122.076154165,-31.3859285473
1490991818607038105,37.4261852161,-122.0761572,-31.3839162979
1490991818681474763,37.4261818393,-122.076160157,-31.4022813844
1490991818781308521,37.4261784416,-122.076163234,-31.4002564967
1490991818894269579,37.4261749882,-122.076166313,-31.4005141985
1490991818982620756,37.4261715138,-122.076169372,-31.3966842425
1490991819181910628,37.4261645922,-122.076175479,-31.3957771147
1490991819282735995,37.4261611496,-122.076178545,-31.3916304008
