timestamp,tx,ty,tz,rx,ry,rz
1490993559812236984,-13.85,-26.46,0.599,0.0,0.0,0.0
1490993559912128457,-13.85,-26.462,0.6,0.0,0.0,0.0
1490993560021021666,-13.849,-26.461,0.603,0.0,0.0,0.0
1490993560112949008,-13.849,-26.461,0.603,0.0,0.0,0.0
1490993560211774488,-13.849,-26.46,0.602,0.0,0.0,0.0
1490993560312690023,-13.849,-26.46,0.603,0.0,0.0,0.0
1490993560411582170,-13.85,-26.459,0.603,0.0,0.0,0.0
1490993560511448837,-13.85,-26.46,0.608,0.0,0.0,0.0
1490993560638279660,-13.85,-26.46,0.607,0.0,0.0,0.0
1490993560709184678,-13.85,-26.458,0.605,0.0,0.0,0.0
1490993560810099283,-13.85,-26.457,0.605,0.0,0.0,0.0
1490993560911977103,-13.849,-26.457,0.607,0.0,0.0,0.0
1490993561011944132,-13.85,-26.457,0.607,0.0,0.0,0.0
1490993561116944896,-13.849,-26.458,0.607,0.0,0.0,0.0
1490993561211649729,-13.849,-26.457,0.604,0.0,0.0,0.0
1490993561312557356,-13.849,-26.459,0.601,0.0,0.0,0.0
1490993561412499398,-13.849,-26.459,0.601,0.0,0.0,0.0
1490993561512347900,-13.85,-26.458,0.603,0.0,0.0,0.0
1490993561638200908,-13.85,-26.458,0.605,0.0,0.0,0.0
1490993561712125708,-13.851,-26.461,0.596,0.0,0.0,0.0
1490993561812002903,-13.85,-26.461,0.597,0.0,0.0,0.0
1490993561911901143,-13.851,-26.461,0.596,0.0,0.0,0.0
1490993562012770584,-13.851,-26.461,0.598,0.0,0.0,0.0
1490993562110119019,-13.85,-26.46,0.596,0.0,0.0,0.0
1490993562209482816,-13.85,-26.461,0.599,0.0,0.0,0.0
1490993562313434203,-13.851,-26.461,0.6,0.0,0.0,0.0
1490993562412328278,-13.851,-26.459,0.602,0.0,0.0,0.0
1490993562512198177,-13.85,-26.458,0.6,0.0,0.0,0.0
1490993562638098923,-13.85,-26.459,0.599,0.0,0.0,0.0
1490993562712924762,-13.849,-26.463,0.596,0.0,0.0,0.0
1490993562812807460,-13.849,-26.461,0.597,0.0,0.0,0.0
1490993562912716876,-13.85,-26.462,0.595,0.0,0.0,0.0
1490993563013160841,-13.849,-26.463,0.598,0.0,0.0,0.0
1490993563112134005,-13.85,-26.463,0.597,0.0,0.0,0.0
1490993563212308713,-13.848,-26.462,0.601,0.0,0.0,0.0
1490993563313171905,-13.849,-26.462,0.6,0.0,0.0,0.0
1490993563410126076,-13.849,-26.461,0.6,0.0,0.0,0.0
1490993563510468510,-13.849,-26.461,0.598,0.0,0.0,0.0
1490993563638779777,-13.849,-26.461,0.599,0.0,0.0,0.0
1490993563713212190,-13.849,-26.463,0.595,0.0,0.0,0.0
1490993563812582722,-13.849,-26.462,0.598,0.0,0.0,0.0
1490993563912464718,-13.849,-26.462,0.601,0.0,0.0,0.0
1490993564013412616,-13.848,-26.463,0.602,0.0,0.0,0.0
1490993564113269753,-13.848,-26.462,0.603,0.0,0.0,0.0
