timestamp,tx,ty,tz,rx,ry,rz
1490993558523993046,-10.261,-42.769,1.184,0.0,0.0,0.0
1490993558624055342,-10.261,-42.77,1.184,0.0,0.0,0.0
1490993558723692784,-10.262,-42.769,1.185,0.0,0.0,0.0
1490993558823803576,-10.262,-42.768,1.185,0.0,0.0,0.0
1490993558924152383,-10.261,-42.768,1.186,0.0,0.0,0.0
1490993559024441669,-10.261,-42.768,1.185,0.0,0.0,0.0
1490993559123259222,-10.261,-42.768,1.186,0.0,0.0,0.0
1490993559222877119,-10.261,-42.767,1.186,0.0,0.0,0.0
1490993559322968373,-10.261,-42.766,1.185,0.0,0.0,0.0
1490993559449321548,-10.255,-42.757,1.181,0.0,0.0,0.0
1490993559523520512,-10.24,-42.733,1.173,0.0,0.0,0.0
1490993559623480230,-10.218,-42.696,1.176,0.0,0.0,0.0
1490993559723386132,-10.188,-42.647,1.176,0.0,0.0,0.0
1490993559824329628,-10.15,-42.588,1.176,0.0,0.0,0.0
1490993559923970730,-10.107,-42.518,1.177,0.0,0.0,0.0
1490993560024603116,-10.06,-42.438,1.174,0.0,0.0,0.0
1490993560123877771,-10.005,-42.348,1.172,0.0,0.0,0.0
1490993560223166197,-9.944,-42.25,1.171,0.0,0.0,0.0
1490993560323622927,-9.872,-42.143,1.174,0.0,0.0,0.0
1490993560449319887,-9.795,-42.026,1.174,0.0,0.0,0.0
1490993560523268277,-9.711,-41.901,1.175,0.0,0.0,0.0
1490993560624005904,-9.622,-41.764,1.172,0.0,0.0,0.0
1490993560723683406,-9.526,-41.619,1.169,0.0,0.0,0.0
1490993560823778701,-9.428,-41.463,1.167,0.0,0.0,0.0
1490993560923687446,-9.321,-41.299,1.164,0.0,0.0,0.0
1490993561024439144,-9.207,-41.125,1.166,0.0,0.0,0.0
1490993561123325192,-9.087,-40.944,1.165,0.0,0.0,0.0
1490993561223236465,-8.962,-40.754,1.164,0.0,0.0,0.0
1490993561323542092,-8.829,-40.555,1.166,0.0,0.0,0.0
1490993561449867104,-8.696,-40.346,1.163,0.0,0.0,0.0
