timestamp,lat,long,alt
1490991690181108155,37.4257771168,-122.07652998,-32.3013169296
1490991690604572898,37.4257772514,-122.076529854,-32.2987570625
1490991690680470899,37.4257773995,-122.076529737,-32.2998511833
1490991690780335773,37.4257776407,-122.076529529,-32.3008336677
1490991690885286654,37.425777989,-122.076529238,-32.2994232737
1490991690981088277,37.4257784949,-122.076528776,-32.2947630842
1490991691080989252,37.4257791555,-122.076528175,-32.2956881318
1490991691180871759,37.4257800024,-122.076527418,-32.2913694311
1490991691281792725,37.4257810816,-122.076526482,-32.2863342978
1490991691381177703,37.4257823727,-122.076525374,-32.2812133025
1490991691680243713,37.4257874774,-122.076520894,-32.2591325552
1490991692080852954,37.4257969459,-122.076512684,-32.2272658547
1490991692180775387,37.4257997418,-122.076510173,-32.2186108042
1490991692386480081,37.4258059604,-122.076504861,-32.1847822554
1490991692481336282,37.4258093593,-122.076502102,-32.1695867706
1490991692606280883,37.42581289,-122.076499131,-32.160217354
1490991692680382175,37.4258165468,-122.076496007,-32.1488131016
1490991692780093965,37.4258203492,-122.07649274,-32.1327851445
1490991692886941276,37.4258243352,-122.076489345,-32.11109203
1490991692980876125,37.4258284799,-122.076485913,-32.0940422842
1490991693080817368,37.4258327829,-122.076482443,-32.0782604033
1490991693281512097,37.4258418172,-122.076475013,-32.0462840964
1490991693380339910,37.4258465168,-122.076471093,-32.038682403
1490991693480248846,37.4258514199,-122.07646718,-32.0213254421
1490991693606102887,37.4258564786,-122.076463231,-31.9976318258
1490991693680059807,37.4258616485,-122.076459132,-31.9754664573
1490991693779873393,37.4258669097,-122.076454839,-31.9493517085
1490991693980629799,37.4258777532,-122.076445768,-31.9027088865
1490991694080564931,37.425883329,-122.07644106,-31.8781621341
1490991694181455971,37.4258889803,-122.076436269,-31.8586295893
1490991694282340072,37.4258947302,-122.076431383,-31.8431750125
1490991694381257247,37.4259006014,-122.076426406,-31.8233397755
1490991694481125571,37.4259065991,-122.076421231,-31.7958746676
1490991694604955650,37.4259126549,-122.076415822,-31.7709586831
1490991694680879530,37.4259187732,-122.076410212,-31.7443870421
1490991694780781627,37.4259250302,-122.076404651,-31.7227798262
1490991694891806606,37.4259313996,-122.076399122,-31.7082646609
1490991695080938857,37.4259441065,-122.076387688,-31.6903558287
1490991695180808980,37.4259505401,-122.076382055,-31.6751925972
1490991695282148145,37.4259570056,-122.076376491,-31.6557644912
1490991695381038848,37.4259634049,-122.076370816,-31.6272303651
1490991695481907092,37.4259696838,-122.076365031,-31.5985162241
1490991695606754391,37.4259758616,-122.076359335,-31.5700618895
1490991695680679226,37.4259817281,-122.076353394,-31.6597710023
1490991695780598085,37.425987523,-122.076347961,-31.6409506532
1490991696081295259,37.4260039547,-122.076332508,-31.6114615622
1490991696181155883,37.4260092036,-122.076327659,-31.5943672804
1490991696282126960,37.4260142274,-122.076322909,-31.5793630323
1490991696380986925,37.4260190533,-122.076318302,-31.5650658942
1490991696480881226,37.4260236818,-122.076313896,-31.5507130109
1490991696606809089,37.4260281194,-122.076309692,-31.5402576405
1490991696680616398,37.4260323197,-122.076305638,-31.537529035
1490991696781512266,37.4260363245,-122.076301793,-31.5322737127
1490991696886945993,37.4260401504,-122.076298117,-31.5201111824
1490991696981291224,37.4260437766,-122.076294664,-31.512396701
1490991697081201190,37.4260471939,-122.076291401,-31.5053455316
1490991697380865843,37.4260561336,-122.076282798,-31.4842131977
1490991697481798234,37.4260586718,-122.076280266,-31.4821028468
1490991697606600614,37.4260609963,-122.076277946,-31.4770250809
1490991697680488488,37.426063123,-122.076275838,-31.4763959189
1490991697780326718,37.4260650728,-122.076273994,-31.471450683
1490991697880261257,37.4260667945,-122.076272333,-31.4632358451
1490991697981123948,37.426068304,-122.076270878,-31.4625498638
1490991698080998531,37.4260695886,-122.076269624,-31.4608495198
1490991698180913981,37.4260707037,-122.076268576,-31.4655045875
1490991698281811685,37.4260716047,-122.07626773,-31.4639423156
1490991698380779950,37.426072307,-122.076267047,-31.463532948
1490991698480643415,37.4260728358,-122.076266493,-31.4635898776
1490991698604491040,37.4260732301,-122.076266082,-31.4672984564
1490991698781322501,37.4260735735,-122.076265743,-31.4609948156
1490991698888737140,37.426073519,-122.076265805,-31.4600410877
1490991698980041640,37.426073365,-122.076265971,-31.4612948822
1490991699079911743,37.4260732847,-122.076266057,-31.4635793487
1490991699179795970,37.4260733239,-122.07626603,-31.4656099193
1490991699280741464,37.4260734151,-122.076265934,-31.4638766132
1490991699380550369,37.4260734762,-122.076265879,-31.4646440508
1490991699480417353,37.4260734762,-122.076265864,-31.4617949219
