timestamp,lat,long,alt
1490991690082179922,37.425767453,-122.076538488,-32.7398461932
1490991690604673701,37.4257675878,-122.076538368,-32.737429238
1490991691604589797,37.4257759068,-122.07653101,-32.7198834858
1490991693604477658,37.4258464496,-122.076470976,-32.4934160341
1490991693778165453,37.425856917,-122.076462619,-32.4399316036
1490991694088988181,37.4258733668,-122.076449002,-32.359854758
1490991694178746839,37.4258790519,-122.076444237,-32.3416274819
1490991694878976577,37.4259216329,-122.076407462,-32.1803352615
1490991694978845529,37.4259279938,-122.076401772,-32.1756544451
1490991695604295205,37.4259661431,-122.076367789,-32.0353081487
1490991695978859666,37.4259890719,-122.076346485,-31.9760535474
1490991696083885786,37.4259944453,-122.0763415,-31.9622399789
1490991696605777573,37.4260186331,-122.07631879,-31.8788683901
1490991697080749274,37.4260377281,-122.07630052,-31.8518781
1490991697379335438,37.4260466652,-122.076291934,-31.8268341612
1490991697605177826,37.4260515407,-122.076287123,-31.8153456471
1490991698604109643,37.4260638442,-122.07627533,-31.8061835972
1490991699278424147,37.4260640374,-122.076275151,-31.8268884831
