index,timestamp,lat,long,alt
2017-03-31 20:21:30.046339536,1490991690046339536,37.425767453,-122.076538488,-32.7398461932
2017-03-31 20:21:30.088059392,1490991690088059392,37.4257674545,-122.076538487,-32.7398189956
2017-03-31 20:21:30.129728527,1490991690129728527,37.4257674653,-122.076538477,-32.7396262423
2017-03-31 20:21:30.171446412,1490991690171446412,37.425767476,-122.076538468,-32.7394332629
2017-03-31 20:21:30.213144337,1490991690213144337,37.4257674868,-122.076538458,-32.7392403771
2017-03-31 20:21:30.254676664,1490991690254676664,37.4257674975,-122.076538449,-32.7390482562
2017-03-31 20:21:30.296311910,1490991690296311910,37.4257675083,-122.076538439,-32.7388556605
2017-03-31 20:21:30.338080390,1490991690338080390,37.425767519,-122.076538429,-32.7386624466
2017-03-31 20:21:30.379653479,1490991690379653479,37.4257675298,-122.07653842,-32.7384701386
2017-03-31 20:21:30.421378598,1490991690421378598,37.4257675405,-122.07653841,-32.7382771261
2017-03-31 20:21:30.463060729,1490991690463060729,37.4257675513,-122.076538401,-32.7380843124
2017-03-31 20:21:30.504697070,1490991690504697070,37.425767562,-122.076538391,-32.7378917108
2017-03-31 20:21:30.546467820,1490991690546467820,37.4257675728,-122.076538382,-32.7376984874
2017-03-31 20:21:30.587973763,1490991690587973763,37.4257675835,-122.076538372,-32.7375064885
2017-03-31 20:21:30.629724121,1490991690629724121,37.4257677963,-122.076538184,-32.7369896736
2017-03-31 20:21:30.671591133,1490991690671591133,37.4257681446,-122.076537876,-32.7362550237
2017-03-31 20:21:30.713086992,1490991690713086992,37.4257684898,-122.07653757,-32.7355268874
2017-03-31 20:21:30.754731808,1490991690754731808,37.4257688363,-122.076537264,-32.7347961367
2017-03-31 20:21:30.796408914,1490991690796408914,37.425769183,-122.076536957,-32.73406482
2017-03-31 20:21:30.838017585,1490991690838017585,37.4257695292,-122.076536651,-32.7333347027
2017-03-31 20:21:30.879647649,1490991690879647649,37.4257698755,-122.076536345,-32.7326042081
2017-03-31 20:21:30.921309816,1490991690921309816,37.4257702221,-122.076536038,-32.7318731564
2017-03-31 20:21:30.962981099,1490991690962981099,37.4257705688,-122.076535732,-32.7311419385
2017-03-31 20:21:31.004728346,1490991691004728346,37.4257709162,-122.076535424,-32.730409391
2017-03-31 20:21:31.046320089,1490991691046320089,37.4257712622,-122.076535118,-32.7296795701
2017-03-31 20:21:31.087987103,1490991691087987103,37.4257716088,-122.076534812,-32.7289484286
2017-03-31 20:21:31.129726752,1490991691129726752,37.4257719561,-122.076534505,-32.7282160159
2017-03-31 20:21:31.173777726,1490991691173777726,37.4257723226,-122.07653418,-32.727443044
2017-03-31 20:21:31.213144555,1490991691213144555,37.4257726501,-122.076533891,-32.7267522639
2017-03-31 20:21:31.254730275,1490991691254730275,37.4257729961,-122.076533585,-32.7260225509
