timestamp,tx,ty,tz,rx,ry,rz
1490994752117152391,66.598,3.081,0.312,0.0,0.0,0.0
1490994752218167235,66.598,3.08,0.314,0.0,0.0,0.0
1490994752316959992,66.598,3.081,0.316,0.0,0.0,0.0
1490994752444795094,66.598,3.081,0.318,0.0,0.0,0.0
1490994752517208351,66.601,3.079,0.315,0.0,0.0,0.0
1490994752617548048,66.6,3.081,0.318,0.0,0.0,0.0
1490994752717435528,66.599,3.081,0.318,0.0,0.0,0.0
1490994752818260919,66.599,3.081,0.317,0.0,0.0,0.0
1490994752917110746,66.599,3.08,0.319,0.0,0.0,0.0
1490994753017960699,66.601,3.08,0.32,0.0,0.0,0.0
1490994753117757572,66.6,3.079,0.321,0.0,0.0,0.0
1490994753217670691,66.6,3.079,0.321,0.0,0.0,0.0
1490994753317618028,66.6,3.08,0.322,0.0,0.0,0.0
1490994753445390197,66.6,3.081,0.325,0.0,0.0,0.0
1490994753518101427,66.601,3.078,0.318,0.0,0.0,0.0
1490994753618018427,66.601,3.079,0.317,0.0,0.0,0.0
1490994753717908575,66.602,3.077,0.317,0.0,0.0,0.0
1490994753817838096,66.602,3.078,0.32,0.0,0.0,0.0
1490994753917679578,66.602,3.078,0.32,0.0,0.0,0.0
1490994754018419009,66.601,3.079,0.322,0.0,0.0,0.0
1490994754118484173,66.602,3.08,0.32,0.0,0.0,0.0
1490994754218190487,66.602,3.08,0.323,0.0,0.0,0.0
1490994754318994658,66.602,3.08,0.325,0.0,0.0,0.0
1490994754445411756,66.601,3.079,0.327,0.0,0.0,0.0
1490994754516958447,66.6,3.079,0.315,0.0,0.0,0.0
1490994754617670466,66.601,3.078,0.316,0.0,0.0,0.0
1490994754717593427,66.601,3.078,0.316,0.0,0.0,0.0
1490994754818051289,66.601,3.079,0.317,0.0,0.0,0.0
1490994754917262405,66.601,3.079,0.317,0.0,0.0,0.0
1490994755018116448,66.601,3.078,0.319,0.0,0.0,0.0
1490994755117894864,66.601,3.079,0.32,0.0,0.0,0.0
1490994755217771256,66.603,3.081,0.327,0.0,0.0,0.0
1490994755318569031,66.603,3.081,0.327,0.0,0.0,0.0
1490994755445144784,66.603,3.081,0.325,0.0,0.0,0.0
1490994755517193343,66.6,3.077,0.316,0.0,0.0,0.0
1490994755617166095,66.6,3.078,0.318,0.0,0.0,0.0
1490994755717034990,66.6,3.078,0.317,0.0,0.0,0.0
1490994755817919027,66.6,3.079,0.318,0.0,0.0,0.0
1490994755917754589,66.601,3.078,0.319,0.0,0.0,0.0
1490994756018618004,66.601,3.077,0.318,0.0,0.0,0.0
1490994756117503507,66.6,3.078,0.319,0.0,0.0,0.0
1490994756218407954,66.601,3.079,0.319,0.0,0.0,0.0
1490994756317728116,66.601,3.078,0.322,0.0,0.0,0.0
1490994756445118759,66.6,3.078,0.324,0.0,0.0,0.0
1490994756516835573,66.599,3.078,0.326,0.0,0.0,0.0
1490994756617784872,66.599,3.079,0.326,0.0,0.0,0.0
1490994756717602165,66.6,3.08,0.326,0.0,0.0,0.0
1490994756817443503,66.6,3.08,0.326,0.0,0.0,0.0
1490994756917335095,66.6,3.08,0.328,0.0,0.0,0.0
1490994757018172796,66.601,3.08,0.327,0.0,0.0,0.0
1490994757118044992,66.6,3.079,0.328,0.0,0.0,0.0
1490994757218023181,66.601,3.079,0.33,0.0,0.0,0.0
1490994757318741404,66.6,3.08,0.331,0.0,0.0,0.0
1490994757445607069,66.6,3.08,0.33,0.0,0.0,0.0
1490994757518635375,66.599,3.078,0.319,0.0,0.0,0.0
1490994757617834131,66.6,3.078,0.319,0.0,0.0,0.0
1490994757718199205,66.6,3.077,0.319,0.0,0.0,0.0
1490994757818673155,66.601,3.077,0.321,0.0,0.0,0.0
1490994757918393959,66.6,3.078,0.321,0.0,0.0,0.0
1490994758020501296,66.6,3.079,0.323,0.0,0.0,0.0
1490994758119067461,66.6,3.078,0.323,0.0,0.0,0.0
1490994758219395136,66.6,3.079,0.324,0.0,0.0,0.0
1490994758319173253,66.6,3.079,0.326,0.0,0.0,0.0
1490994758446053017,66.6,3.079,0.325,0.0,0.0,0.0
1490994758518974997,66.599,3.077,0.32,0.0,0.0,0.0
1490994758618741842,66.599,3.078,0.321,0.0,0.0,0.0
1490994758718656376,66.599,3.078,0.323,0.0,0.0,0.0
1490994758819566690,66.599,3.077,0.324,0.0,0.0,0.0
1490994758919262967,66.599,3.078,0.323,0.0,0.0,0.0
1490994759020237121,66.6,3.078,0.325,0.0,0.0,0.0
1490994759119007403,66.599,3.078,0.326,0.0,0.0,0.0
1490994759218970270,66.6,3.077,0.326,0.0,0.0,0.0
1490994759328871315,66.6,3.078,0.325,0.0,0.0,0.0
1490994759446516290,66.6,3.078,0.327,0.0,0.0,0.0
1490994759518449488,66.601,3.078,0.319,0.0,0.0,0.0
1490994759618188829,66.601,3.078,0.32,0.0,0.0,0.0
1490994759718021937,66.6,3.078,0.321,0.0,0.0,0.0
1490994759818875927,66.601,3.078,0.32,0.0,0.0,0.0
1490994759918392154,66.601,3.078,0.324,0.0,0.0,0.0
1490994760019147607,66.601,3.078,0.324,0.0,0.0,0.0
