timestamp,lat,long,alt
1490994753633917552,37.42673901,-122.075481009,-33.1945667111
1490994754408082545,37.4267455784,-122.075474684,-33.2136462233
1490994754633861893,37.4267486029,-122.075471129,-33.2158217136
1490994754908566383,37.4267539081,-122.07546393,-33.2297039103
1490994755633858198,37.4267670027,-122.075437744,-33.2464523377
1490994757207147354,37.4267959066,-122.07534489,-33.2687680607
1490994757635710444,37.4268039623,-122.075317071,-33.2985570637
1490994758635244919,37.426827636,-122.075244326,-33.4262945281
1490994759006209098,37.4268394167,-122.075215775,-33.4199379322
1490994759506696668,37.426856089,-122.075181108,-33.5291492707
1490994759634643614,37.4268596022,-122.075174274,-33.5614034854
1490994760408845408,37.426889788,-122.075120654,-33.7982499935
1490994760634626803,37.4268979671,-122.075107851,-33.8358379108
