timestamp,lat,long,alt
1490994661408098343,37.4264619711,-122.075818088,-32.1109936973
1490994661507996164,37.4264619623,-122.075818087,-32.1080641243
1490994661635838330,37.4264619642,-122.075818074,-32.1085886834
1490994661708820088,37.4264619791,-122.075818102,-32.1209386717
1490994661808713686,37.4264619775,-122.075818095,-32.1194041204
1490994661908618000,37.4264619819,-122.075818085,-32.1171896775
1490994662008497694,37.4264619915,-122.075818085,-32.1185486404
1490994662108449329,37.426461989,-122.07581809,-32.1148637081
1490994662208287803,37.426461984,-122.075818086,-32.1133534429
1490994662309240892,37.4264619973,-122.075818083,-32.1163483321
1490994662408153830,37.4264619837,-122.07581809,-32.1111213872
1490994662709746889,37.4264619614,-122.075818091,-32.1218588185
1490994662808165634,37.426461951,-122.075818082,-32.1194031968
1490994663008470953,37.4264619712,-122.075818085,-32.117956694
1490994663107817526,37.4264619685,-122.075818082,-32.1153208563
1490994663208181509,37.4264619816,-122.075818081,-32.1161702731
1490994663308064452,37.4264619733,-122.075818093,-32.1148743667
1490994663407929053,37.4264619778,-122.075818076,-32.1109816007
1490994663507771424,37.4264619751,-122.075818076,-32.1128721607
1490994663635158425,37.4264619767,-122.075818075,-32.1110290106
1490994663708592638,37.4264619667,-122.075818075,-32.1103534032
1490994663808509487,37.4264619707,-122.075818069,-32.1096954663
1490994664108117887,37.4264619936,-122.075818066,-32.1078495925
1490994664207965209,37.4264619896,-122.075818057,-32.1067875769
1490994664308885328,37.4264619839,-122.075818061,-32.1047644452
1490994664407742124,37.4264619856,-122.075818055,-32.1039920488
1490994664507635004,37.4264619915,-122.075818052,-32.1027768208
1490994664731365816,37.426462002,-122.075818065,-32.1038070153
1490994664808271280,37.426461993,-122.075818057,-32.1031915815
1490994664908178427,37.426461992,-122.075818042,-32.1008169675
1490994665008058236,37.426461993,-122.075818039,-32.1004452265
1490994665107902797,37.4264619896,-122.075818053,-32.0986458659
1490994665209901561,37.4264620016,-122.075818044,-32.0961883735
1490994665309691012,37.4264620067,-122.075818054,-32.0970364216
1490994665408588779,37.4264619977,-122.075818046,-32.0949678995
1490994665508523452,37.4264619957,-122.075818047,-32.0952405261
1490994665708206662,37.4264619674,-122.075818096,-32.1243877457
1490994665809113853,37.4264619661,-122.075818098,-32.1249634691
1490994665908539984,37.4264619673,-122.075818092,-32.1251105977
