timestamp,lat,long,alt
1490991715605267192,37.4257734394,-122.076451254,-32.5402453454
1490991716083804188,37.4257757933,-122.076449004,-32.5442036958
1490991716605208013,37.4257827751,-122.07644225,-32.5192721413
1490991717279461166,37.4257998052,-122.076425882,-32.4440651004
1490991717605158421,37.4258089081,-122.076417385,-32.42985952
1490991718604634237,37.4258451718,-122.07638346,-32.2874149419
1490991719605039833,37.4258865144,-122.076345052,-32.1510670815
1490991719977651922,37.4259031954,-122.076329374,-32.090519851
1490991720078603283,37.4259074348,-122.076325489,-32.0710916508
1490991721082463732,37.4259487259,-122.076286618,-31.9024582946
1490991721604933163,37.425967417,-122.076268801,-31.806913954
1490991722604915154,37.4259963125,-122.076241935,-31.7594980865
1490991722778666840,37.4260010243,-122.076237437,-31.7441561485
1490991723604871080,37.4260158942,-122.076223483,-31.6996575647
1490991724604821632,37.4260229997,-122.076216722,-31.7127121858
