timestamp,tx,ty,tz,rx,ry,rz
1490991671094053313,-11.747,-88.062,1.365,0.0,0.0,0.0
1490991671192448338,-11.344,-87.521,1.384,0.0,0.0,0.0
1490991671293384962,-10.95,-86.984,1.399,0.0,0.0,0.0
1490991671392724914,-10.555,-86.46,1.412,0.0,0.0,0.0
1490991671493585789,-10.165,-85.953,1.425,0.0,0.0,0.0
1490991671618463971,-9.78,-85.459,1.436,0.0,0.0,0.0
1490991671692419008,-9.406,-84.983,1.442,0.0,0.0,0.0
1490991671792287416,-9.046,-84.514,1.463,0.0,0.0,0.0
1490991671892734072,-8.702,-84.049,1.474,0.0,0.0,0.0
1490991671993020550,-8.364,-83.604,1.485,0.0,0.0,0.0
1490991672093987278,-8.033,-83.17,1.494,0.0,0.0,0.0
1490991672194415107,-7.716,-82.752,1.51,0.0,0.0,0.0
1490991672292744828,-7.409,-82.353,1.516,0.0,0.0,0.0
1490991672393214748,-7.118,-81.968,1.524,0.0,0.0,0.0
1490991672493605418,-6.839,-81.603,1.525,0.0,0.0,0.0
1490991672618445112,-6.569,-81.258,1.527,0.0,0.0,0.0
1490991672693422639,-6.314,-80.929,1.528,0.0,0.0,0.0
1490991672793233146,-6.073,-80.613,1.54,0.0,0.0,0.0
1490991672892736959,-5.843,-80.317,1.547,0.0,0.0,0.0
1490991672992585327,-5.631,-80.038,1.548,0.0,0.0,0.0
1490991673093950012,-5.432,-79.776,1.544,0.0,0.0,0.0
1490991673192913300,-5.242,-79.532,1.55,0.0,0.0,0.0
1490991673292780308,-5.066,-79.307,1.556,0.0,0.0,0.0
1490991673392613302,-4.901,-79.096,1.561,0.0,0.0,0.0
1490991673493028535,-4.747,-78.904,1.566,0.0,0.0,0.0
1490991673619427459,-4.607,-78.728,1.573,0.0,0.0,0.0
1490991673692898582,-4.478,-78.566,1.573,0.0,0.0,0.0
1490991673792282186,-4.363,-78.422,1.571,0.0,0.0,0.0
1490991673893140108,-4.264,-78.293,1.574,0.0,0.0,0.0
1490991673992999248,-4.177,-78.181,1.577,0.0,0.0,0.0
1490991674093961002,-4.105,-78.086,1.58,0.0,0.0,0.0
1490991674192850922,-4.046,-78.007,1.582,0.0,0.0,0.0
1490991674292732132,-3.999,-77.946,1.581,0.0,0.0,0.0
1490991674392634470,-3.965,-77.901,1.582,0.0,0.0,0.0
1490991674492991662,-3.942,-77.872,1.585,0.0,0.0,0.0
1490991674620398622,-3.933,-77.86,1.586,0.0,0.0,0.0
1490991674693283525,-3.932,-77.864,1.581,0.0,0.0,0.0
1490991674793717151,-3.945,-77.881,1.576,0.0,0.0,0.0
1490991674894035463,-3.952,-77.889,1.567,0.0,0.0,0.0
1490991674993953625,-3.95,-77.887,1.563,0.0,0.0,0.0
1490991675095383322,-3.943,-77.876,1.564,0.0,0.0,0.0
1490991675193882824,-3.94,-77.869,1.569,0.0,0.0,0.0
1490991675294710124,-3.939,-77.868,1.571,0.0,0.0,0.0
1490991675394582242,-3.938,-77.867,1.571,0.0,0.0,0.0
1490991675494457430,-3.938,-77.868,1.572,0.0,0.0,0.0
1490991675620385749,-3.941,-77.87,1.572,0.0,0.0,0.0
1490991675694278041,-3.941,-77.875,1.569,0.0,0.0,0.0
1490991675794179749,-3.943,-77.875,1.567,0.0,0.0,0.0
1490991675895020758,-3.943,-77.877,1.568,0.0,0.0,0.0
1490991675994872933,-3.943,-77.875,1.569,0.0,0.0,0.0
