timestamp,lat,long,alt
1490992924232351703,37.426472598,-122.076414978,-32.9156391823
1490992924614450824,37.4264574035,-122.076434358,-32.9271892063
1490992925190243783,37.4264332268,-122.076458677,-32.9009922202
1490992925703769199,37.4264116292,-122.076472286,-32.9077983963
1490992925989394275,37.4263983124,-122.07647706,-32.870446512
1490992926289107472,37.4263850315,-122.076479401,-32.8276331826
1490992926614775427,37.4263721707,-122.076479392,-32.8214496321
1490992927614715861,37.4263353624,-122.076460653,-32.7135425816
1490992927693625008,37.42633268,-122.076457386,-32.7132811857
1490992928214049135,37.4263218541,-122.076439027,-32.6933517037
1490992928790361958,37.4263161885,-122.076414397,-32.5552367811
1490992929614567160,37.4263212056,-122.076383574,-32.4450345594
1490992930215913720,37.4263311562,-122.076366983,-32.4482404156
1490992930614487783,37.4263382531,-122.076359371,-32.4383444895
