timestamp,lat,long,alt
1490994861407416725,37.4267271777,-122.075610251,-33.084105322
1490994862108673637,37.4266883881,-122.075649261,-33.0499888654
1490994862419360431,37.4266711171,-122.075666654,-33.0086679983
1490994862635118318,37.4266593523,-122.0756784,-32.9690002672
1490994863635673747,37.426598783,-122.075739055,-32.8044728411
1490994864415896017,37.4265503658,-122.075787425,-32.6791599583
1490994864807869049,37.4265268753,-122.07581103,-32.5805707072
1490994865634986452,37.4264839746,-122.075855239,-32.4208507101
1490994866006604914,37.4264645281,-122.075875063,-32.3623305933
1490994866417696003,37.4264466501,-122.075893604,-32.2907559492
1490994866634989815,37.4264382702,-122.075902324,-32.2496999161
1490994867418127581,37.4264088733,-122.075933029,-32.1550990132
1490994867634905560,37.426402581,-122.075939487,-32.1262711195
1490994868635902020,37.4263780571,-122.075964697,-32.0298938724
1490994868707774372,37.4263761966,-122.075966574,-32.0237946649
