timestamp,lat,long,alt
1490994861009703309,37.4267389417,-122.07559855,-32.7287920451
1490994861108611310,37.4267338512,-122.075603859,-32.7193401117
1490994861225036970,37.4267286389,-122.075609115,-32.7137662597
1490994861310362978,37.4267232961,-122.07561429,-32.7069192255
1490994861409207623,37.4267179424,-122.075619595,-32.7045466426
1490994861510087461,37.42671258,-122.075625041,-32.7022558264
1490994861709924717,37.4267016379,-122.075635979,-32.6936169532
1490994861809871387,37.4266960518,-122.07564152,-32.6875180609
1490994861909706983,37.4266904437,-122.075647093,-32.6792944219
1490994862009670748,37.4266848326,-122.075652818,-32.6696691268
1490994862311202851,37.4266677239,-122.075670092,-32.6362352934
1490994862410115767,37.4266619589,-122.075675951,-32.6172190008
1490994862509969738,37.4266560938,-122.075681826,-32.5903676357
1490994862636819268,37.4266501532,-122.075687674,-32.5675287201
1490994862710698916,37.4266440783,-122.075693667,-32.5970163088
1490994862810570352,37.4266381478,-122.075699698,-32.5775017501
1490994862911463951,37.4266321356,-122.075705705,-32.5607176972
1490994863110312119,37.4266199275,-122.075717782,-32.5296293974
1490994863228210444,37.4266138464,-122.075723986,-32.5124273535
1490994863311090958,37.4266078091,-122.075730153,-32.5064662643
1490994863409947492,37.4266017201,-122.075736211,-32.4984256553
1490994863510844897,37.42659561,-122.075742251,-32.4816350994
1490994863710572001,37.426583298,-122.075754506,-32.4225625355
1490994863810424374,37.4265771847,-122.075760629,-32.3919304385
1490994863910308826,37.4265710903,-122.075766657,-32.3670426399
1490994864011156294,37.4265649856,-122.075772645,-32.3543888275
1490994864111013715,37.4265589507,-122.075778663,-32.3399746952
1490994864410683269,37.4265411621,-122.075796748,-32.2897428119
1490994864510550775,37.4265352845,-122.075802707,-32.2770350595
1490994864637466926,37.4265293325,-122.07580859,-32.2550306611
1490994864710349757,37.4265234394,-122.075814472,-32.2316340323
1490994864911171897,37.4265120643,-122.075826287,-32.1991594474
1490994865010009825,37.4265066461,-122.075832043,-32.190048068
1490994865109907251,37.4265012291,-122.07583757,-32.1811097175
1490994865224834688,37.4264957945,-122.075842993,-32.1651178485
1490994865310644482,37.4264904414,-122.075848496,-32.1330246959
1490994865410626155,37.4264851664,-122.075854007,-32.0968328543
1490994865510480708,37.4264799548,-122.075859431,-32.0626953211
1490994865635814110,37.4264748359,-122.075864689,-32.0330623261
1490994865811153529,37.4264648214,-122.0758748,-32.0165476182
1490994865910998216,37.426460019,-122.075879675,-32.002022619
1490994866010849399,37.4264553572,-122.075884535,-31.9901203087
1490994866110855608,37.4264508093,-122.07588934,-31.975757879
1490994866211739646,37.4264463517,-122.075894078,-31.9577707869
1490994866311548620,37.4264419008,-122.075898649,-31.9417702621
1490994866410539444,37.4264375302,-122.075903119,-31.9200692685
1490994866510424233,37.4264332791,-122.075907505,-31.8994769377
1490994866638304770,37.4264291367,-122.075911867,-31.8760510555
1490994866711178448,37.4264250819,-122.075916118,-31.8740572804
1490994866811049717,37.4264211597,-122.07592029,-31.8652685752
1490994866911411007,37.4264173228,-122.075924304,-31.8497386934
1490994867110653913,37.4264099297,-122.075931877,-31.8200101049
1490994867225590706,37.4264064565,-122.075935571,-31.8128308155
1490994867511224606,37.4263965529,-122.075945881,-31.7749156674
1490994867710993518,37.4263905112,-122.075952108,-31.7483057724
1490994867810910186,37.4263876677,-122.075955106,-31.7336473892
1490994867911347878,37.4263849078,-122.07595794,-31.7265249207
1490994868010651260,37.4263822468,-122.075960576,-31.7148417595
1490994868110568719,37.4263797448,-122.075963116,-31.7086129863
1490994868210456961,37.4263773624,-122.075965563,-31.6992873884
1490994868411226988,37.4263729176,-122.07597016,-31.6823519418
1490994868511129209,37.4263708702,-122.075972268,-31.6761813556
1490994868637951152,37.4263689103,-122.075974267,-31.6709250827
1490994868710435665,37.4263670654,-122.075976163,-31.6678258342
1490994868910638044,37.4263636706,-122.075979648,-31.6570472782
