timestamp,lat,long,alt
1490992676614219686,37.4260694094,-122.076003904,-31.2832983306
1490992678191652491,37.4260693801,-122.076003908,-31.300029854
1490992678622158056,37.4260693848,-122.076003903,-31.2970518187
1490992678691079072,37.4260693937,-122.076003904,-31.2975679097
1490992680087497662,37.4260693931,-122.076003944,-31.2817864132
1490992680613003930,37.4260693936,-122.076003953,-31.2782921062
1490992680687899359,37.4260693863,-122.076003956,-31.2763836643
1490992682193866386,37.4260694149,-122.076004003,-31.2599073872
1490992682286258182,37.4260694098,-122.076003997,-31.2580926247
1490992682611915956,37.4260694172,-122.076004011,-31.2541215165
1490992683612956227,37.4260693716,-122.076003897,-31.3109409808
1490992684195419929,37.4260693859,-122.07600386,-31.3110175678
1490992684613868542,37.426069388,-122.076003873,-31.3076188008
1490992685614827740,37.4260694055,-122.076003892,-31.2993714594
1490992685887529824,37.4260694042,-122.076003892,-31.2952150587
1490992686614836488,37.4260694165,-122.076003904,-31.2905949267
1490992687288075898,37.4260693662,-122.076003869,-31.3110618364
1490992687613852418,37.4260693669,-122.076003888,-31.3088166804
1490992688207210031,37.4260693752,-122.076003848,-31.3117722792
1490992688613738954,37.4260693751,-122.076003842,-31.3097214441
1490992688687617951,37.4260693607,-122.07600385,-31.3204420953
1490992689613767526,37.4260693738,-122.076003853,-31.3142875855
1490992690201117355,37.4260693835,-122.076003855,-31.3065497516
1490992690485779147,37.4260693862,-122.076003865,-31.3044658502
1490992690612754370,37.4260693901,-122.07600386,-31.3046464904
1490992690786490224,37.4260693672,-122.076003854,-31.3179788517
1490992691612224688,37.4260693874,-122.076003877,-31.3116437119
1490992692199059782,37.4260693582,-122.076003853,-31.3096559212
1490992692612677627,37.4260693748,-122.076003862,-31.3079745034
1490992693612616197,37.4260693907,-122.076003868,-31.3089543647
1490992694613535896,37.4260693934,-122.076003861,-31.3091170171
1490992695613543337,37.4260693825,-122.076003849,-31.3134083328
1490992696191377791,37.4260693988,-122.07600385,-31.3110076623
1490992696613466757,37.4260693924,-122.076003861,-31.3064210974
1490992696688455028,37.4260693672,-122.076003857,-31.318588712
1490992697698284270,37.4260693604,-122.076003856,-31.3195957795
1490992697888092516,37.4260693533,-122.076003857,-31.3167481694
1490992698190314377,37.4260693718,-122.076003875,-31.3161167073
1490992699613249875,37.4260693672,-122.076003918,-31.3059325447
1490992700189683518,37.4260693829,-122.076003919,-31.3003251299
1490992700613218990,37.4260693802,-122.076003942,-31.2931945108
1490992700886857243,37.4260693684,-122.076003851,-31.3137349757
1490992700986804363,37.4260693687,-122.076003855,-31.3135780947
1490992701886801163,37.4260693717,-122.076003871,-31.3160530371
1490992702201628429,37.426069376,-122.076003873,-31.3157814122
1490992702613221439,37.4260693773,-122.07600387,-31.3124151578
1490992704224427640,37.42606937,-122.076003867,-31.3124592081
1490992704614049242,37.4260693734,-122.07600389,-31.3081183405
1490992705387177938,37.4260693839,-122.076003905,-31.3012685587
1490992705787739648,37.4260693696,-122.076003877,-31.3171783051
1490992706192343351,37.4260693839,-122.076003887,-31.3123174764
1490992706614913660,37.4260693752,-122.076003883,-31.3088472204
1490992707188312545,37.4260693846,-122.076003889,-31.3044338269
1490992707488009980,37.4260693851,-122.0760039,-31.2980151646
1490992707614889133,37.4260693851,-122.076003906,-31.2985562944
1490992708193358205,37.426069385,-122.07600386,-31.3114013941
1490992708614872995,37.4260693905,-122.076003878,-31.3082147972
1490992708692834475,37.426069361,-122.076003871,-31.3179026835
1490992710190206707,37.4260693924,-122.076003885,-31.3022221086
1490992710612821131,37.4260694048,-122.07600389,-31.2983794876
1490992711613774934,37.4260694105,-122.076003907,-31.2931433981
1490992712614688400,37.4260694285,-122.076003932,-31.2853988018
1490992713612632513,37.4260694261,-122.07600394,-31.2770448976
1490992714193045391,37.4260694344,-122.076003953,-31.2730685024
1490992714614108647,37.4260694454,-122.07600396,-31.2671038178
1490992715688474833,37.426069382,-122.076003861,-31.312906657
1490992716190969742,37.4260693751,-122.076003867,-31.3092048181
1490992716614026604,37.4260693896,-122.076003878,-31.3054066777
1490992717089008211,37.4260693999,-122.076003886,-31.3009226393
1490992717613589473,37.4260693887,-122.076003908,-31.2973984014
1490992718189948946,37.4260693981,-122.076003926,-31.293661883
1490992718613639105,37.4260693993,-122.076003926,-31.2896496591
1490992719613419888,37.4260694251,-122.076003944,-31.2822903355
1490992720193884590,37.4260693594,-122.07600389,-31.3086118282
1490992720613395704,37.426069374,-122.076003879,-31.3057013543
1490992721613339873,37.4260693883,-122.076003892,-31.3085591116
1490992722197774138,37.4260693877,-122.07600391,-31.3006314458
1490992722613313123,37.42606939,-122.076003908,-31.2991523076
1490992723613301725,37.4260694153,-122.076003933,-31.2893436388
1490992723787078598,37.4260694043,-122.076003928,-31.2904780375
1490992723986848206,37.4260694113,-122.076003935,-31.2861977605
1490992724191710109,37.4260694151,-122.076003935,-31.2827574782
1490992724387518909,37.426069415,-122.076003928,-31.2833373561
1490992725387498739,37.4260694329,-122.076003957,-31.2769000683
1490992725614278148,37.4260694354,-122.076003944,-31.2757635263
1490992726201227492,37.4260693633,-122.076003887,-31.3113585113
1490992726614246536,37.4260693747,-122.076003882,-31.307873507
1490992726987777124,37.4260693882,-122.076003858,-31.3053663147
1490992728199579266,37.426069397,-122.076003856,-31.2967166627
1490992728613192531,37.4260693903,-122.076003862,-31.2912120467
1490992729615094723,37.4260693873,-122.076003884,-31.2846262078
1490992730197541263,37.4260693792,-122.076003863,-31.3134767509
1490992731614056091,37.4260693767,-122.076003878,-31.297113989
1490992732202531246,37.4260693873,-122.076003882,-31.2901651882
