timestamp,lat,long,alt
1490994695508871966,37.4267068509,-122.075562331,-32.779682615
1490994695636747625,37.4267068485,-122.075562325,-32.7799792495
1490994695708657225,37.426706845,-122.075562333,-32.7788313963
1490994695808612794,37.4267068446,-122.075562333,-32.7770886091
1490994695909461022,37.4267068199,-122.075562368,-32.7748291478
1490994696009338261,37.4267067509,-122.075562452,-32.7743394642
1490994696208594864,37.426706389,-122.075562839,-32.7669566125
1490994696309532897,37.4267060641,-122.075563201,-32.7663088122
1490994696408908441,37.4267055982,-122.075563679,-32.764013208
1490994696508716650,37.4267049839,-122.075564317,-32.7617210956
1490994696636554983,37.4267042304,-122.0755651,-32.7602130694
1490994696709036716,37.4267033107,-122.075566052,-32.7557674909
1490994696809343136,37.4267022495,-122.075567205,-32.7553010322
1490994696909206663,37.4267009891,-122.07556852,-32.7547960553
1490994697009119416,37.4266995363,-122.075569986,-32.753577137
1490994697108490655,37.4266979036,-122.07557168,-32.7523372386
1490994697219895569,37.4266961029,-122.075573633,-32.752954964
1490994697310717540,37.4266941302,-122.075575804,-32.7498886546
1490994697509537293,37.4266896291,-122.07558058,-32.7450192538
1490994697636419477,37.4266870925,-122.075583251,-32.7374650534
1490994697709332218,37.4266844062,-122.075586118,-32.7330381147
1490994697809227316,37.4266815721,-122.075589147,-32.7282750183
1490994698009510509,37.4266754835,-122.075595571,-32.7304058558
1490994698108858114,37.4266723509,-122.075598949,-32.7251911905
1490994698208780237,37.4266691634,-122.075602417,-32.7198198071
1490994698309607140,37.4266659562,-122.075605877,-32.7162239178
1490994698408577177,37.4266626973,-122.075609354,-32.7038541412
1490994698508510552,37.4266594092,-122.075612871,-32.6989983469
1490994698636303548,37.4266560805,-122.07561642,-32.6925106935
1490994698809117524,37.4266494045,-122.075623708,-32.6664045752
1490994698909001802,37.426646011,-122.075627404,-32.6554573434
1490994699008904929,37.4266425507,-122.075631098,-32.6469998837
1490994699107832393,37.4266390283,-122.075634809,-32.6355608429
1490994699212746955,37.4266355014,-122.075638556,-32.6195793802
1490994699407904204,37.4266283979,-122.075646268,-32.60993575
1490994699508337666,37.4266247913,-122.07565014,-32.6031871022
1490994699708072299,37.4266174801,-122.075657961,-32.5854578881
1490994699807847831,37.426613754,-122.075661927,-32.5757782976
1490994699908769403,37.4266100382,-122.075665938,-32.5647457289
1490994700007697983,37.4266062645,-122.075669951,-32.5533546623
1490994700205273846,37.4265986814,-122.075678175,-32.5258806775
1490994700308925688,37.4265949273,-122.075682429,-32.5128272386
1490994700408167231,37.4265911286,-122.075686725,-32.5062113582
1490994700508073017,37.4265872521,-122.075690971,-32.4887923357
1490994700635896963,37.4265833566,-122.075695295,-32.4848006058
1490994700708377002,37.4265794678,-122.075699662,-32.4719210421
1490994700808765943,37.4265755876,-122.07570403,-32.4538873429
1490994700908625637,37.4265717722,-122.075708444,-32.443417617
1490994701008466384,37.426567962,-122.075712834,-32.4287126746
1490994701108419939,37.426564133,-122.075717203,-32.4200480837
1490994701211405179,37.4265603174,-122.075721504,-32.4092566418
1490994701309630039,37.4265564814,-122.075725752,-32.3949121522
1490994701408996684,37.4265526527,-122.075730017,-32.3842054164
1490994701635765610,37.4265451596,-122.075738406,-32.3619128408
1490994701708686752,37.4265413225,-122.07574252,-32.4280918955
1490994701909439108,37.4265339681,-122.075750553,-32.4018766651
1490994702008871227,37.4265303359,-122.075754484,-32.3899476607
1490994702108292230,37.4265267805,-122.075758377,-32.3702088879
1490994702309067189,37.4265198758,-122.075765968,-32.3323677449
1490994702407979396,37.4265164313,-122.075769628,-32.3262208218
1490994702635670578,37.4265098103,-122.075776771,-32.3175618269
1490994702708611994,37.4265066534,-122.075780296,-32.3055217231
1490994702909442786,37.4265005014,-122.075786784,-32.264036953
1490994703108214436,37.4264946265,-122.07579297,-32.2367447138
1490994703210215943,37.4264918625,-122.075796097,-32.2296965672
1490994703308966431,37.4264891493,-122.075799134,-32.2158995542
1490994703508230617,37.4264838562,-122.075804867,-32.1895402736
1490994703635587315,37.4264812859,-122.075807614,-32.1795429534
1490994703708474183,37.4264788009,-122.075810268,-32.1659015855
1490994703808395625,37.4264763959,-122.075812835,-32.1575752884
1490994703908366907,37.4264740477,-122.075815289,-32.1493797296
1490994704008171253,37.4264717748,-122.075817643,-32.1402953586
1490994704309854004,37.426465734,-122.075824292,-32.1113589328
1490994704408232159,37.4264639666,-122.075826268,-32.1055169695
1490994704508594987,37.426462274,-122.075828055,-32.0915626931
1490994704635475628,37.4264606854,-122.075829702,-32.0836431814
1490994704713391389,37.4264591878,-122.075831192,-32.0903070579
1490994704908695692,37.4264566063,-122.075834004,-32.0854188159
1490994705009141916,37.4264554816,-122.075835226,-32.0834646318
1490994705108527792,37.4264544775,-122.075836348,-32.0792677638
1490994705208842474,37.4264535775,-122.075837328,-32.0774057539
1490994705309775492,37.4264527974,-122.075838153,-32.0748139926
1490994705409702931,37.4264521432,-122.075838848,-32.0665321921
1490994705636351097,37.4264511725,-122.075839922,-32.0583295632
1490994705708849668,37.4264508511,-122.075840289,-32.0576959589
1490994705809200238,37.4264506367,-122.075840518,-32.0576336267
1490994705909058058,37.4264504922,-122.075840659,-32.0569859784
1490994706008981811,37.4264504861,-122.075840682,-32.0560112756
1490994706108832487,37.4264505707,-122.075840612,-32.05575648
1490994706208755277,37.4264506703,-122.075840496,-32.0499570355
1490994706309623741,37.4264506946,-122.07584046,-32.049572114
1490994706408483908,37.4264506534,-122.075840498,-32.0477575448
