index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 21:11:35.506299309,1490994695506299309,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.547880005,1490994695547880005,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.589752364,1490994695589752364,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.631187637,1490994695631187637,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.672852239,1490994695672852239,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.714531251,1490994695714531251,60.048,-4.552,0.396,0.0,0.0,0.0
2017-03-31 21:11:35.756211545,1490994695756211545,60.048,-4.552,0.396325658527,0.0,0.0,0.0
2017-03-31 21:11:35.797837677,1490994695797837677,60.048,-4.552,0.396742100882,0.0,0.0,0.0
2017-03-31 21:11:35.839518358,1490994695839518358,60.0475269495,-4.55247305053,0.397473050533,0.0,0.0,0.0
2017-03-31 21:11:35.881262156,1490994695881262156,60.0462851823,-4.5537148177,0.398714817701,0.0,0.0,0.0
2017-03-31 21:11:35.922897876,1490994695922897876,60.0450466212,-4.55495337881,0.399953378805,0.0,0.0,0.0
2017-03-31 21:11:35.964535853,1490994695964535853,60.0417901567,-4.55820984325,0.4,0.0,0.0,0.0
2017-03-31 21:11:36.006225908,1490994696006225908,60.0384505876,-4.56154941235,0.4,0.0,0.0,0.0
2017-03-31 21:11:36.047927525,1490994696047927525,60.0338352401,-4.566408203,0.400730329213,0.0,0.0,0.0
2017-03-31 21:11:36.089564623,1490994696089564623,60.0282500363,-4.57242303781,0.402019222387,0.0,0.0,0.0
2017-03-31 21:11:36.131276734,1490994696131276734,60.0219428713,-4.57954692126,0.40348979255,0.0,0.0,0.0
2017-03-31 21:11:36.175345760,1490994696175345760,60.0129031418,-4.59073896735,0.405642109106,0.0,0.0,0.0
2017-03-31 21:11:36.214500807,1490994696214500807,60.0048713391,-4.60068310394,0.407554443066,0.0,0.0,0.0
2017-03-31 21:11:36.256196541,1490994696256196541,59.9926676538,-4.61462388946,0.408,0.0,0.0,0.0
2017-03-31 21:11:36.297908962,1490994696297908962,59.9794362123,-4.62950926116,0.408,0.0,0.0,0.0
2017-03-31 21:11:36.339506908,1490994696339506908,59.9646614141,-4.64684777307,0.408452756139,0.0,0.0,0.0
2017-03-31 21:11:36.383779638,1490994696383779638,59.9459562906,-4.6700064973,0.409788836383,0.0,0.0,0.0
2017-03-31 21:11:36.422916441,1490994696422916441,59.9294210654,-4.69047868097,0.410969923902,0.0,0.0,0.0
2017-03-31 21:11:36.464503199,1490994696464503199,59.9058226273,-4.71865019901,0.411813241147,0.0,0.0,0.0
2017-03-31 21:11:36.506186244,1490994696506186244,59.8820213676,-4.74704468426,0.412648373066,0.0,0.0,0.0
2017-03-31 21:11:36.547910789,1490994696547910789,59.8589498864,-4.77488709477,0.413378264161,0.0,0.0,0.0
2017-03-31 21:11:36.591964223,1490994696591964223,59.8351684726,-4.80383838121,0.414067580505,0.0,0.0,0.0
2017-03-31 21:11:36.631164371,1490994696631164371,59.8140068658,-4.82960033728,0.414680960411,0.0,0.0,0.0
2017-03-31 21:11:36.672967035,1490994696672967035,59.7781941592,-4.87312137816,0.416476538145,0.0,0.0,0.0
2017-03-31 21:11:36.714498264,1490994696714498264,59.7300824828,-4.93154269948,0.419340328406,0.0,0.0,0.0
2017-03-31 21:11:36.756267162,1490994696756267162,59.6862451981,-4.98257168459,0.420321125509,0.0,0.0,0.0
2017-03-31 21:11:36.800382427,1490994696800382427,59.6413730202,-5.03404271207,0.420761048821,0.0,0.0,0.0
2017-03-31 21:11:36.839562270,1490994696839562270,59.5991803445,-5.0833226647,0.421152304748,0.0,0.0,0.0
2017-03-31 21:11:36.881160119,1490994696881160119,59.5504705882,-5.14160784314,0.421568627451,0.0,0.0,0.0
2017-03-31 21:11:36.922964332,1490994696922964332,59.5015195195,-5.2001817716,0.421987012654,0.0,0.0,0.0
2017-03-31 21:11:36.964542491,1490994696964542491,59.4475620898,-5.26694233491,0.42280673708,0.0,0.0,0.0
2017-03-31 21:11:37.008560396,1490994697008560396,59.3902588443,-5.33791020047,0.423688325472,0.0,0.0,0.0
2017-03-31 21:11:37.047910871,1490994697047910871,59.3340903962,-5.4065703193,0.424239397359,0.0,0.0,0.0
2017-03-31 21:11:37.089570606,1490994697089570606,59.2712037624,-5.48287276831,0.424658641584,0.0,0.0,0.0
2017-03-31 21:11:37.131235170,1490994697131235170,59.2080428357,-5.55890367941,0.425,0.0,0.0,0.0
2017-03-31 21:11:37.172831403,1490994697172831403,59.143817792,-5.63358396281,0.425,0.0,0.0,0.0
2017-03-31 21:11:37.216962344,1490994697216962344,59.0756796239,-5.71281439087,0.425,0.0,0.0,0.0
2017-03-31 21:11:37.256224317,1490994697256224317,59.0029183853,-5.79618641671,0.425939200307,0.0,0.0,0.0
2017-03-31 21:11:37.297922032,1490994697297922032,58.9148085739,-5.89622776501,0.427774821376,0.0,0.0,0.0
2017-03-31 21:11:37.339512881,1490994697339512881,58.8265890573,-5.9972888552,0.429143468013,0.0,0.0,0.0
2017-03-31 21:11:37.381269748,1490994697381269748,58.7373351715,-6.1013458244,0.429578852822,0.0,0.0,0.0
2017-03-31 21:11:37.425353982,1490994697425353982,58.643174665,-6.21136886439,0.430215376193,0.0,0.0,0.0
2017-03-31 21:11:37.464697368,1490994697464697368,58.5598029762,-6.31118542758,0.432510009829,0.0,0.0,0.0
2017-03-31 21:11:37.506231571,1490994697506231571,58.4717887074,-6.41656030907,0.434932420898,0.0,0.0,0.0
2017-03-31 21:11:37.547888573,1490994697547888573,58.3893790391,-6.51471936709,0.437472437497,0.0,0.0,0.0
2017-03-31 21:11:37.589581165,1490994697589581165,58.3115005539,-6.60705630535,0.440101247127,0.0,0.0,0.0
2017-03-31 21:11:37.633631563,1490994697633631563,58.2292174614,-6.70461558374,0.44287873548,0.0,0.0,0.0
2017-03-31 21:11:37.672836156,1490994697672836156,58.1216762205,-6.83183719395,0.445762619277,0.0,0.0,0.0
2017-03-31 21:11:37.714555135,1490994697714555135,57.9769287991,-7.00290232831,0.449195364448,0.0,0.0,0.0
2017-03-31 21:11:37.756224356,1490994697756224356,57.8571230917,-7.14324293384,0.451596225061,0.0,0.0,0.0
2017-03-31 21:11:37.798007704,1490994697798007704,57.7446043567,-7.27458450558,0.453687651363,0.0,0.0,0.0
2017-03-31 21:11:37.842022884,1490994697842022884,57.6240990597,-7.41634647549,0.454643564712,0.0,0.0,0.0
2017-03-31 21:11:37.881213677,1490994697881213677,57.5142081688,-7.54703814207,0.453858629777,0.0,0.0,0.0
2017-03-31 21:11:37.922894428,1490994697922894428,57.3973357261,-7.68603286863,0.453023826615,0.0,0.0,0.0
2017-03-31 21:11:37.964551271,1490994697964551271,57.27795119,-7.82821090908,0.453805894514,0.0,0.0,0.0
2017-03-31 21:11:38.006207876,1490994698006207876,57.1584908424,-7.97048486478,0.454635480261,0.0,0.0,0.0
2017-03-31 21:11:38.050325885,1490994698050325885,57.0283080937,-8.12342402472,0.45681887406,0.0,0.0,0.0
