timestamp,lat,long,alt
1490992964091560443,37.4267923444,-122.076096578,-32.9173535252
1490992964191398944,37.4267889826,-122.076100938,-32.9049188812
1490992964491175019,37.4267785073,-122.076114036,-32.9109533672
1490992964617006764,37.426774743,-122.076118309,-32.9161729026
1490992964690884350,37.4267708366,-122.076122495,-32.9212412652
1490992964790822314,37.4267668107,-122.076126668,-32.9126869252
1490992964890666044,37.4267627394,-122.076130815,-32.9087172949
1490992965026615526,37.4267586294,-122.076134917,-32.90586704
1490992965091481253,37.4267544699,-122.076138987,-32.9037528268
1490992965191386555,37.4267502131,-122.076142969,-32.9014140863
1490992965292256687,37.426745843,-122.076146861,-32.900655949
1490992965391125127,37.4267413665,-122.076150724,-32.8965249805
1490992965491036754,37.4267368062,-122.076154539,-32.8929455646
1490992965614902645,37.4267321826,-122.076158414,-32.8771914511
1490992965699295021,37.4267275112,-122.07616233,-32.8727614876
1490992965891575538,37.4267181043,-122.076170196,-32.856743913
1490992966002466277,37.4267133216,-122.076174086,-32.8540669521
1490992966092373651,37.4267084885,-122.076178026,-32.8427585349
1490992966191328728,37.4267036473,-122.076182053,-32.8314776659
1490992966292187208,37.4266987514,-122.07618616,-32.8144829095
1490992966392011857,37.4266937955,-122.07619019,-32.8026243709
1490992966491953549,37.4266888383,-122.076194245,-32.7908473926
1490992966617767872,37.4266838939,-122.076198363,-32.7850032148
1490992966691793782,37.4266789109,-122.076202494,-32.7915250195
1490992966791639701,37.4266738696,-122.076206624,-32.7892349731
1490992966891464297,37.4266687814,-122.076210756,-32.7816677569
1490992967016400547,37.4266636816,-122.076214982,-32.7625315464
1490992967192143739,37.426653415,-122.076223464,-32.7353134252
1490992967293007854,37.4266482306,-122.076227681,-32.7228786954
1490992967391957131,37.4266430421,-122.076231931,-32.7131809851
1490992967491794687,37.4266378229,-122.076236204,-32.6987530918
1490992967617589930,37.4266325641,-122.07624049,-32.6821560048
1490992967692504984,37.4266272573,-122.076244795,-32.6615423652
1490992967791914442,37.4266219804,-122.07624916,-32.654328917
1490992967891762384,37.4266166399,-122.076253497,-32.628322809
1490992967992195127,37.4266113313,-122.076257876,-32.6136093595
1490992968092015551,37.4266060262,-122.076262237,-32.6019324307
