timestamp,tx,ty,tz,rx,ry,rz
1490992964004585995,14.142,6.18,-0.122,0.0,0.0,0.0
1490992964105451828,13.745,5.828,-0.105,0.0,0.0,0.0
1490992964243317252,13.346,5.465,-0.1,0.0,0.0,0.0
1490992964304229397,12.946,5.102,-0.097,0.0,0.0,0.0
1490992964404215343,12.543,4.73,-0.109,0.0,0.0,0.0
1490992964504056774,12.141,4.344,-0.118,0.0,0.0,0.0
1490992964629437708,11.743,3.945,-0.128,0.0,0.0,0.0
1490992964703886971,11.354,3.529,-0.131,0.0,0.0,0.0
1490992964803847282,10.967,3.1,-0.115,0.0,0.0,0.0
1490992964904606118,10.58,2.666,-0.101,0.0,0.0,0.0
1490992965004490635,10.198,2.224,-0.096,0.0,0.0,0.0
1490992965105929403,9.818,1.777,-0.096,0.0,0.0,0.0
1490992965204315977,9.447,1.317,-0.096,0.0,0.0,0.0
1490992965304187028,9.086,0.844,-0.102,0.0,0.0,0.0
1490992965405074500,8.731,0.356,-0.104,0.0,0.0,0.0
1490992965505037539,8.382,-0.146,-0.096,0.0,0.0,0.0
1490992965629845743,8.032,-0.654,-0.086,0.0,0.0,0.0
1490992965704810688,7.685,-1.169,-0.078,0.0,0.0,0.0
1490992965804655937,7.334,-1.688,-0.066,0.0,0.0,0.0
1490992965904608409,6.985,-2.212,-0.051,0.0,0.0,0.0
1490992966004534558,6.64,-2.743,-0.044,0.0,0.0,0.0
1490992966105352076,6.288,-3.28,-0.03,0.0,0.0,0.0
1490992966231221521,5.931,-3.817,-0.018,0.0,0.0,0.0
1490992966304150811,5.573,-4.359,-0.004,0.0,0.0,0.0
1490992966405077698,5.217,-4.907,0.007,0.0,0.0,0.0
1490992966504957277,4.855,-5.459,0.026,0.0,0.0,0.0
1490992966629803167,4.488,-6.009,0.034,0.0,0.0,0.0
1490992966704846653,4.125,-6.562,0.027,0.0,0.0,0.0
1490992966805203966,3.758,-7.122,0.037,0.0,0.0,0.0
1490992966905494409,3.392,-7.686,0.048,0.0,0.0,0.0
1490992967004432942,3.019,-8.251,0.061,0.0,0.0,0.0
1490992967105308124,2.645,-8.817,0.072,0.0,0.0,0.0
1490992967204231162,2.27,-9.389,0.085,0.0,0.0,0.0
1490992967304121704,1.894,-9.965,0.098,0.0,0.0,0.0
1490992967404504734,1.515,-10.542,0.114,0.0,0.0,0.0
1490992967504905657,1.138,-11.121,0.13,0.0,0.0,0.0
1490992967629800868,0.757,-11.703,0.143,0.0,0.0,0.0
1490992967704678001,0.375,-12.291,0.159,0.0,0.0,0.0
1490992967804566403,-0.011,-12.876,0.179,0.0,0.0,0.0
1490992967904539337,-0.394,-13.467,0.209,0.0,0.0,0.0
1490992968004387381,-0.781,-14.056,0.223,0.0,0.0,0.0
1490992968105260754,-1.163,-14.646,0.249,0.0,0.0,0.0
