index,timestamp,lat,long,alt
2017-03-31 20:42:44.005622019,1490992964005622019,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.047358963,1490992964047358963,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.088998112,1490992964088998112,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.130668471,1490992964130668471,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.172397391,1490992964172397391,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.213924127,1490992964213924127,37.4267971187,-122.076089965,-33.2422374314
2017-03-31 20:42:44.255647149,1490992964255647149,37.4267959934,-122.076091507,-33.2440804386
2017-03-31 20:42:44.297262746,1490992964297262746,37.4267942801,-122.076093855,-33.2468863491
2017-03-31 20:42:44.339188881,1490992964339188881,37.4267925541,-122.076096221,-33.2497131968
2017-03-31 20:42:44.381373203,1490992964381373203,37.4267908174,-122.076098601,-33.2525574432
2017-03-31 20:42:44.422252209,1490992964422252209,37.4267894581,-122.076100368,-33.2562119252
2017-03-31 20:42:44.463987309,1490992964463987309,37.4267881477,-122.076102043,-33.2601578727
2017-03-31 20:42:44.505624774,1490992964505624774,37.4267868404,-122.076103714,-33.2640946226
2017-03-31 20:42:44.547394826,1490992964547394826,37.4267855289,-122.07610539,-33.268043886
2017-03-31 20:42:44.588986559,1490992964588986559,37.426784223,-122.076107059,-33.2719763033
2017-03-31 20:42:44.630729446,1490992964630729446,37.4267827489,-122.076108764,-33.2739444541
2017-03-31 20:42:44.672362328,1490992964672362328,37.4267810242,-122.076110509,-33.2728265981
2017-03-31 20:42:44.713959981,1490992964713959981,37.4267793009,-122.076112252,-33.2717096837
2017-03-31 20:42:44.755630114,1490992964755630114,37.4267775745,-122.076113999,-33.2705908242
2017-03-31 20:42:44.797348415,1490992964797348415,37.4267758463,-122.076115747,-33.2694706723
2017-03-31 20:42:44.839046523,1490992964839046523,37.4267741188,-122.076117495,-33.2683510635
2017-03-31 20:42:44.880613819,1490992964880613819,37.4267723967,-122.076119237,-33.2672349603
2017-03-31 20:42:44.922278689,1490992964922278689,37.4267706707,-122.076120984,-33.2661162451
2017-03-31 20:42:44.963976153,1490992964963976153,37.4267689432,-122.076122731,-33.26499665
2017-03-31 20:42:45.005593016,1490992965005593016,37.4267672191,-122.076124476,-33.2638792201
2017-03-31 20:42:45.047378988,1490992965047378988,37.426765488,-122.076126227,-33.2627572537
2017-03-31 20:42:45.088954164,1490992965088954164,37.4267637657,-122.07612797,-33.2616409442
2017-03-31 20:42:45.130707968,1490992965130707968,37.4267620359,-122.07612972,-33.2605198369
2017-03-31 20:42:45.172407119,1490992965172407119,37.4267603084,-122.076131467,-33.2594002006
2017-03-31 20:42:45.213951585,1490992965213951585,37.4267585873,-122.076133209,-33.258284716
2017-03-31 20:42:45.255630658,1490992965255630658,37.4267568606,-122.076134956,-33.2571656159
2017-03-31 20:42:45.297289497,1490992965297289497,37.4267551348,-122.076136702,-33.2560470588
