timestamp,tx,ty,tz,rx,ry,rz
1490994803817236032,66.598,3.079,0.317,0.0,0.0,0.0
1490994803917098041,66.597,3.079,0.316,0.0,0.0,0.0
1490994804017914495,66.597,3.08,0.317,0.0,0.0,0.0
1490994804116403084,66.597,3.08,0.317,0.0,0.0,0.0
1490994804217624294,66.597,3.08,0.318,0.0,0.0,0.0
1490994804317446107,66.597,3.079,0.319,0.0,0.0,0.0
1490994804443270343,66.596,3.079,0.32,0.0,0.0,0.0
1490994804517258229,66.602,3.078,0.307,0.0,0.0,0.0
1490994804617026074,66.602,3.079,0.308,0.0,0.0,0.0
1490994804716844467,66.601,3.078,0.31,0.0,0.0,0.0
1490994804817718943,66.6,3.079,0.31,0.0,0.0,0.0
1490994804917669844,66.601,3.078,0.31,0.0,0.0,0.0
1490994805018537151,66.6,3.078,0.31,0.0,0.0,0.0
1490994805117323832,66.601,3.078,0.311,0.0,0.0,0.0
1490994805218087114,66.6,3.079,0.312,0.0,0.0,0.0
1490994805316963499,66.6,3.079,0.312,0.0,0.0,0.0
1490994805442836978,66.599,3.078,0.312,0.0,0.0,0.0
1490994805517231828,66.6,3.078,0.307,0.0,0.0,0.0
1490994805617456941,66.6,3.078,0.311,0.0,0.0,0.0
1490994805717375086,66.6,3.078,0.311,0.0,0.0,0.0
1490994805817260444,66.6,3.08,0.311,0.0,0.0,0.0
1490994805917082746,66.6,3.079,0.313,0.0,0.0,0.0
1490994806017530904,66.6,3.079,0.314,0.0,0.0,0.0
1490994806116903028,66.6,3.079,0.312,0.0,0.0,0.0
1490994806217744943,66.599,3.08,0.313,0.0,0.0,0.0
1490994806317581357,66.599,3.079,0.313,0.0,0.0,0.0
1490994806443356930,66.599,3.079,0.314,0.0,0.0,0.0
1490994806517124437,66.599,3.079,0.309,0.0,0.0,0.0
1490994806617215340,66.6,3.079,0.312,0.0,0.0,0.0
1490994806716952200,66.599,3.079,0.312,0.0,0.0,0.0
1490994806816861025,66.6,3.078,0.314,0.0,0.0,0.0
1490994806916762834,66.599,3.079,0.314,0.0,0.0,0.0
1490994807017650052,66.599,3.08,0.313,0.0,0.0,0.0
1490994807117444402,66.599,3.08,0.316,0.0,0.0,0.0
1490994807217372916,66.599,3.079,0.316,0.0,0.0,0.0
1490994807316760620,66.599,3.079,0.318,0.0,0.0,0.0
1490994807442948060,66.598,3.078,0.318,0.0,0.0,0.0
1490994807516828464,66.6,3.078,0.309,0.0,0.0,0.0
1490994807616286147,66.6,3.079,0.31,0.0,0.0,0.0
1490994807716458467,66.6,3.078,0.311,0.0,0.0,0.0
1490994807816367581,66.599,3.078,0.31,0.0,0.0,0.0
1490994807917320111,66.599,3.079,0.313,0.0,0.0,0.0
1490994808018068881,66.599,3.079,0.313,0.0,0.0,0.0
1490994808117542872,66.599,3.079,0.314,0.0,0.0,0.0
1490994808217803265,66.6,3.079,0.315,0.0,0.0,0.0
1490994808317243171,66.599,3.079,0.317,0.0,0.0,0.0
1490994808443396268,66.6,3.079,0.316,0.0,0.0,0.0
1490994808516494801,66.6,3.08,0.308,0.0,0.0,0.0
1490994808616330130,66.6,3.08,0.31,0.0,0.0,0.0
1490994808717127671,66.6,3.081,0.311,0.0,0.0,0.0
1490994808818001062,66.6,3.08,0.312,0.0,0.0,0.0
1490994808917840901,66.6,3.08,0.313,0.0,0.0,0.0
1490994809017625604,66.601,3.08,0.315,0.0,0.0,0.0
1490994809117567766,66.601,3.08,0.316,0.0,0.0,0.0
1490994809217388692,66.6,3.08,0.316,0.0,0.0,0.0
1490994809317293181,66.6,3.081,0.317,0.0,0.0,0.0
1490994809443086616,66.6,3.081,0.317,0.0,0.0,0.0
1490994809516568775,66.6,3.081,0.317,0.0,0.0,0.0
