timestamp,lat,long,alt
1490994805217821902,37.426835082,-122.075358225,-32.9375315352
1490994805309652519,37.4268399545,-122.075353309,-32.9474422287
1490994805409490329,37.4268447551,-122.075348496,-32.9688554439
1490994805509421746,37.426849319,-122.075343696,-32.9833387415
1490994805635233754,37.4268536675,-122.075338966,-32.9919152529
1490994805709111348,37.4268579418,-122.075334476,-33.0030140643
1490994805809525411,37.4268621296,-122.075330213,-33.0155429225
1490994805909893042,37.4268661803,-122.075326041,-33.0401666723
1490994806008823908,37.4268701142,-122.075321965,-33.0539452972
1490994806108731610,37.4268739074,-122.075318034,-33.0634607794
1490994806208554952,37.4268774523,-122.075314472,-33.0705015432
1490994806509291939,37.4268871608,-122.07530446,-33.1149677993
1490994806635089082,37.4268901598,-122.075301342,-33.1421505958
1490994806710042265,37.4268930571,-122.075298301,-33.1875471751
1490994806809945326,37.4268959162,-122.075295428,-33.1762332057
1490994806909844347,37.4268986595,-122.075292699,-33.1650770263
1490994807009665512,37.4269011854,-122.075290175,-33.1642767377
1490994807109531331,37.4269034868,-122.075287781,-33.1711922346
1490994807216997952,37.4269056424,-122.07528553,-33.185641331
1490994807310333308,37.4269076825,-122.075283432,-33.2022738407
1490994807409158488,37.4269096161,-122.075281489,-33.2127190176
1490994807635863240,37.4269130601,-122.075278022,-33.2301039037
1490994807809658723,37.426916085,-122.075274967,-33.2514749243
1490994807910038799,37.4269174163,-122.075273632,-33.2584408175
1490994808109353388,37.4269196874,-122.075271318,-33.2648405322
1490994808209193663,37.42692064,-122.075270328,-33.2712686916
1490994808310125738,37.4269215126,-122.075269405,-33.2791399863
1490994808408986365,37.426922357,-122.07526857,-33.2887896398
1490994808509378982,37.4269231482,-122.075267795,-33.2929052216
1490994808640762586,37.4269238762,-122.075267067,-33.2994467726
1490994808709662665,37.426924543,-122.07526642,-33.3018099846
1490994808908884151,37.4269256737,-122.07526527,-33.3094898953
1490994809221081343,37.4269268965,-122.075264026,-33.3127080264
1490994809308985897,37.4269271772,-122.075263731,-33.3147120512
1490994809407804133,37.4269274172,-122.07526349,-33.3151990885
1490994809507734798,37.4269276299,-122.075263303,-33.3148578233
1490994809633620086,37.4269277999,-122.075263143,-33.3157711586
1490994809708499806,37.4269279484,-122.075263003,-33.3157021178
1490994809808376204,37.4269280559,-122.075262878,-33.3149304316
1490994809908276238,37.4269281378,-122.075262817,-33.3176944257
1490994810008177245,37.4269281795,-122.075262776,-33.3150472948
1490994810107555552,37.4269281731,-122.075262769,-33.3148833413
1490994810207523139,37.4269281358,-122.075262816,-33.3162745887
1490994810308884872,37.4269281178,-122.075262846,-33.3139871987
1490994810707843971,37.4269282194,-122.075262723,-33.3124343886
