timestamp,lat,long,alt
1490994726310865333,37.4267867647,-122.075531587,-32.79564396
1490994726409260441,37.4267867563,-122.075531583,-32.794103248
1490994726636409709,37.4267867257,-122.075531611,-32.7941921804
1490994726710338273,37.4267866845,-122.075531673,-32.7915204893
1490994726809243357,37.4267865777,-122.075531771,-32.7889184645
1490994727108869390,37.4267857286,-122.075532702,-32.7822785097
1490994727226735916,37.4267851971,-122.075533311,-32.7815154532
1490994727309614741,37.4267845078,-122.075534082,-32.778216233
1490994727409467051,37.4267836523,-122.075535023,-32.7724389299
1490994727509406588,37.4267826048,-122.075536161,-32.7688706182
1490994727637195158,37.4267813453,-122.075537509,-32.7664484584
1490994727909881717,37.4267765518,-122.075542771,-32.7503592048
1490994728009759007,37.4267745566,-122.075544957,-32.7427112129
1490994728109614359,37.4267723518,-122.07554737,-32.7424925957
1490994728209507625,37.426769925,-122.075549949,-32.7408534155
1490994728409280330,37.4267644653,-122.075555715,-32.7379424898
1490994728509239612,37.426761519,-122.075558865,-32.7312078538
1490994728708980763,37.4267552195,-122.075565757,-32.7292375705
1490994728809857414,37.4267519155,-122.075569423,-32.7265354486
1490994728909732057,37.4267484928,-122.075573143,-32.7167785319
1490994729009581484,37.4267449455,-122.075576899,-32.7144537772
1490994729209426200,37.4267375163,-122.075584672,-32.706925351
1490994729310283291,37.4267336732,-122.075588699,-32.7097288817
1490994729408112140,37.4267297744,-122.07559289,-32.7015221405
1490994729507977056,37.4267257961,-122.075597107,-32.6994606944
1490994729808135988,37.4267133215,-122.075609958,-32.687307334
1490994729908509769,37.4267090652,-122.075614295,-32.6859531952
1490994730008410420,37.4267047838,-122.075618666,-32.6807695157
1490994730208158859,37.4266961598,-122.075627559,-32.6723119947
1490994730309066640,37.4266917813,-122.075631927,-32.6693114683
1490994730407947518,37.4266873287,-122.075636202,-32.6628332874
1490994730507862716,37.4266828828,-122.075640467,-32.6570362752
1490994730635676701,37.4266784713,-122.075644753,-32.6501715041
1490994730708598153,37.426674054,-122.075648999,-32.6412072017
1490994730808498722,37.4266695607,-122.075653033,-32.6277168801
1490994730908405902,37.4266650096,-122.075656928,-32.6148629048
1490994731006265866,37.4266604955,-122.075660801,-32.6095188245
1490994731216674887,37.4266515169,-122.075668532,-32.5799105104
1490994731408311017,37.4266423381,-122.075675519,-32.5454413577
1490994731635598289,37.4266330962,-122.07568211,-32.5338704163
1490994731708508838,37.4266284937,-122.075685319,-32.5314973983
1490994731808360553,37.426623778,-122.07568821,-32.5135904541
1490994731908248629,37.4266190133,-122.075690797,-32.4943735444
1490994732107979458,37.4266095717,-122.075695797,-32.4745786448
1490994732207937186,37.4266049925,-122.075698593,-32.4725377138
1490994732508570166,37.4265914213,-122.075706977,-32.4586063184
1490994732636376153,37.4265869861,-122.075709636,-32.438816833
1490994732708314077,37.4265826749,-122.075712495,-32.4258238972
