timestamp,lat,long,alt
1490994726634970514,37.4267777367,-122.075541591,-33.1331952574
1490994727633922438,37.4267722398,-122.07554752,-33.1203072957
1490994728632833450,37.426749297,-122.075572213,-33.082338433
1490994729632857155,37.4267124148,-122.075611063,-33.08368421
1490994730504904466,37.4266732578,-122.075649599,-33.0541461071
1490994730632919860,37.4266687585,-122.075653741,-33.0435598717
1490994732006284605,37.4266033888,-122.075699884,-32.8669555922
1490994732633675809,37.4265765403,-122.075717232,-32.8357193657
1490994733506690548,37.4265417138,-122.075748153,-32.7409428553
1490994733633657481,37.4265382072,-122.075751748,-32.7256349752
1490994734634594132,37.4265053188,-122.075785807,-32.5918132695
1490994736007216849,37.4264701305,-122.075822828,-32.4776912363
1490994736634621027,37.4264595736,-122.075833842,-32.4427334259
1490994738205807626,37.4264464543,-122.075847527,-32.3932793278
