index,timestamp,lat,long,alt
2017-03-31 21:12:06.256199262,1490994726256199262,37.4267867647,-122.075531587,-32.79564396
2017-03-31 21:12:06.298010506,1490994726298010506,37.4267867647,-122.075531587,-32.79564396
2017-03-31 21:12:06.339534499,1490994726339534499,37.4267867623,-122.075531586,-32.795195046
2017-03-31 21:12:06.381285619,1490994726381285619,37.4267867587,-122.075531584,-32.7945412908
2017-03-31 21:12:06.422919634,1490994726422919634,37.4267867545,-122.075531585,-32.7941085957
2017-03-31 21:12:06.464601679,1490994726464601679,37.4267867489,-122.07553159,-32.7941249149
2017-03-31 21:12:06.506252247,1490994726506252247,37.4267867433,-122.075531595,-32.7941412217
2017-03-31 21:12:06.547866175,1490994726547866175,37.4267867376,-122.0755316,-32.7941575142
2017-03-31 21:12:06.589594942,1490994726589594942,37.426786732,-122.075531606,-32.7941738517
2017-03-31 21:12:06.631337317,1490994726631337317,37.4267867264,-122.075531611,-32.7941901944
2017-03-31 21:12:06.672940167,1490994726672940167,37.4267867053,-122.075531642,-32.7928720069
2017-03-31 21:12:06.714592446,1490994726714592446,37.4267866799,-122.075531678,-32.7914085683
2017-03-31 21:12:06.756306626,1490994726756306626,37.4267866348,-122.075531719,-32.7903111392
2017-03-31 21:12:06.797875737,1490994726797875737,37.42678659,-122.07553176,-32.7892175288
2017-03-31 21:12:06.839530989,1490994726839530989,37.4267864919,-122.075531866,-32.7882472663
2017-03-31 21:12:06.881288875,1490994726881288875,37.4267863735,-122.075531995,-32.7873218763
2017-03-31 21:12:06.922863454,1490994726922863454,37.4267862557,-122.075532124,-32.7864005538
2017-03-31 21:12:06.964547976,1490994726964547976,37.4267861376,-122.075532254,-32.7854767863
2017-03-31 21:12:07.006192332,1490994727006192332,37.4267860195,-122.075532383,-32.7845539151
2017-03-31 21:12:07.047862902,1490994727047862902,37.4267859015,-122.075532513,-32.7836304653
2017-03-31 21:12:07.089532212,1490994727089532212,37.4267857834,-122.075532642,-32.7827070381
2017-03-31 21:12:07.131242154,1490994727131242154,37.4267856277,-122.075532818,-32.7821336699
2017-03-31 21:12:07.172881769,1490994727172881769,37.4267854399,-122.075533033,-32.7818641002
2017-03-31 21:12:07.214534810,1490994727214534810,37.4267852521,-122.075533248,-32.7815944411
2017-03-31 21:12:07.256271468,1490994727256271468,37.4267849515,-122.075533586,-32.7803397138
2017-03-31 21:12:07.297918924,1490994727297918924,37.4267846051,-122.075533973,-32.7786818186
2017-03-31 21:12:07.339568450,1490994727339568450,37.4267842512,-122.075534364,-32.7764831665
2017-03-31 21:12:07.381327097,1490994727381327097,37.4267838934,-122.075534758,-32.7740670698
2017-03-31 21:12:07.423033634,1490994727423033634,37.4267835101,-122.075535177,-32.7719545423
2017-03-31 21:12:07.464541766,1490994727464541766,37.4267830751,-122.07553565,-32.7704725049
2017-03-31 21:12:07.506224392,1490994727506224392,37.4267826382,-122.075536125,-32.7689842337
2017-03-31 21:12:07.547899681,1490994727547899681,37.4267822254,-122.075536567,-32.7681410031
2017-03-31 21:12:07.589667019,1490994727589667019,37.4267818137,-122.075537008,-32.7673493267
2017-03-31 21:12:07.631302534,1490994727631302534,37.4267814033,-122.075537447,-32.7665601493
2017-03-31 21:12:07.672970748,1490994727672970748,37.4267807164,-122.0755382,-32.764337605
2017-03-31 21:12:07.714558960,1490994727714558960,37.4267799853,-122.075539002,-32.7618837839
2017-03-31 21:12:07.756232600,1490994727756232600,37.4267792527,-122.075539806,-32.7594249178
2017-03-31 21:12:07.797898823,1490994727797898823,37.4267785203,-122.07554061,-32.7569665049
2017-03-31 21:12:07.839528488,1490994727839528488,37.4267777885,-122.075541414,-32.7545102368
2017-03-31 21:12:07.881324286,1490994727881324286,37.4267770538,-122.07554222,-32.7520441658
2017-03-31 21:12:07.922901879,1490994727922901879,37.4267762917,-122.075543056,-32.7493622015
