timestamp,tx,ty,tz,rx,ry,rz
1490994726322307020,61.886,3.317,0.014,0.0,0.0,0.0
1490994726421299911,61.885,3.316,0.014,0.0,0.0,0.0
1490994726522117827,61.885,3.317,0.014,0.0,0.0,0.0
1490994726649969525,61.884,3.314,0.016,0.0,0.0,0.0
1490994726722875369,61.876,3.301,-0.013,0.0,0.0,0.0
1490994726821782907,61.866,3.288,-0.011,0.0,0.0,0.0
1490994726921671788,61.849,3.267,-0.003,0.0,0.0,0.0
1490994727021595576,61.822,3.235,0.003,0.0,0.0,0.0
1490994727122480495,61.783,3.192,0.009,0.0,0.0,0.0
1490994727221925684,61.73,3.131,0.013,0.0,0.0,0.0
1490994727321832811,61.662,3.055,0.019,0.0,0.0,0.0
1490994727421199431,61.578,2.958,0.019,0.0,0.0,0.0
1490994727521126674,61.476,2.842,0.022,0.0,0.0,0.0
1490994727648920503,61.359,2.704,0.031,0.0,0.0,0.0
1490994727720813264,61.223,2.545,0.034,0.0,0.0,0.0
1490994727820731580,61.067,2.366,0.042,0.0,0.0,0.0
1490994727920631248,60.894,2.169,0.056,0.0,0.0,0.0
1490994728020509545,60.699,1.948,0.063,0.0,0.0,0.0
1490994728121454515,60.486,1.703,0.068,0.0,0.0,0.0
1490994728220340666,60.256,1.434,0.065,0.0,0.0,0.0
1490994728320300493,60.01,1.14,0.064,0.0,0.0,0.0
1490994728420092566,59.747,0.829,0.068,0.0,0.0,0.0
1490994728520003121,59.469,0.501,0.073,0.0,0.0,0.0
1490994728647826546,59.173,0.158,0.077,0.0,0.0,0.0
1490994728720768648,58.865,-0.2,0.05,0.0,0.0,0.0
1490994728821738801,58.546,-0.569,0.05,0.0,0.0,0.0
1490994728920155195,58.217,-0.95,0.059,0.0,0.0,0.0
1490994729020465688,57.884,-1.345,0.065,0.0,0.0,0.0
1490994729121325770,57.549,-1.753,0.074,0.0,0.0,0.0
1490994729220266558,57.202,-2.173,0.077,0.0,0.0,0.0
1490994729320298526,56.848,-2.603,0.08,0.0,0.0,0.0
1490994729420171596,56.483,-3.039,0.084,0.0,0.0,0.0
1490994729519972824,56.11,-3.483,0.085,0.0,0.0,0.0
1490994729647876733,55.735,-3.935,0.089,0.0,0.0,0.0
1490994729720750090,55.358,-4.396,0.085,0.0,0.0,0.0
1490994729820719855,54.98,-4.868,0.091,0.0,0.0,0.0
1490994729920580052,54.596,-5.341,0.093,0.0,0.0,0.0
1490994730020443400,54.214,-5.82,0.104,0.0,0.0,0.0
1490994730122320052,53.825,-6.301,0.107,0.0,0.0,0.0
1490994730220308416,53.438,-6.786,0.114,0.0,0.0,0.0
1490994730320123908,53.059,-7.28,0.119,0.0,0.0,0.0
1490994730421064920,52.689,-7.78,0.124,0.0,0.0,0.0
1490994730519466612,52.324,-8.281,0.132,0.0,0.0,0.0
1490994730647946358,51.957,-8.78,0.145,0.0,0.0,0.0
1490994730721733837,51.595,-9.28,0.15,0.0,0.0,0.0
1490994730820663814,51.245,-9.786,0.165,0.0,0.0,0.0
1490994730920504701,50.913,-10.3,0.187,0.0,0.0,0.0
1490994731020422649,50.585,-10.812,0.212,0.0,0.0,0.0
1490994731121294041,50.258,-11.323,0.226,0.0,0.0,0.0
1490994731220316710,49.937,-11.832,0.234,0.0,0.0,0.0
1490994731321117928,49.638,-12.351,0.256,0.0,0.0,0.0
1490994731420986672,49.363,-12.879,0.27,0.0,0.0,0.0
1490994731520921721,49.097,-13.408,0.281,0.0,0.0,0.0
1490994731648762192,48.837,-13.935,0.292,0.0,0.0,0.0
1490994731731722740,48.579,-14.46,0.305,0.0,0.0,0.0
1490994731821634989,48.333,-14.985,0.313,0.0,0.0,0.0
1490994731921515899,48.101,-15.513,0.331,0.0,0.0,0.0
1490994732020876714,47.873,-16.035,0.345,0.0,0.0,0.0
1490994732122299075,47.641,-16.55,0.359,0.0,0.0,0.0
1490994732221130366,47.385,-17.055,0.359,0.0,0.0,0.0
1490994732321005377,47.119,-17.552,0.345,0.0,0.0,0.0
1490994732420485892,46.858,-18.047,0.351,0.0,0.0,0.0
1490994732521357592,46.599,-18.535,0.367,0.0,0.0,0.0
1490994732648699682,46.338,-19.014,0.386,0.0,0.0,0.0
1490994732721085669,46.061,-19.479,0.412,0.0,0.0,0.0
1490994732821513602,45.767,-19.928,0.428,0.0,0.0,0.0
1490994732921379182,45.464,-20.368,0.445,0.0,0.0,0.0
1490994733020806408,45.16,-20.806,0.452,0.0,0.0,0.0
1490994733123158706,44.857,-21.242,0.454,0.0,0.0,0.0
1490994733221084328,44.551,-21.667,0.459,0.0,0.0,0.0
1490994733321980057,44.237,-22.079,0.467,0.0,0.0,0.0
1490994733421824536,43.919,-22.484,0.482,0.0,0.0,0.0
1490994733521814229,43.601,-22.879,0.493,0.0,0.0,0.0
1490994733648656574,43.282,-23.268,0.509,0.0,0.0,0.0
1490994733722589929,42.965,-23.653,0.529,0.0,0.0,0.0
1490994733822430898,42.651,-24.03,0.546,0.0,0.0,0.0
1490994733920899467,42.338,-24.407,0.556,0.0,0.0,0.0
1490994734021282708,42.029,-24.783,0.56,0.0,0.0,0.0
1490994734121137413,41.725,-25.153,0.575,0.0,0.0,0.0
1490994734221067916,41.419,-25.51,0.601,0.0,0.0,0.0
1490994734321920948,41.123,-25.863,0.629,0.0,0.0,0.0
1490994734421832144,40.835,-26.22,0.65,0.0,0.0,0.0
1490994734521288223,40.55,-26.575,0.652,0.0,0.0,0.0
1490994734649620122,40.268,-26.918,0.655,0.0,0.0,0.0
1490994734722047540,39.985,-27.258,0.615,0.0,0.0,0.0
1490994734822431737,39.706,-27.579,0.624,0.0,0.0,0.0
1490994734921372861,39.436,-27.89,0.646,0.0,0.0,0.0
1490994735021750507,39.181,-28.198,0.668,0.0,0.0,0.0
1490994735123128213,38.938,-28.503,0.688,0.0,0.0,0.0
1490994735222033397,38.702,-28.8,0.705,0.0,0.0,0.0
1490994735321518882,38.464,-29.081,0.72,0.0,0.0,0.0
1490994735421821844,38.23,-29.355,0.73,0.0,0.0,0.0
1490994735521680215,38.002,-29.618,0.739,0.0,0.0,0.0
1490994735649627909,37.785,-29.876,0.752,0.0,0.0,0.0
