timestamp,tx,ty,tz,rx,ry,rz
1490994726424259059,62.77,4.316,0.352,0.0,0.0,0.0
1490994726523632358,62.768,4.316,0.352,0.0,0.0,0.0
1490994726651412201,62.767,4.313,0.352,0.0,0.0,0.0
1490994726725313202,62.762,4.308,0.354,0.0,0.0,0.0
1490994726824251318,62.753,4.297,0.357,0.0,0.0,0.0
1490994726922133493,62.735,4.276,0.358,0.0,0.0,0.0
1490994727021988575,62.709,4.247,0.362,0.0,0.0,0.0
1490994727123897259,62.67,4.202,0.364,0.0,0.0,0.0
1490994727241736118,62.617,4.143,0.365,0.0,0.0,0.0
1490994727324615938,62.548,4.067,0.368,0.0,0.0,0.0
1490994727424470858,62.465,3.972,0.374,0.0,0.0,0.0
1490994727524414321,62.364,3.856,0.378,0.0,0.0,0.0
1490994727652165658,62.245,3.716,0.381,0.0,0.0,0.0
1490994727724092096,62.108,3.558,0.382,0.0,0.0,0.0
1490994727823988806,61.954,3.38,0.391,0.0,0.0,0.0
1490994727924886144,61.779,3.184,0.399,0.0,0.0,0.0
1490994728024735150,61.586,2.963,0.407,0.0,0.0,0.0
1490994728124614707,61.372,2.718,0.408,0.0,0.0,0.0
1490994728224508015,61.144,2.449,0.411,0.0,0.0,0.0
1490994728322385848,60.897,2.154,0.414,0.0,0.0,0.0
1490994728424285760,60.634,1.843,0.416,0.0,0.0,0.0
1490994728524236768,60.355,1.516,0.424,0.0,0.0,0.0
1490994728651079637,60.056,1.174,0.426,0.0,0.0,0.0
1490994728723981039,59.745,0.817,0.428,0.0,0.0,0.0
1490994728824856941,59.42,0.45,0.432,0.0,0.0,0.0
1490994728924737153,59.091,0.07,0.443,0.0,0.0,0.0
1490994729024627969,58.759,-0.324,0.446,0.0,0.0,0.0
1490994729123477319,58.42,-0.73,0.45,0.0,0.0,0.0
1490994729224434154,58.071,-1.148,0.457,0.0,0.0,0.0
1490994729325284863,57.714,-1.575,0.455,0.0,0.0,0.0
1490994729423088274,57.343,-2.007,0.465,0.0,0.0,0.0
1490994729523005475,56.97,-2.449,0.468,0.0,0.0,0.0
1490994729649851001,56.589,-2.9,0.471,0.0,0.0,0.0
1490994729720766109,56.212,-3.363,0.478,0.0,0.0,0.0
1490994729823172125,55.832,-3.833,0.485,0.0,0.0,0.0
1490994729923514332,55.449,-4.306,0.488,0.0,0.0,0.0
1490994730023363856,55.062,-4.781,0.494,0.0,0.0,0.0
1490994730122301956,54.668,-5.257,0.5,0.0,0.0,0.0
1490994730223181295,54.275,-5.738,0.506,0.0,0.0,0.0
1490994730324036770,53.888,-6.224,0.511,0.0,0.0,0.0
1490994730422950376,53.51,-6.718,0.519,0.0,0.0,0.0
1490994730522860016,53.132,-7.211,0.526,0.0,0.0,0.0
1490994730650676883,52.753,-7.701,0.534,0.0,0.0,0.0
1490994730723599844,52.377,-8.191,0.545,0.0,0.0,0.0
1490994730823495497,52.02,-8.69,0.56,0.0,0.0,0.0
1490994730923383018,51.675,-9.195,0.575,0.0,0.0,0.0
1490994731020852460,51.332,-9.696,0.582,0.0,0.0,0.0
1490994731120200869,50.988,-10.195,0.601,0.0,0.0,0.0
1490994731231673629,50.648,-10.692,0.614,0.0,0.0,0.0
1490994731323974381,50.328,-11.198,0.635,0.0,0.0,0.0
1490994731423315088,50.03,-11.711,0.652,0.0,0.0,0.0
1490994731522751799,49.735,-12.224,0.66,0.0,0.0,0.0
1490994731650606242,49.446,-12.737,0.667,0.0,0.0,0.0
1490994731723509257,49.162,-13.247,0.671,0.0,0.0,0.0
1490994731823360821,48.906,-13.771,0.691,0.0,0.0,0.0
1490994731923254925,48.677,-14.299,0.712,0.0,0.0,0.0
1490994732023133852,48.458,-14.826,0.722,0.0,0.0,0.0
1490994732122979966,48.235,-15.347,0.735,0.0,0.0,0.0
1490994732222905312,47.987,-15.855,0.738,0.0,0.0,0.0
1490994732321751341,47.733,-16.361,0.741,0.0,0.0,0.0
1490994732420629498,47.484,-16.862,0.744,0.0,0.0,0.0
1490994732523592105,47.245,-17.362,0.757,0.0,0.0,0.0
1490994732651375968,47.01,-17.854,0.779,0.0,0.0,0.0
1490994732723343360,46.757,-18.332,0.793,0.0,0.0,0.0
1490994732823278475,46.489,-18.792,0.808,0.0,0.0,0.0
1490994732923107191,46.209,-19.246,0.818,0.0,0.0,0.0
1490994733023017521,45.926,-19.701,0.826,0.0,0.0,0.0
1490994733132918783,45.641,-20.15,0.832,0.0,0.0,0.0
1490994733231914564,45.349,-20.586,0.843,0.0,0.0,0.0
1490994733324665730,45.046,-21.009,0.854,0.0,0.0,0.0
1490994733423583100,44.74,-21.42,0.867,0.0,0.0,0.0
1490994733524480360,44.434,-21.826,0.878,0.0,0.0,0.0
1490994733651344913,44.128,-22.224,0.891,0.0,0.0,0.0
1490994733721226140,43.819,-22.613,0.907,0.0,0.0,0.0
1490994733824248743,43.511,-22.995,0.921,0.0,0.0,0.0
1490994733924051892,43.202,-23.376,0.932,0.0,0.0,0.0
1490994734023941606,42.895,-23.753,0.937,0.0,0.0,0.0
1490994734123310152,42.588,-24.121,0.952,0.0,0.0,0.0
1490994734223700934,42.28,-24.476,0.972,0.0,0.0,0.0
1490994734324638004,41.981,-24.828,0.995,0.0,0.0,0.0
1490994734423534778,41.696,-25.185,1.012,0.0,0.0,0.0
1490994734523363986,41.415,-25.542,1.019,0.0,0.0,0.0
1490994734651218743,41.135,-25.887,1.024,0.0,0.0,0.0
1490994734724092829,40.852,-26.223,1.02,0.0,0.0,0.0
1490994734823986094,40.57,-26.543,1.041,0.0,0.0,0.0
1490994734923844025,40.299,-26.854,1.058,0.0,0.0,0.0
1490994735022661501,40.047,-27.163,1.076,0.0,0.0,0.0
1490994735124540074,39.808,-27.47,1.095,0.0,0.0,0.0
1490994735231503472,39.571,-27.767,1.112,0.0,0.0,0.0
1490994735325374013,39.333,-28.048,1.119,0.0,0.0,0.0
1490994735424250653,39.098,-28.319,1.126,0.0,0.0,0.0
1490994735524138375,38.87,-28.584,1.138,0.0,0.0,0.0
1490994735651936454,38.652,-28.841,1.152,0.0,0.0,0.0
1490994735724895474,38.441,-29.106,1.058,0.0,0.0,0.0
1490994735824761936,38.236,-29.347,1.064,0.0,0.0,0.0
1490994735924668280,38.041,-29.579,1.076,0.0,0.0,0.0
1490994736024517873,37.857,-29.803,1.087,0.0,0.0,0.0
1490994736124394793,37.681,-30.022,1.098,0.0,0.0,0.0
1490994736224317755,37.511,-30.232,1.104,0.0,0.0,0.0
1490994736322234695,37.346,-30.434,1.112,0.0,0.0,0.0
1490994736421080436,37.186,-30.625,1.116,0.0,0.0,0.0
1490994736523992968,37.029,-30.804,1.121,0.0,0.0,0.0
1490994736651810095,36.881,-30.976,1.129,0.0,0.0,0.0
1490994736724754506,36.744,-31.141,1.131,0.0,0.0,0.0
1490994736824667924,36.615,-31.296,1.143,0.0,0.0,0.0
1490994736924587565,36.494,-31.44,1.153,0.0,0.0,0.0
1490994737024470900,36.384,-31.574,1.16,0.0,0.0,0.0
1490994737124388202,36.282,-31.7,1.168,0.0,0.0,0.0
1490994737235286130,36.185,-31.817,1.173,0.0,0.0,0.0
1490994737325041196,36.097,-31.924,1.172,0.0,0.0,0.0
1490994737423972660,36.018,-32.021,1.177,0.0,0.0,0.0
1490994737523871485,35.943,-32.104,1.179,0.0,0.0,0.0
1490994737651719688,35.877,-32.179,1.184,0.0,0.0,0.0
1490994737721643887,35.82,-32.245,1.187,0.0,0.0,0.0
1490994737824502426,35.773,-32.303,1.19,0.0,0.0,0.0
1490994737924371103,35.736,-32.351,1.194,0.0,0.0,0.0
1490994738024202610,35.706,-32.391,1.193,0.0,0.0,0.0
1490994738124236832,35.684,-32.417,1.195,0.0,0.0,0.0
1490994738223979799,35.67,-32.431,1.192,0.0,0.0,0.0
