index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:16:56.421136309,1490991416421136309,-6.814,-84.6173138847,2.034,0.0,0.0,0.0
2017-03-31 20:16:56.462881800,1490991416462881800,-6.81394748033,-84.6170787795,2.03381618116,0.0,0.0,0.0
2017-03-31 20:16:56.504580377,1490991416504580377,-6.81281934286,-84.6187709857,2.02986770002,0.0,0.0,0.0
2017-03-31 20:16:56.546106576,1490991416546106576,-6.81211268386,-84.6201126839,2.02711268386,0.0,0.0,0.0
2017-03-31 20:16:56.587876063,1490991416587876063,-6.81253137863,-84.6205313786,2.02753137863,0.0,0.0,0.0
2017-03-31 20:16:56.629475298,1490991416629475298,-6.81294836692,-84.6209483669,2.02794836692,0.0,0.0,0.0
2017-03-31 20:16:56.671172069,1490991416671172069,-6.813,-84.621,2.028,0.0,0.0,0.0
2017-03-31 20:16:56.712875345,1490991416712875345,-6.813,-84.621,2.028,0.0,0.0,0.0
2017-03-31 20:16:56.754523092,1490991416754523092,-6.813,-84.6208000856,2.028,0.0,0.0,0.0
2017-03-31 20:16:56.796135356,1490991416796135356,-6.813,-84.620383613,2.028,0.0,0.0,0.0
2017-03-31 20:16:56.837807902,1490991416837807902,-6.813,-84.619966794,2.02806641207,0.0,0.0,0.0
2017-03-31 20:16:56.879594925,1490991416879594925,-6.813,-84.6195517668,2.02889646633,0.0,0.0,0.0
2017-03-31 20:16:56.921147740,1490991416921147740,-6.813,-84.6191390687,2.02972186259,0.0,0.0,0.0
2017-03-31 20:16:56.962798414,1490991416962798414,-6.813,-84.619,2.03082179752,0.0,0.0,0.0
2017-03-31 20:16:57.004471979,1490991417004471979,-6.813,-84.619,2.03206046694,0.0,0.0,0.0
2017-03-31 20:16:57.046106770,1490991417046106770,-6.81289755858,-84.6188975586,2.03310244142,0.0,0.0,0.0
2017-03-31 20:16:57.087786084,1490991417087786084,-6.81247166583,-84.6184716658,2.03352833417,0.0,0.0,0.0
2017-03-31 20:16:57.129504138,1490991417129504138,-6.81204537286,-84.6180453729,2.03395462714,0.0,0.0,0.0
2017-03-31 20:16:57.171249695,1490991417171249695,-6.81237338735,-84.6187467747,2.034,0.0,0.0,0.0
2017-03-31 20:16:57.212936376,1490991417212936376,-6.81279063117,-84.6195812623,2.034,0.0,0.0,0.0
2017-03-31 20:16:57.254569525,1490991417254569525,-6.81320766629,-84.62,2.034,0.0,0.0,0.0
2017-03-31 20:16:57.298499331,1490991417298499331,-6.81364805956,-84.62,2.034,0.0,0.0,0.0
2017-03-31 20:16:57.337813778,1490991417337813778,-6.814,-84.62,2.03403328723,0.0,0.0,0.0
2017-03-31 20:16:57.379464650,1490991417379464650,-6.814,-84.62,2.03436277549,0.0,0.0,0.0
2017-03-31 20:16:57.421239275,1490991417421239275,-6.814,-84.62,2.03469324191,0.0,0.0,0.0
2017-03-31 20:16:57.462895050,1490991417462895050,-6.81396129936,-84.6199612994,2.03476779617,0.0,0.0,0.0
2017-03-31 20:16:57.506897516,1490991417506897516,-6.8133696405,-84.6193696405,2.03121784298,0.0,0.0,0.0
2017-03-31 20:16:57.546115466,1490991417546115466,-6.813,-84.619,2.02911753553,0.0,0.0,0.0
2017-03-31 20:16:57.587863794,1490991417587863794,-6.813,-84.619,2.02953594107,0.0,0.0,0.0
2017-03-31 20:16:57.629524822,1490991417629524822,-6.813,-84.619,2.02995347173,0.0,0.0,0.0
2017-03-31 20:16:57.671121172,1490991417671121172,-6.81263225392,-84.6186322539,2.03036774608,0.0,0.0,0.0
2017-03-31 20:16:57.718058737,1490991417718058737,-6.81216515468,-84.6181651547,2.03083484532,0.0,0.0,0.0
2017-03-31 20:16:57.754441979,1490991417754441979,-6.81219734974,-84.6181973497,2.03139469948,0.0,0.0,0.0
2017-03-31 20:16:57.796124639,1490991417796124639,-6.81261307512,-84.6186130751,2.03222615023,0.0,0.0,0.0
2017-03-31 20:16:57.837860603,1490991417837860603,-6.813,-84.619,2.0330294389,0.0,0.0,0.0
2017-03-31 20:16:57.879503370,1490991417879503370,-6.813,-84.619,2.0334462858,0.0,0.0,0.0
2017-03-31 20:16:57.921182590,1490991417921182590,-6.813,-84.619,2.03386349659,0.0,0.0,0.0
2017-03-31 20:16:57.962858740,1490991417962858740,-6.813,-84.6184412832,2.03344128322,0.0,0.0,0.0
2017-03-31 20:16:58.004554055,1490991418004554055,-6.813,-84.6176104668,2.03261046682,0.0,0.0,0.0
2017-03-31 20:16:58.046105562,1490991418046105562,-6.813,-84.6171115816,2.032,0.0,0.0,0.0
2017-03-31 20:16:58.087838596,1490991418087838596,-6.813,-84.6175382171,2.032,0.0,0.0,0.0
2017-03-31 20:16:58.131843673,1490991418131843673,-6.813,-84.6179880766,2.032,0.0,0.0,0.0
2017-03-31 20:16:58.171122401,1490991418171122401,-6.8133766149,-84.618,2.0327532298,0.0,0.0,0.0
2017-03-31 20:16:58.212861956,1490991418212861956,-6.81378907066,-84.618,2.03357814132,0.0,0.0,0.0
2017-03-31 20:16:58.254500085,1490991418254500085,-6.814,-84.6177966413,2.034,0.0,0.0,0.0
2017-03-31 20:16:58.296168155,1490991418296168155,-6.814,-84.617379072,2.034,0.0,0.0,0.0
2017-03-31 20:16:58.340274380,1490991418340274380,-6.814,-84.617,2.034,0.0,0.0,0.0
2017-03-31 20:16:58.379554690,1490991418379554690,-6.814,-84.617,2.034,0.0,0.0,0.0
2017-03-31 20:16:58.421181213,1490991418421181213,-6.814,-84.617,2.034,0.0,0.0,0.0
2017-03-31 20:16:58.462803167,1490991418462803167,-6.81392505769,-84.6170749423,2.03385011537,0.0,0.0,0.0
2017-03-31 20:16:58.504457405,1490991418504457405,-6.81279587779,-84.6182041222,2.03159175558,0.0,0.0,0.0
2017-03-31 20:16:58.548579831,1490991418548579831,-6.81214785824,-84.619,2.03014785824,0.0,0.0,0.0
2017-03-31 20:16:58.587833475,1490991418587833475,-6.81254099567,-84.619,2.03054099567,0.0,0.0,0.0
2017-03-31 20:16:58.629527669,1490991418629527669,-6.81295857231,-84.619,2.03095857231,0.0,0.0,0.0
2017-03-31 20:16:58.671306465,1490991418671306465,-6.813,-84.619,2.03062311095,0.0,0.0,0.0
2017-03-31 20:16:58.713019842,1490991418713019842,-6.813,-84.619,2.0302054626,0.0,0.0,0.0
2017-03-31 20:16:58.754481259,1490991418754481259,-6.813,-84.6187923835,2.03041523303,0.0,0.0,0.0
2017-03-31 20:16:58.796163341,1490991418796163341,-6.813,-84.6183791175,2.03124176494,0.0,0.0,0.0
2017-03-31 20:16:58.837837900,1490991418837837900,-6.813,-84.618,2.03206822577,0.0,0.0,0.0
2017-03-31 20:16:58.879522761,1490991418879522761,-6.813,-84.618,2.03289579866,0.0,0.0,0.0
2017-03-31 20:16:58.921178135,1490991418921178135,-6.813,-84.618,2.03372278199,0.0,0.0,0.0
2017-03-31 20:16:58.962833820,1490991418962833820,-6.813,-84.61772307,2.03372307003,0.0,0.0,0.0
2017-03-31 20:16:59.004476144,1490991419004476144,-6.813,-84.617306637,2.03330663697,0.0,0.0,0.0
2017-03-31 20:16:59.046105173,1490991419046105173,-6.81311099307,-84.6171109931,2.03333297921,0.0,0.0,0.0
2017-03-31 20:16:59.087793031,1490991419087793031,-6.81353294087,-84.6175329409,2.0345988226,0.0,0.0,0.0
2017-03-31 20:16:59.129579993,1490991419129579993,-6.81395588883,-84.6179558888,2.03586766649,0.0,0.0,0.0
2017-03-31 20:16:59.171109283,1490991419171109283,-6.814,-84.6176277104,2.03562771044,0.0,0.0,0.0
2017-03-31 20:16:59.212846414,1490991419212846414,-6.814,-84.6172096923,2.03520969235,0.0,0.0,0.0
2017-03-31 20:16:59.254504515,1490991419254504515,-6.814,-84.6167925342,2.035,0.0,0.0,0.0
2017-03-31 20:16:59.296260364,1490991419296260364,-6.814,-84.6163744678,2.035,0.0,0.0,0.0
2017-03-31 20:16:59.337795190,1490991419337795190,-6.814,-84.616,2.035,0.0,0.0,0.0
2017-03-31 20:16:59.379447381,1490991419379447381,-6.814,-84.616,2.035,0.0,0.0,0.0
2017-03-31 20:16:59.421120979,1490991419421120979,-6.814,-84.616,2.035,0.0,0.0,0.0
2017-03-31 20:16:59.462834550,1490991419462834550,-6.81393956355,-84.6161208729,2.03469781775,0.0,0.0,0.0
2017-03-31 20:16:59.504779880,1490991419504779880,-6.81280174303,-84.6183965139,2.02900871513,0.0,0.0,0.0
2017-03-31 20:16:59.546107755,1490991419546107755,-6.812,-84.6198821838,2.02511781616,0.0,0.0,0.0
2017-03-31 20:16:59.587821941,1490991419587821941,-6.812,-84.6194646979,2.02553530206,0.0,0.0,0.0
2017-03-31 20:16:59.629509082,1490991419629509082,-6.812,-84.6190474811,2.02595251894,0.0,0.0,0.0
2017-03-31 20:16:59.671148355,1490991419671148355,-6.812,-84.619,2.02709825722,0.0,0.0,0.0
2017-03-31 20:16:59.712857315,1490991419712857315,-6.812,-84.619,2.02833981574,0.0,0.0,0.0
2017-03-31 20:16:59.754504089,1490991419754504089,-6.812,-84.619,2.02919479415,0.0,0.0,0.0
2017-03-31 20:16:59.796125190,1490991419796125190,-6.812,-84.619,2.02961123648,0.0,0.0,0.0
2017-03-31 20:16:59.837814812,1490991419837814812,-6.812,-84.6189716015,2.02994320297,0.0,0.0,0.0
2017-03-31 20:16:59.879527564,1490991419879527564,-6.812,-84.6185537505,2.02910750096,0.0,0.0,0.0
2017-03-31 20:16:59.921171609,1490991419921171609,-6.812,-84.6181365893,2.02827317861,0.0,0.0,0.0
2017-03-31 20:16:59.962840752,1490991419962840752,-6.812,-84.6182778942,2.02827789423,0.0,0.0,0.0
2017-03-31 20:17:00.004523847,1490991420004523847,-6.812,-84.6186910902,2.02869109019,0.0,0.0,0.0
2017-03-31 20:17:00.046115113,1490991420046115113,-6.812,-84.6187889586,2.029,0.0,0.0,0.0
2017-03-31 20:17:00.087792456,1490991420087792456,-6.812,-84.6179455495,2.029,0.0,0.0,0.0
2017-03-31 20:17:00.129523077,1490991420129523077,-6.812,-84.6171010576,2.029,0.0,0.0,0.0
2017-03-31 20:17:00.171207131,1490991420171207131,-6.812,-84.617,2.02936751142,0.0,0.0,0.0
2017-03-31 20:17:00.212786345,1490991420212786345,-6.812,-84.617,2.02978399495,0.0,0.0,0.0
2017-03-31 20:17:00.254514047,1490991420254514047,-6.81220307444,-84.6172030744,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.296139706,1490991420296139706,-6.81262231882,-84.6176223188,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.337797733,1490991420337797733,-6.813,-84.6179671992,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.379518577,1490991420379518577,-6.813,-84.617638137,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.421149870,1490991420421149870,-6.813,-84.6173097795,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.462916485,1490991420462916485,-6.81296607007,-84.6170678599,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.506964449,1490991420506964449,-6.81236600311,-84.6182679938,2.03,0.0,0.0,0.0
2017-03-31 20:17:00.546154321,1490991420546154321,-6.812,-84.6188778161,2.03012218387,0.0,0.0,0.0
2017-03-31 20:17:00.587849273,1490991420587849273,-6.812,-84.618464417,2.03053558302,0.0,0.0,0.0
2017-03-31 20:17:00.629562835,1490991420629562835,-6.812,-84.6180508325,2.03094916747,0.0,0.0,0.0
2017-03-31 20:17:00.671113140,1490991420671113140,-6.812,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:00.715184977,1490991420715184977,-6.812,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:00.754469900,1490991420754469900,-6.812,-84.618,2.03121333782,0.0,0.0,0.0
2017-03-31 20:17:00.796192208,1490991420796192208,-6.812,-84.618,2.0316287822,0.0,0.0,0.0
2017-03-31 20:17:00.837936632,1490991420837936632,-6.812,-84.618,2.03195566191,0.0,0.0,0.0
2017-03-31 20:17:00.879502359,1490991420879502359,-6.812,-84.618,2.03154278057,0.0,0.0,0.0
2017-03-31 20:17:00.923535303,1490991420923535303,-6.812,-84.618,2.0311053907,0.0,0.0,0.0
2017-03-31 20:17:00.962852597,1490991420962852597,-6.812,-84.618,2.03186140728,0.0,0.0,0.0
2017-03-31 20:17:01.004482973,1490991421004482973,-6.812,-84.618,2.03311059303,0.0,0.0,0.0
2017-03-31 20:17:01.046108637,1490991421046108637,-6.812,-84.618,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.087793733,1490991421087793733,-6.812,-84.618,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.131913405,1490991421131913405,-6.812,-84.618,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.171111761,1490991421171111761,-6.81237903144,-84.6176209686,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.212875504,1490991421212875504,-6.81279319327,-84.6172068067,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.254567480,1490991421254567480,-6.813,-84.617,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.296151429,1490991421296151429,-6.813,-84.617,2.034,0.0,0.0,0.0
2017-03-31 20:17:01.340161792,1490991421340161792,-6.81305204249,-84.617,2.03410408497,0.0,0.0,0.0
2017-03-31 20:17:01.379469566,1490991421379469566,-6.81336209236,-84.617,2.03472418472,0.0,0.0,0.0
2017-03-31 20:17:01.421127387,1490991421421127387,-6.81369067908,-84.617,2.03538135816,0.0,0.0,0.0
2017-03-31 20:17:01.462965240,1490991421462965240,-6.81392903679,-84.6171419264,2.03571614718,0.0,0.0,0.0
2017-03-31 20:17:01.504529518,1490991421504529518,-6.81280432125,-84.6193913575,2.03121728499,0.0,0.0,0.0
2017-03-31 20:17:01.548583653,1490991421548583653,-6.812,-84.6208564873,2.02814351273,0.0,0.0,0.0
2017-03-31 20:17:01.587845010,1490991421587845010,-6.812,-84.6204633001,2.02853669986,0.0,0.0,0.0
2017-03-31 20:17:01.629550546,1490991421629550546,-6.812,-84.620045637,2.02895436296,0.0,0.0,0.0
2017-03-31 20:17:01.671251237,1490991421671251237,-6.812,-84.62,2.029,0.0,0.0,0.0
2017-03-31 20:17:01.712930860,1490991421712930860,-6.812,-84.62,2.029,0.0,0.0,0.0
2017-03-31 20:17:01.756930802,1490991421756930802,-6.81223284711,-84.62,2.029,0.0,0.0,0.0
2017-03-31 20:17:01.796116145,1490991421796116145,-6.81262387534,-84.62,2.029,0.0,0.0,0.0
2017-03-31 20:17:01.837822081,1490991421837822081,-6.813,-84.6199601905,2.02903980948,0.0,0.0,0.0
2017-03-31 20:17:01.879485588,1490991421879485588,-6.813,-84.6195469945,2.02945300551,0.0,0.0,0.0
2017-03-31 20:17:01.921288603,1490991421921288603,-6.813,-84.6191324148,2.02986758523,0.0,0.0,0.0
2017-03-31 20:17:01.965290776,1490991421965290776,-6.813,-84.6186927357,2.03030726432,0.0,0.0,0.0
2017-03-31 20:17:02.004526686,1490991422004526686,-6.813,-84.6182994036,2.03070059642,0.0,0.0,0.0
2017-03-31 20:17:02.046125344,1490991422046125344,-6.813,-84.6181183972,2.031,0.0,0.0,0.0
2017-03-31 20:17:02.087808927,1490991422087808927,-6.813,-84.6185390442,2.031,0.0,0.0,0.0
2017-03-31 20:17:02.129500720,1490991422129500720,-6.813,-84.6189597713,2.031,0.0,0.0,0.0
2017-03-31 20:17:02.173505035,1490991422173505035,-6.81340071366,-84.619,2.03059928634,0.0,0.0,0.0
2017-03-31 20:17:02.212861653,1490991422212861653,-6.813794806,-84.619,2.030205194,0.0,0.0,0.0
2017-03-31 20:17:02.254596207,1490991422254596207,-6.814,-84.619,2.03063890828,0.0,0.0,0.0
2017-03-31 20:17:02.296106074,1490991422296106074,-6.814,-84.619,2.03188740427,0.0,0.0,0.0
2017-03-31 20:17:02.337899256,1490991422337899256,-6.813962121,-84.619,2.033,0.0,0.0,0.0
2017-03-31 20:17:02.381908156,1490991422381908156,-6.81361495571,-84.619,2.033,0.0,0.0,0.0
2017-03-31 20:17:02.421167389,1490991422421167389,-6.81330525948,-84.619,2.033,0.0,0.0,0.0
2017-03-31 20:17:02.462879044,1490991422462879044,-6.81295898588,-84.6190410141,2.03275391527,0.0,0.0,0.0
2017-03-31 20:17:02.504454935,1490991422504454935,-6.81239339706,-84.6196066029,2.02936038239,0.0,0.0,0.0
2017-03-31 20:17:02.546113741,1490991422546113741,-6.81187241886,-84.6201275811,2.02712758114,0.0,0.0,0.0
2017-03-31 20:17:02.590272386,1490991422590272386,-6.8114302249,-84.6205697751,2.0275697751,0.0,0.0,0.0
2017-03-31 20:17:02.629447926,1490991422629447926,-6.81103793237,-84.6209620676,2.02796206763,0.0,0.0,0.0
2017-03-31 20:17:02.671121634,1490991422671121634,-6.81137545158,-84.6206245484,2.02837545158,0.0,0.0,0.0
2017-03-31 20:17:02.712882451,1490991422712882451,-6.81178930558,-84.6202106944,2.02878930558,0.0,0.0,0.0
2017-03-31 20:17:02.754497002,1490991422754497002,-6.812203028,-84.619593944,2.029203028,0.0,0.0,0.0
2017-03-31 20:17:02.798582188,1490991422798582188,-6.8126427705,-84.618714459,2.0296427705,0.0,0.0,0.0
2017-03-31 20:17:02.837848000,1490991422837848000,-6.81296541476,-84.6180345852,2.03003458524,0.0,0.0,0.0
2017-03-31 20:17:02.879455576,1490991422879455576,-6.81254863526,-84.6184513647,2.03045136474,0.0,0.0,0.0
2017-03-31 20:17:02.921252557,1490991422921252557,-6.81212995559,-84.6188700444,2.03087004441,0.0,0.0,0.0
2017-03-31 20:17:02.963024022,1490991422963024022,-6.812,-84.6187117607,2.03071176074,0.0,0.0,0.0
2017-03-31 20:17:03.004560925,1490991423004560925,-6.812,-84.6182960184,2.03029601843,0.0,0.0,0.0
2017-03-31 20:17:03.046112600,1490991423046112600,-6.812,-84.618,2.03,0.0,0.0,0.0
2017-03-31 20:17:03.087834844,1490991423087834844,-6.812,-84.618,2.03,0.0,0.0,0.0
2017-03-31 20:17:03.129526506,1490991423129526506,-6.812,-84.618,2.03,0.0,0.0,0.0
2017-03-31 20:17:03.171115771,1490991423171115771,-6.81238187057,-84.6183818706,2.03114561171,0.0,0.0,0.0
2017-03-31 20:17:03.212813543,1490991423212813543,-6.81279940324,-84.6187994032,2.03239820972,0.0,0.0,0.0
2017-03-31 20:17:03.254492808,1490991423254492808,-6.813,-84.619,2.03257138983,0.0,0.0,0.0
2017-03-31 20:17:03.296139756,1490991423296139756,-6.813,-84.619,2.03174675777,0.0,0.0,0.0
2017-03-31 20:17:03.337836853,1490991423337836853,-6.813,-84.619,2.03106290201,0.0,0.0,0.0
2017-03-31 20:17:03.379471740,1490991423379471740,-6.813,-84.619,2.03172040768,0.0,0.0,0.0
2017-03-31 20:17:03.421153679,1490991423421153679,-6.813,-84.619,2.03237866127,0.0,0.0,0.0
2017-03-31 20:17:03.462822573,1490991423462822573,-6.813,-84.619,2.03284065388,0.0,0.0,0.0
2017-03-31 20:17:03.504520001,1490991423504520001,-6.813,-84.619,2.02998193644,0.0,0.0,0.0
2017-03-31 20:17:03.546120488,1490991423546120488,-6.81287420423,-84.619,2.028,0.0,0.0,0.0
2017-03-31 20:17:03.587840033,1490991423587840033,-6.81246070309,-84.619,2.028,0.0,0.0,0.0
2017-03-31 20:17:03.629459323,1490991423629459323,-6.81204819659,-84.619,2.028,0.0,0.0,0.0
2017-03-31 20:17:03.671148306,1490991423671148306,-6.812,-84.61862889,2.02762889,0.0,0.0,0.0
2017-03-31 20:17:03.712863862,1490991423712863862,-6.812,-84.6182085112,2.02720851123,0.0,0.0,0.0
2017-03-31 20:17:03.754523844,1490991423754523844,-6.812,-84.618,2.02741538618,0.0,0.0,0.0
2017-03-31 20:17:03.796121811,1490991423796121811,-6.812,-84.618,2.02823942391,0.0,0.0,0.0
2017-03-31 20:17:03.837921499,1490991423837921499,-6.812,-84.618,2.029,0.0,0.0,0.0
2017-03-31 20:17:03.879515935,1490991423879515935,-6.812,-84.618,2.029,0.0,0.0,0.0
2017-03-31 20:17:03.921268710,1490991423921268710,-6.812,-84.618,2.029,0.0,0.0,0.0
2017-03-31 20:17:03.962814822,1490991423962814822,-6.812,-84.618,2.02955511671,0.0,0.0,0.0
2017-03-31 20:17:04.004458949,1490991424004458949,-6.812,-84.618,2.03038200968,0.0,0.0,0.0
2017-03-31 20:17:04.046110401,1490991424046110401,-6.812,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.087788454,1490991424087788454,-6.812,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.129656050,1490991424129656050,-6.812,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.171141593,1490991424171141593,-6.81238063039,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.212827419,1490991424212827419,-6.81279658926,-84.618,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.254522286,1490991424254522286,-6.813,-84.6177865743,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.296118002,1490991424296118002,-6.813,-84.6173699811,2.031,0.0,0.0,0.0
2017-03-31 20:17:04.337832478,1490991424337832478,-6.81303763811,-84.617,2.03103763811,0.0,0.0,0.0
