index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:49:24.964116044,1490993364964116044,-50.092,-98.259,0.721,0.0,0.0,0.0
2017-03-31 20:49:25.005826388,1490993365005826388,-50.092,-98.259,0.721,0.0,0.0,0.0
2017-03-31 20:49:25.047447219,1490993365047447219,-50.0927481378,-98.2582518622,0.720625931079,0.0,0.0,0.0
2017-03-31 20:49:25.089103740,1490993365089103740,-50.0935820157,-98.2574179843,0.720208992167,0.0,0.0,0.0
2017-03-31 20:49:25.130746529,1490993365130746529,-50.094,-98.2567922089,0.719376626571,0.0,0.0,0.0
2017-03-31 20:49:25.172444141,1490993365172444141,-50.094,-98.2563749023,0.718124706967,0.0,0.0,0.0
2017-03-31 20:49:25.214105089,1490993365214105089,-50.0939583676,-98.2560416324,0.717124897238,0.0,0.0,0.0
2017-03-31 20:49:25.255797313,1490993365255797313,-50.093545139,-98.256454861,0.718364583016,0.0,0.0,0.0
2017-03-31 20:49:25.297487905,1490993365297487905,-50.0931319256,-98.2568680744,0.719604223122,0.0,0.0,0.0
2017-03-31 20:49:25.339159396,1490993365339159396,-50.0932838618,-98.2567161382,0.72,0.0,0.0,0.0
2017-03-31 20:49:25.380764478,1490993365380764478,-50.0937002829,-98.2562997171,0.72,0.0,0.0,0.0
2017-03-31 20:49:25.422497989,1490993365422497989,-50.0941180048,-98.2561180048,0.720118004766,0.0,0.0,0.0
2017-03-31 20:49:25.464120652,1490993365464120652,-50.0945346514,-98.2565346514,0.720534651359,0.0,0.0,0.0
2017-03-31 20:49:25.505896972,1490993365505896972,-50.0949528381,-98.2569528381,0.72095283807,0.0,0.0,0.0
2017-03-31 20:49:25.547534891,1490993365547534891,-50.0947017392,-98.2572982608,0.723087825697,0.0,0.0,0.0
2017-03-31 20:49:25.589195647,1490993365589195647,-50.0943652394,-98.2576347606,0.725443323953,0.0,0.0,0.0
2017-03-31 20:49:25.630793129,1490993365630793129,-50.0940292484,-98.2579707516,0.72779526154,0.0,0.0,0.0
2017-03-31 20:49:25.672421332,1490993365672421332,-50.094,-98.258,0.728,0.0,0.0,0.0
2017-03-31 20:49:25.714103630,1490993365714103630,-50.0940380869,-98.2579619131,0.728152347488,0.0,0.0,0.0
2017-03-31 20:49:25.755831089,1490993365755831089,-50.0944642321,-98.2575357679,0.729856928475,0.0,0.0,0.0
2017-03-31 20:49:25.797638917,1490993365797638917,-50.0948911983,-98.2571088017,0.731564793173,0.0,0.0,0.0
2017-03-31 20:49:25.839123225,1490993365839123225,-50.095,-98.2560737805,0.731382520329,0.0,0.0,0.0
2017-03-31 20:49:25.880879048,1490993365880879048,-50.095,-98.2548193403,0.730546226889,0.0,0.0,0.0
2017-03-31 20:49:25.924902041,1490993365924902041,-50.095,-98.2531858092,0.730325676315,0.0,0.0,0.0
2017-03-31 20:49:25.964210624,1490993365964210624,-50.095,-98.2512750927,0.731089962918,0.0,0.0,0.0
2017-03-31 20:49:26.005786433,1490993366005786433,-50.095,-98.2492541749,0.731898330056,0.0,0.0,0.0
2017-03-31 20:49:26.047522767,1490993366047522767,-50.095,-98.2449798335,0.732,0.0,0.0,0.0
2017-03-31 20:49:26.089175800,1490993366089175800,-50.095,-98.2403930375,0.732,0.0,0.0,0.0
2017-03-31 20:49:26.133219379,1490993366133219379,-50.095,-98.2348722095,0.731776586391,0.0,0.0,0.0
2017-03-31 20:49:26.172537191,1490993366172537191,-50.095,-98.229360527,0.731382894787,0.0,0.0,0.0
2017-03-31 20:49:26.214158477,1490993366214158477,-50.0949664761,-98.2234636175,0.731033523905,0.0,0.0,0.0
2017-03-31 20:49:26.255818851,1490993366255818851,-50.0945535238,-98.2168563809,0.731446476196,0.0,0.0,0.0
2017-03-31 20:49:26.297484216,1490993366297484216,-50.0941405182,-98.2102482916,0.731859481776,0.0,0.0,0.0
2017-03-31 20:49:26.341496549,1490993366341496549,-50.0933996951,-98.2025972557,0.732600304922,0.0,0.0,0.0
2017-03-31 20:49:26.380820386,1490993366380820386,-50.0926084997,-98.1954764973,0.733391500299,0.0,0.0,0.0
2017-03-31 20:49:26.422536599,1490993366422536599,-50.0917690782,-98.1875753208,0.734115460916,0.0,0.0,0.0
