timestamp,tx,ty,tz,rx,ry,rz
1490993843012493880,23.745,7.974,-0.099,0.0,0.0,0.0
1490993843113433062,24.026,8.365,-0.101,0.0,0.0,0.0
1490993843211836752,24.296,8.749,-0.102,0.0,0.0,0.0
1490993843313138759,24.557,9.125,-0.111,0.0,0.0,0.0
1490993843412557445,24.816,9.495,-0.119,0.0,0.0,0.0
1490993843512923553,25.064,9.854,-0.114,0.0,0.0,0.0
1490993843638848974,25.306,10.208,-0.118,0.0,0.0,0.0
1490993843712717495,25.543,10.557,-0.133,0.0,0.0,0.0
1490993843812658678,25.771,10.901,-0.136,0.0,0.0,0.0
1490993843912536429,25.989,11.249,-0.136,0.0,0.0,0.0
1490993844013390303,26.205,11.589,-0.14,0.0,0.0,0.0
1490993844114330850,26.407,11.932,-0.145,0.0,0.0,0.0
1490993844213227044,26.588,12.277,-0.145,0.0,0.0,0.0
1490993844324100423,26.751,12.627,-0.151,0.0,0.0,0.0
1490993844413075757,26.908,12.982,-0.16,0.0,0.0,0.0
1490993844512889195,27.062,13.338,-0.172,0.0,0.0,0.0
1490993844638770730,27.202,13.697,-0.183,0.0,0.0,0.0
1490993844713627728,27.314,14.056,-0.191,0.0,0.0,0.0
1490993844812537648,27.409,14.414,-0.19,0.0,0.0,0.0
1490993844912420243,27.485,14.776,-0.195,0.0,0.0,0.0
1490993845012324493,27.541,15.135,-0.203,0.0,0.0,0.0
1490993845114240732,27.574,15.497,-0.209,0.0,0.0,0.0
1490993845212126535,27.586,15.861,-0.224,0.0,0.0,0.0
1490993845313068477,27.563,16.223,-0.227,0.0,0.0,0.0
1490993845412399949,27.518,16.581,-0.223,0.0,0.0,0.0
1490993845512793986,27.451,16.937,-0.232,0.0,0.0,0.0
1490993845638623399,27.355,17.29,-0.228,0.0,0.0,0.0
1490993845712530517,27.229,17.631,-0.235,0.0,0.0,0.0
1490993845812417185,27.078,17.954,-0.246,0.0,0.0,0.0
1490993845912835402,26.899,18.27,-0.26,0.0,0.0,0.0
1490993846012229437,26.702,18.574,-0.272,0.0,0.0,0.0
1490993846114148252,26.482,18.861,-0.293,0.0,0.0,0.0
1490993846212537582,26.241,19.129,-0.318,0.0,0.0,0.0
1490993846321891121,25.977,19.383,-0.343,0.0,0.0,0.0
1490993846412827963,25.692,19.617,-0.358,0.0,0.0,0.0
1490993846512675569,25.388,19.831,-0.36,0.0,0.0,0.0
1490993846639536630,25.062,20.026,-0.366,0.0,0.0,0.0
1490993846713477872,24.718,20.196,-0.397,0.0,0.0,0.0
1490993846812376829,24.354,20.337,-0.4,0.0,0.0,0.0
1490993846912290301,23.975,20.439,-0.398,0.0,0.0,0.0
1490993847012190472,23.593,20.506,-0.4,0.0,0.0,0.0
1490993847114078965,23.204,20.547,-0.391,0.0,0.0,0.0
1490993847212043286,22.807,20.559,-0.39,0.0,0.0,0.0
1490993847312413172,22.412,20.542,-0.389,0.0,0.0,0.0
1490993847412735028,22.011,20.497,-0.386,0.0,0.0,0.0
1490993847513124170,21.616,20.412,-0.392,0.0,0.0,0.0
1490993847639557454,21.228,20.286,-0.396,0.0,0.0,0.0
1490993847713395481,20.84,20.126,-0.409,0.0,0.0,0.0
1490993847812381986,20.464,19.927,-0.409,0.0,0.0,0.0
1490993847913268613,20.104,19.691,-0.405,0.0,0.0,0.0
1490993848013123765,19.757,19.428,-0.407,0.0,0.0,0.0
1490993848114066126,19.419,19.141,-0.403,0.0,0.0,0.0
1490993848212972563,19.088,18.848,-0.395,0.0,0.0,0.0
1490993848325804987,18.765,18.534,-0.396,0.0,0.0,0.0
1490993848412243894,18.464,18.195,-0.398,0.0,0.0,0.0
1490993848513544652,18.179,17.835,-0.395,0.0,0.0,0.0
1490993848639474706,17.907,17.456,-0.39,0.0,0.0,0.0
1490993848713322713,17.649,17.055,-0.401,0.0,0.0,0.0
1490993848813268667,17.4,16.637,-0.41,0.0,0.0,0.0
1490993848913184543,17.161,16.212,-0.41,0.0,0.0,0.0
1490993849013058793,16.926,15.777,-0.401,0.0,0.0,0.0
1490993849113960808,16.702,15.331,-0.374,0.0,0.0,0.0
1490993849212809821,16.494,14.872,-0.366,0.0,0.0,0.0
1490993849312679591,16.293,14.408,-0.358,0.0,0.0,0.0
1490993849413110147,16.088,13.933,-0.355,0.0,0.0,0.0
1490993849513467582,15.868,13.462,-0.351,0.0,0.0,0.0
1490993849639428749,15.631,12.987,-0.329,0.0,0.0,0.0
1490993849713307497,15.394,12.508,-0.325,0.0,0.0,0.0
1490993849813259172,15.161,12.021,-0.324,0.0,0.0,0.0
1490993849913090861,14.933,11.525,-0.32,0.0,0.0,0.0
1490993850012030267,14.702,11.024,-0.305,0.0,0.0,0.0
1490993850113909032,14.469,10.521,-0.288,0.0,0.0,0.0
1490993850211802352,14.226,10.015,-0.274,0.0,0.0,0.0
1490993850325683150,13.976,9.506,-0.255,0.0,0.0,0.0
1490993850412533729,13.726,8.99,-0.243,0.0,0.0,0.0
1490993850512518135,13.473,8.468,-0.226,0.0,0.0,0.0
1490993850639345954,13.223,7.937,-0.196,0.0,0.0,0.0
1490993850713314893,12.972,7.399,-0.184,0.0,0.0,0.0
1490993850813113053,12.711,6.862,-0.165,0.0,0.0,0.0
1490993850912584095,12.449,6.319,-0.149,0.0,0.0,0.0
1490993851013027114,12.188,5.771,-0.136,0.0,0.0,0.0
1490993851113854192,11.92,5.22,-0.132,0.0,0.0,0.0
1490993851212747981,11.651,4.662,-0.123,0.0,0.0,0.0
1490993851312685915,11.38,4.096,-0.117,0.0,0.0,0.0
1490993851412573328,11.102,3.527,-0.103,0.0,0.0,0.0
1490993851513424504,10.818,2.951,-0.091,0.0,0.0,0.0
1490993851639290451,10.532,2.373,-0.08,0.0,0.0,0.0
1490993851713250471,10.248,1.792,-0.09,0.0,0.0,0.0
1490993851812088945,9.961,1.207,-0.081,0.0,0.0,0.0
1490993851912061686,9.675,0.618,-0.079,0.0,0.0,0.0
1490993852012445536,9.394,0.026,-0.076,0.0,0.0,0.0
1490993852113780302,9.115,-0.571,-0.063,0.0,0.0,0.0
1490993852212701326,8.835,-1.17,-0.042,0.0,0.0,0.0
1490993852334573325,8.558,-1.768,-0.029,0.0,0.0,0.0
1490993852412513784,8.283,-2.368,-0.01,0.0,0.0,0.0
1490993852512927544,8.007,-2.968,0.014,0.0,0.0,0.0
1490993852639239134,7.732,-3.575,0.041,0.0,0.0,0.0
1490993852713132016,7.471,-4.184,0.052,0.0,0.0,0.0
1490993852813118696,7.214,-4.798,0.074,0.0,0.0,0.0
1490993852912994614,6.951,-5.407,0.09,0.0,0.0,0.0
1490993853012332057,6.691,-6.011,0.098,0.0,0.0,0.0
1490993853113745322,6.444,-6.618,0.113,0.0,0.0,0.0
1490993853212719861,6.212,-7.224,0.117,0.0,0.0,0.0
1490993853313575000,5.972,-7.83,0.131,0.0,0.0,0.0
1490993853413472743,5.72,-8.43,0.158,0.0,0.0,0.0
1490993853513386772,5.474,-9.031,0.181,0.0,0.0,0.0
1490993853640241425,5.241,-9.629,0.211,0.0,0.0,0.0
1490993853714149560,5.015,-10.225,0.213,0.0,0.0,0.0
1490993853813027236,4.791,-10.816,0.222,0.0,0.0,0.0
1490993853912898734,4.559,-11.399,0.23,0.0,0.0,0.0
1490993854012820215,4.322,-11.977,0.228,0.0,0.0,0.0
1490993854113725471,4.095,-12.555,0.25,0.0,0.0,0.0
1490993854212599591,3.866,-13.133,0.263,0.0,0.0,0.0
1490993854326527232,3.643,-13.707,0.292,0.0,0.0,0.0
1490993854412374231,3.418,-14.276,0.326,0.0,0.0,0.0
1490993854513341173,3.19,-14.839,0.355,0.0,0.0,0.0
1490993854639138521,2.96,-15.399,0.372,0.0,0.0,0.0
1490993854713059832,2.73,-15.953,0.36,0.0,0.0,0.0
1490993854813060948,2.498,-16.503,0.365,0.0,0.0,0.0
1490993854913846770,2.264,-17.045,0.368,0.0,0.0,0.0
1490993855013742828,2.028,-17.579,0.38,0.0,0.0,0.0
1490993855114717622,1.791,-18.108,0.387,0.0,0.0,0.0
1490993855213614713,1.557,-18.633,0.393,0.0,0.0,0.0
1490993855313493502,1.326,-19.152,0.408,0.0,0.0,0.0
1490993855413406486,1.097,-19.668,0.422,0.0,0.0,0.0
1490993855513263398,0.862,-20.178,0.446,0.0,0.0,0.0
1490993855640205706,0.619,-20.672,0.464,0.0,0.0,0.0
1490993855713570695,0.376,-21.158,0.452,0.0,0.0,0.0
1490993855814050190,0.138,-21.639,0.459,0.0,0.0,0.0
1490993855913861933,-0.097,-22.116,0.471,0.0,0.0,0.0
1490993856013761222,-0.331,-22.588,0.484,0.0,0.0,0.0
1490993856114730749,-0.572,-23.05,0.499,0.0,0.0,0.0
1490993856213065443,-0.81,-23.504,0.514,0.0,0.0,0.0
1490993856324455477,-1.046,-23.951,0.53,0.0,0.0,0.0
