index,timestamp,lat,long,alt
2017-03-31 20:57:23.005657268,1490993843005657268,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.047365255,1490993843047365255,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.089008597,1490993843089008597,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.130777374,1490993843130777374,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.172370397,1490993843172370397,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.214038717,1490993843214038717,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.255637142,1490993843255637142,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.297329761,1490993843297329761,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.338986862,1490993843338986862,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.380721967,1490993843380721967,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.422373648,1490993843422373648,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.463987260,1490993843463987260,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.505715664,1490993843505715664,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.547321657,1490993843547321657,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.589021019,1490993843589021019,37.4268398489,-122.075954848,-33.2445856067
2017-03-31 20:57:23.630663051,1490993843630663051,37.4268400657,-122.075954685,-33.2448379992
2017-03-31 20:57:23.672308410,1490993843672308410,37.4268413906,-122.075953693,-33.2463799847
2017-03-31 20:57:23.713986258,1490993843713986258,37.4268427166,-122.0759527,-33.247923174
2017-03-31 20:57:23.755655958,1490993843755655958,37.4268440423,-122.075951706,-33.2494660601
2017-03-31 20:57:23.797378694,1490993843797378694,37.4268453696,-122.075950712,-33.2510109177
2017-03-31 20:57:23.838954917,1490993843838954917,37.4268466923,-122.075949721,-33.2525503439
2017-03-31 20:57:23.880685429,1490993843880685429,37.4268480199,-122.075948726,-33.2540954764
2017-03-31 20:57:23.922322677,1490993843922322677,37.4268493446,-122.075947734,-33.2556371681
2017-03-31 20:57:23.964098795,1490993843964098795,37.4268506736,-122.075946738,-33.2571839973
2017-03-31 20:57:24.005700586,1490993844005700586,37.4268519971,-122.075945747,-33.2587243715
2017-03-31 20:57:24.047420013,1490993844047420013,37.4268533244,-122.075944753,-33.2602690964
2017-03-31 20:57:24.089040795,1490993844089040795,37.4268546485,-122.075943761,-33.2618101814
2017-03-31 20:57:24.130632045,1490993844130632045,37.4268559717,-122.075942769,-33.2633501575
2017-03-31 20:57:24.172311470,1490993844172311470,37.4268572977,-122.075941776,-33.2648934132
2017-03-31 20:57:24.214089857,1490993844214089857,37.4268586268,-122.07594078,-33.2664403277
2017-03-31 20:57:24.256087277,1490993844256087277,37.4268599629,-122.075939779,-33.2679953466
2017-03-31 20:57:24.297517368,1490993844297517368,37.426861281,-122.075938792,-33.2695293604
2017-03-31 20:57:24.339081511,1490993844339081511,37.4268625685,-122.075938031,-33.2726152833
2017-03-31 20:57:24.380685778,1490993844380685778,37.4268638437,-122.075937359,-33.2763025078
2017-03-31 20:57:24.422324475,1490993844422324475,37.42686512,-122.075936686,-33.2799927725
2017-03-31 20:57:24.464063181,1490993844464063181,37.4268663994,-122.075936011,-33.2836919083
2017-03-31 20:57:24.505635650,1490993844505635650,37.4268676736,-122.07593534,-33.2873762967
2017-03-31 20:57:24.547359899,1490993844547359899,37.4268689526,-122.075934665,-33.291074162
2017-03-31 20:57:24.589047054,1490993844589047054,37.4268702303,-122.075933992,-33.2947687147
2017-03-31 20:57:24.630656192,1490993844630656192,37.4268714909,-122.075933514,-33.2984072752
2017-03-31 20:57:24.672334223,1490993844672334223,37.4268726788,-122.075934017,-33.3018039657
2017-03-31 20:57:24.713998189,1490993844713998189,37.4268738663,-122.075934521,-33.3051994878
