timestamp,lat,long,alt
1490994894418981996,37.4264575924,-122.075704999,-32.7139088341
1490994894634247346,37.4264673442,-122.075692824,-32.7739737612
1490994895109096851,37.4264920107,-122.075661699,-32.9057674585
1490994895633771039,37.4265169987,-122.07563018,-33.0439987418
1490994896417832014,37.4265581393,-122.07558005,-32.9704827546
1490994896620196083,37.4265681733,-122.075567873,-33.0899018158
1490994896906389215,37.4265833651,-122.075549248,-33.1668414082
1490994897106062706,37.4265936527,-122.0755368,-33.1226637956
1490994897406844571,37.4266089914,-122.07551831,-33.102157694
1490994897619642340,37.426619172,-122.075506122,-33.1475942436
1490994897907334911,37.4266344618,-122.0754876,-33.1210711455
1490994898423746931,37.4266595637,-122.075456913,-33.1130244055
1490994898618539829,37.4266696634,-122.075444808,-33.1435003583
1490994898912286201,37.4266843854,-122.075426695,-33.1814358304
1490994899203901464,37.4266990328,-122.075408842,-33.2044001054
1490994899406812351,37.4267087658,-122.075397271,-33.1968036078
1490994899619093445,37.4267182755,-122.075385482,-33.17757291
1490994900421729752,37.4267541263,-122.075342051,-33.1835657863
1490994900807275526,37.4267702519,-122.075322757,-33.2128744294
1490994900907275596,37.4267740935,-122.075318126,-33.222439114
