timestamp,lat,long,alt
1490994894110119555,37.4264517454,-122.075712405,-32.3012506766
1490994894311896197,37.4264612448,-122.075700187,-32.3586364599
1490994894410782256,37.4264660087,-122.075694105,-32.3876170195
1490994894510586229,37.426470864,-122.075688107,-32.4156788475
1490994894710456737,37.4264805548,-122.075675718,-32.4984684498
1490994894910623015,37.4264904692,-122.075663211,-32.541203254
1490994895010961862,37.4264955018,-122.075657105,-32.5709818438
1490994895110908653,37.4265004565,-122.075650946,-32.6102076673
1490994895220833238,37.4265053678,-122.07564467,-32.644957606
1490994895510447987,37.4265203343,-122.075625772,-32.7034907754
1490994895710753364,37.4265305099,-122.075613134,-32.724720715
1490994895811140593,37.4265355527,-122.075606835,-32.7309257604
1490994895911006663,37.4265406959,-122.075600857,-32.7359135889
1490994896010909796,37.4265458775,-122.075594927,-32.7427890773
1490994896110792560,37.4265510772,-122.075588809,-32.7418019282
1490994896210734792,37.426556239,-122.07558229,-32.7329306302
1490994896312487474,37.4265614503,-122.075575711,-32.7214198099
1490994896514290391,37.4265719507,-122.075563378,-32.7238540291
1490994896637718074,37.4265767845,-122.075557265,-32.7729556485
1490994896817041039,37.4265865639,-122.075544944,-32.8522129462
1490994897009853008,37.4265970488,-122.075532509,-32.8170705404
1490994897229252085,37.4266074173,-122.075520103,-32.8108203647
1490994897310489135,37.4266124273,-122.075513788,-32.8143353898
1490994897409352731,37.4266174812,-122.075507673,-32.8254597163
1490994897509250306,37.426622555,-122.075501703,-32.8413784366
1490994897632035001,37.4266276199,-122.075495666,-32.854963686
1490994897709521130,37.4266326524,-122.075489467,-32.8551475871
1490994897809886543,37.4266377197,-122.075483274,-32.8558033497
1490994897909809620,37.4266428107,-122.075477068,-32.8495620462
1490994898408221832,37.4266679297,-122.075446319,-32.8424394744
1490994898508530868,37.426673012,-122.075440267,-32.840627248
1490994898631382743,37.4266780778,-122.075434243,-32.8457429572
1490994898708852247,37.426683071,-122.075428102,-32.8469804082
1490994898808709056,37.426687944,-122.075422039,-32.8518138748
1490994898908567206,37.4266929204,-122.075416098,-32.8493885676
1490994899008417862,37.42669783,-122.075410206,-32.858374254
1490994899108334896,37.4267026657,-122.075404148,-32.8596843031
1490994899220256831,37.4267075979,-122.075398243,-32.8552515604
1490994899309073268,37.4267125719,-122.075392451,-32.8476200381
1490994899631736521,37.4267268628,-122.075374868,-32.8510924412
1490994899708756609,37.4267315994,-122.075369027,-32.8502293842
1490994899808560612,37.4267363495,-122.075363423,-32.8473662205
1490994899908448112,37.4267409659,-122.075357896,-32.8553242056
1490994900008345956,37.4267454144,-122.075352413,-32.8627419496
1490994900108212049,37.4267497559,-122.075346991,-32.8786753485
1490994900208146778,37.4267541173,-122.07534169,-32.8836792109
1490994900310001682,37.4267584837,-122.075336515,-32.8830335231
1490994900408870174,37.4267627393,-122.075331469,-32.8882863611
1490994900508794309,37.4267668928,-122.075326489,-32.8891659005
1490994900631631731,37.426770908,-122.075321569,-32.8957437246
1490994900708490552,37.4267748856,-122.075316817,-32.9094966142
1490994901010256184,37.4267863633,-122.075302963,-32.9336015513
1490994901110089448,37.4267900612,-122.075298474,-32.9393129621
1490994901226517700,37.4267936923,-122.075294183,-32.9444036261
1490994901310934167,37.4267971974,-122.075289936,-32.9517731345
1490994901409795583,37.426800623,-122.075285771,-32.959502853
