timestamp,lat,long,alt
1490993701898829147,37.4265391275,-122.076401374,-32.7750041319
1490993701999750831,37.4265391234,-122.076401371,-32.772793297
1490993702098647805,37.4265391263,-122.076401356,-32.7711566609
1490993702198489906,37.4265391321,-122.076401361,-32.7696574006
1490993702299485921,37.4265391404,-122.076401381,-32.7728233387
1490993702398347916,37.4265391438,-122.076401372,-32.7669183432
1490993702499172908,37.4265391374,-122.076401363,-32.7669699245
1490993702623034129,37.4265391392,-122.076401359,-32.7654812266
1490993702698943613,37.4265391185,-122.076401342,-32.7754364855
1490993702898792795,37.4265391378,-122.076401383,-32.7703492161
1490993702999627046,37.4265391347,-122.076401411,-32.7697728897
1490993703102578781,37.4265391442,-122.076401411,-32.766628065
1490993703199483299,37.4265391333,-122.07640141,-32.7642388002
1490993703300298214,37.4265391322,-122.076401403,-32.7666355905
1490993703399215626,37.4265391378,-122.076401401,-32.7670620093
1490993703499107798,37.4265391443,-122.076401389,-32.764509225
1490993703699926169,37.4265391262,-122.076401373,-32.7698923175
1490993703799756436,37.4265391311,-122.07640139,-32.7682264446
1490993704099481213,37.4265391284,-122.076401387,-32.7662780948
1490993704199349672,37.4265391235,-122.076401381,-32.767796858
1490993704300129005,37.4265391205,-122.076401368,-32.7685292722
1490993704399096260,37.4265391149,-122.076401368,-32.766272987
1490993704498961998,37.4265391117,-122.076401374,-32.7655955215
1490993704799704509,37.4265391188,-122.076401375,-32.7757216728
1490993704899039724,37.4265391234,-122.076401384,-32.7716335976
1490993704999501311,37.426539128,-122.076401399,-32.772034858
1490993705107536024,37.426539141,-122.076401414,-32.7712466356
1490993705199212067,37.4265391344,-122.07640141,-32.7681105604
1490993705498894878,37.4265391372,-122.076401408,-32.7681046544
1490993705624679482,37.4265391392,-122.076401395,-32.764892834
1490993705699570907,37.4265391333,-122.076401368,-32.7765922469
1490993705799534005,37.4265391297,-122.076401376,-32.778577999
1490993705898478006,37.4265391243,-122.076401381,-32.7768544396
1490993706009851746,37.4265391407,-122.07640138,-32.7747306562
1490993706099210517,37.4265391351,-122.076401387,-32.7742484751
1490993706198114671,37.4265391275,-122.076401369,-32.7712361536
1490993706298994650,37.4265391224,-122.076401363,-32.7667749437
1490993706397868662,37.4265391311,-122.076401362,-32.7643630962
1490993706497799705,37.426539129,-122.076401352,-32.7644726366
1490993706798454823,37.4265391389,-122.076401358,-32.7771007712
1490993706898344429,37.4265391449,-122.076401372,-32.7780086743
1490993707106186338,37.4265391114,-122.076401369,-32.7731257039
1490993707198509170,37.4265390997,-122.076401362,-32.7702924079
1490993707299870934,37.4265391177,-122.076401359,-32.7752169884
1490993707398742588,37.4265391061,-122.076401354,-32.7775587623
1490993707498629398,37.4265390994,-122.076401335,-32.7793663366
1490993707624487303,37.4265391039,-122.076401354,-32.7780960946
1490993707698364080,37.4265391008,-122.076401341,-32.7831141719
1490993707799290451,37.4265391133,-122.07640136,-32.7788179703
1490993707899113414,37.4265391281,-122.076401358,-32.7773763637
1490993708096827746,37.4265391262,-122.076401344,-32.7727535247
1490993708299732632,37.4265391132,-122.076401342,-32.7762583031
1490993708399174728,37.4265391128,-122.076401365,-32.7731187589
1490993708499032436,37.4265391182,-122.076401364,-32.7699592576
1490993708625382877,37.4265391409,-122.07640137,-32.7694117045
1490993708701835744,37.426539144,-122.076401364,-32.7780660168
1490993708799711580,37.4265391437,-122.076401362,-32.7780304141
1490993708899088836,37.4265391401,-122.076401357,-32.780091158
1490993708999956613,37.426539137,-122.07640137,-32.7809103328
1490993709103872857,37.4265391311,-122.076401368,-32.7823319676
1490993709199713876,37.426539133,-122.076401388,-32.7839554713
1490993709397408250,37.4265391377,-122.076401379,-32.7761258315
1490993709499895797,37.4265391317,-122.076401353,-32.7712387194
1490993709626150693,37.4265391106,-122.076401332,-32.771708581
1490993709700118414,37.4265390475,-122.076401226,-32.7857050381
1490993709799979490,37.426538956,-122.076401071,-32.7815206834
1490993709899908143,37.4265388281,-122.076400847,-32.7801338501
1490993710000323111,37.4265386519,-122.076400505,-32.7821362677
1490993710099633527,37.4265383774,-122.07640003,-32.7845534781
1490993710300933686,37.4265375936,-122.076398741,-32.767979386
1490993710399832059,37.4265371127,-122.076397873,-32.7540338086
1490993710500255036,37.4265365328,-122.076396922,-32.753898469
1490993710627073638,37.4265359075,-122.076395808,-32.7445228596
1490993710800949029,37.4265344011,-122.076393187,-32.7384914202
1490993710899828625,37.4265335467,-122.0763917,-32.7360589408
1490993711116070857,37.4265316454,-122.076388293,-32.7098399796
1490993711200485155,37.4265306163,-122.076386409,-32.6934037778
1490993711301003792,37.4265294643,-122.076384475,-32.687627388
1490993711400263725,37.4265282785,-122.076382463,-32.6719185538
1490993711500153146,37.4265270819,-122.076380378,-32.6621696974
1490993711625957046,37.4265258481,-122.076378145,-32.6530363037
1490993711699870658,37.4265245907,-122.076375817,-32.6479650321
1490993711799828341,37.4265233004,-122.076373464,-32.6312271316
1490993711898678486,37.4265220327,-122.076371058,-32.6171325471
1490993711998640556,37.4265207847,-122.076368612,-32.6057216931
1490993712299319042,37.4265169995,-122.076360965,-32.5849338748
1490993712398191109,37.4265157226,-122.076358297,-32.5764247891
1490993712624866944,37.4265131881,-122.07635274,-32.5368951061
1490993712698885287,37.4265119141,-122.076349828,-32.5404225509
1490993712898674742,37.4265097142,-122.07634384,-32.5297410842
1490993712998573530,37.4265087792,-122.076340716,-32.511105683
1490993713106081290,37.4265078709,-122.076337559,-32.4980678028
1490993713199394981,37.4265069822,-122.076334385,-32.4839490171
1490993713399113778,37.4265052662,-122.076327903,-32.4594822728
1490993713624868581,37.4265040341,-122.076321001,-32.4432568989
1490993713698775913,37.4265036104,-122.076317422,-32.4492395639
1490993713799713590,37.4265033851,-122.076313755,-32.4396528167
1490993713898634638,37.4265033276,-122.07631005,-32.4270247309
1490993714098462412,37.4265034299,-122.076302497,-32.4078873441
1490993714198831633,37.4265036541,-122.076298651,-32.4027921548
1490993714299263103,37.4265040312,-122.076294744,-32.4017460499
1490993714399139302,37.4265045532,-122.076290831,-32.3901450889
1490993714499005975,37.426505272,-122.076286908,-32.382571967
1490993714698838236,37.4265072033,-122.076279083,-32.3880629062
1490993714999489813,37.4265110208,-122.076267614,-32.3815627906
1490993715109459855,37.4265126777,-122.076263995,-32.3836622766
1490993715199214759,37.4265144559,-122.076260439,-32.3809976206
1490993715300117896,37.4265162454,-122.076256904,-32.3891670966
1490993715398983776,37.4265181115,-122.076253319,-32.3909143758
1490993715498789145,37.4265201009,-122.076249765,-32.3837288994
1490993715699627362,37.426524481,-122.07624292,-32.3869914111
1490993715799510033,37.4265268456,-122.07623963,-32.3799229197
1490993715898964538,37.4265292947,-122.076236385,-32.377757803
