timestamp,lat,long,alt
1490991975383736275,37.4262181274,-122.076123363,-31.4169008092
1490991975609473419,37.4262173957,-122.076124075,-31.4157855087
1490991975689417431,37.4262169543,-122.076124502,-31.4149687937
1490991975783314104,37.4262164903,-122.076124963,-31.4154345973
1490991975884102785,37.4262159488,-122.076125506,-31.4175121963
1490991976284740175,37.4262128081,-122.076128625,-31.4204443333
1490991976383567203,37.4262117007,-122.076129701,-31.4177493506
1490991976697202834,37.4262076044,-122.076133699,-31.4205978959
1490991976784124433,37.4262060105,-122.076135282,-31.4165015632
1490991976913114866,37.4262043104,-122.076136984,-31.41550842
1490991976984875403,37.4262025028,-122.076138764,-31.4162213914
1490991977184689723,37.4261985965,-122.076142611,-31.4145610245
1490991977609112453,37.4261894029,-122.076151606,-31.4040119951
1490991977690037957,37.4261868346,-122.076154112,-31.4059678761
1490991977782902875,37.4261842103,-122.076156693,-31.4075223264
1490991977882743490,37.4261814995,-122.076159329,-31.4054425957
1490991977983716617,37.4261787316,-122.076162051,-31.4035563276
1490991978083052543,37.4261759054,-122.076164791,-31.4044143505
1490991978183457246,37.426173016,-122.076167561,-31.4003841514
1490991978284359612,37.4261700935,-122.076170374,-31.4007705375
1490991978383252180,37.4261671347,-122.076173214,-31.3970563011
1490991978483070923,37.4261641314,-122.076176071,-31.3951802597
1490991978608867559,37.4261611453,-122.076178987,-31.3929289841
1490991978688763382,37.4261581242,-122.07618192,-31.4012286159
1490991978911148006,37.4261520216,-122.076187828,-31.4061385966
1490991979083930314,37.4261456894,-122.076193767,-31.4103769402
1490991979183235886,37.426142486,-122.076196801,-31.4087777809
1490991979285174216,37.4261392908,-122.076199903,-31.4109615346
1490991979384017293,37.4261360875,-122.076203058,-31.4105591093
1490991979484921315,37.4261328514,-122.076206216,-31.4123396025
1490991979610237546,37.4261295736,-122.076209397,-31.4159701605
1490991979692687145,37.4261262096,-122.076212556,-31.425711614
1490991979783568062,37.4261228309,-122.076215782,-31.4301646762
1490991979883454394,37.426119415,-122.076219068,-31.4313932539
1490991979984400786,37.4261159682,-122.076222401,-31.4364248797
