timestamp,tx,ty,tz,rx,ry,rz
1490991974230449341,3.605,-67.543,2.155,0.0,0.0,0.0
1490991974330414531,3.521,-67.65,2.158,0.0,0.0,0.0
1490991974457253914,3.418,-67.779,2.158,0.0,0.0,0.0
1490991974531194580,3.302,-67.929,2.155,0.0,0.0,0.0
1490991974631935528,3.173,-68.092,2.154,0.0,0.0,0.0
1490991974731861020,3.031,-68.268,2.156,0.0,0.0,0.0
1490991974831335175,2.883,-68.456,2.156,0.0,0.0,0.0
1490991974931590007,2.725,-68.655,2.153,0.0,0.0,0.0
1490991975032493393,2.557,-68.863,2.152,0.0,0.0,0.0
1490991975132299288,2.383,-69.086,2.147,0.0,0.0,0.0
1490991975231178546,2.203,-69.321,2.145,0.0,0.0,0.0
1490991975330966020,2.017,-69.567,2.145,0.0,0.0,0.0
1490991975456898937,1.822,-69.815,2.144,0.0,0.0,0.0
1490991975531835770,1.621,-70.068,2.137,0.0,0.0,0.0
1490991975631523087,1.417,-70.325,2.14,0.0,0.0,0.0
1490991975769425635,1.211,-70.59,2.137,0.0,0.0,0.0
1490991975832379385,1.005,-70.861,2.138,0.0,0.0,0.0
1490991975931670048,0.795,-71.134,2.137,0.0,0.0,0.0
1490991976032910022,0.577,-71.412,2.14,0.0,0.0,0.0
1490991976131909816,0.35,-71.699,2.136,0.0,0.0,0.0
1490991976231692016,0.115,-71.994,2.135,0.0,0.0,0.0
1490991976331469411,-0.126,-72.299,2.132,0.0,0.0,0.0
1490991976457552768,-0.372,-72.615,2.13,0.0,0.0,0.0
1490991976532015313,-0.62,-72.95,2.127,0.0,0.0,0.0
1490991976631707945,-0.876,-73.291,2.125,0.0,0.0,0.0
1490991976732086391,-1.141,-73.632,2.125,0.0,0.0,0.0
1490991976831325681,-1.418,-73.972,2.121,0.0,0.0,0.0
1490991976931792485,-1.705,-74.315,2.118,0.0,0.0,0.0
1490991977033555122,-1.996,-74.667,2.116,0.0,0.0,0.0
1490991977132387951,-2.284,-75.032,2.117,0.0,0.0,0.0
1490991977231135316,-2.569,-75.411,2.112,0.0,0.0,0.0
1490991977330948912,-2.864,-75.797,2.109,0.0,0.0,0.0
1490991977456876949,-3.17,-76.185,2.105,0.0,0.0,0.0
1490991977531897623,-3.489,-76.577,2.098,0.0,0.0,0.0
1490991977631417024,-3.814,-76.969,2.092,0.0,0.0,0.0
1490991977769577980,-4.14,-77.372,2.089,0.0,0.0,0.0
1490991977832350527,-4.462,-77.781,2.081,0.0,0.0,0.0
1490991977933189204,-4.787,-78.196,2.076,0.0,0.0,0.0
1490991978033121270,-5.119,-78.619,2.066,0.0,0.0,0.0
1490991978131872930,-5.457,-79.045,2.059,0.0,0.0,0.0
1490991978231728419,-5.803,-79.48,2.052,0.0,0.0,0.0
1490991978331519445,-6.157,-79.916,2.048,0.0,0.0,0.0
1490991978458398611,-6.516,-80.359,2.043,0.0,0.0,0.0
1490991978532259667,-6.875,-80.813,2.031,0.0,0.0,0.0
1490991978632221297,-7.235,-81.27,2.026,0.0,0.0,0.0
1490991978732102062,-7.605,-81.734,2.014,0.0,0.0,0.0
1490991978831776167,-7.981,-82.201,2.004,0.0,0.0,0.0
