timestamp,lat,long,alt
1490991560603836143,37.4270257119,-122.07532615,-33.9233786395
1490991561078283642,37.4270257169,-122.075326153,-33.9212054857
1490991561376955744,37.4270257147,-122.075326156,-33.9181840837
1490991561603783774,37.4270257247,-122.075326161,-33.9215481958
1490991562603665151,37.4270257266,-122.07532617,-33.9161474527
1490991563603653984,37.4270257142,-122.075326144,-33.9232796216
1490991564603651736,37.4270257243,-122.07532616,-33.9188272608
1490991566088067013,37.4270257205,-122.075326126,-33.9270906144
1490991566877210297,37.4270257332,-122.075326108,-33.9236257149
1490991567176839707,37.427025853,-122.075325931,-33.9220566952
1490991567377656572,37.4270259438,-122.075325824,-33.9249595422
1490991567603539766,37.4270259037,-122.075325883,-33.9255720243
1490991568477509222,37.4270258977,-122.075325892,-33.9216525418
1490991568603433429,37.4270258832,-122.07532592,-33.9193853631
1490991570088855164,37.4270258765,-122.075325952,-33.9124979654
1490991570604343134,37.4270258951,-122.075325944,-33.9095711843
