index,timestamp,tx,ty,tz,rx,ry,rz
2017-03-31 20:19:19.171240240,1490991559171240240,80.033,29.915,-0.461,0.0,0.0,0.0
2017-03-31 20:19:19.212914555,1490991559212914555,80.033,29.915,-0.461,0.0,0.0,0.0
2017-03-31 20:19:19.254554527,1490991559254554527,80.033,29.915,-0.461,0.0,0.0,0.0
2017-03-31 20:19:19.296289254,1490991559296289254,80.033,29.9149892446,-0.460989244609,0.0,0.0,0.0
2017-03-31 20:19:19.337883031,1490991559337883031,80.033,29.914568162,-0.460568161968,0.0,0.0,0.0
2017-03-31 20:19:19.379641724,1490991559379641724,80.033,29.9141454129,-0.46014541289,0.0,0.0,0.0
2017-03-31 20:19:19.421454222,1490991559421454222,80.0327306171,29.914,-0.459191851409,0.0,0.0,0.0
2017-03-31 20:19:19.462897985,1490991559462897985,80.0323238936,29.914,-0.457971680669,0.0,0.0,0.0
2017-03-31 20:19:19.504635633,1490991559504635633,80.0319300535,29.9139300535,-0.457069946471,0.0,0.0,0.0
2017-03-31 20:19:19.546344438,1490991559546344438,80.0315960355,29.9135960355,-0.457403964549,0.0,0.0,0.0
2017-03-31 20:19:19.588018040,1490991559588018040,80.0312623003,29.9132623003,-0.457737699709,0.0,0.0,0.0
2017-03-31 20:19:19.629627804,1490991559629627804,80.0314792951,29.9128801762,-0.459198237763,0.0,0.0,0.0
2017-03-31 20:19:19.671271093,1490991559671271093,80.0337329214,29.9123167696,-0.464832303515,0.0,0.0,0.0
2017-03-31 20:19:19.712932681,1490991559712932681,80.0348189942,29.9121810058,-0.467818994172,0.0,0.0,0.0
2017-03-31 20:19:19.754734605,1490991559754734605,80.0344043499,29.9125956501,-0.467404349869,0.0,0.0,0.0
2017-03-31 20:19:19.796324106,1490991559796324106,80.0340165221,29.9129917389,-0.467008261053,0.0,0.0,0.0
2017-03-31 20:19:19.837936067,1490991559837936067,80.0348495304,29.9125752348,-0.467424765224,0.0,0.0,0.0
2017-03-31 20:19:19.879605424,1490991559879605424,80.0356836867,29.9121581566,-0.467841843363,0.0,0.0,0.0
2017-03-31 20:19:19.921365316,1490991559921365316,80.036,29.9122572422,-0.467742757842,0.0,0.0,0.0
2017-03-31 20:19:19.962917207,1490991559962917207,80.036,29.9126690082,-0.467330991793,0.0,0.0,0.0
2017-03-31 20:19:20.004558348,1490991560004558348,80.0359175265,29.9130824735,-0.467082473514,0.0,0.0,0.0
2017-03-31 20:19:20.046353878,1490991560046353878,80.0354992173,29.9135007827,-0.467500782741,0.0,0.0,0.0
2017-03-31 20:19:20.087920765,1490991560087920765,80.0350831986,29.9139168014,-0.467916801394,0.0,0.0,0.0
2017-03-31 20:19:20.129770861,1490991560129770861,80.0346640501,29.9136640501,-0.467664050119,0.0,0.0,0.0
2017-03-31 20:19:20.171417287,1490991560171417287,80.0342468676,29.9132468676,-0.467246867579,0.0,0.0,0.0
2017-03-31 20:19:20.213050096,1490991560213050096,80.0341683418,29.9131683418,-0.467,0.0,0.0,0.0
2017-03-31 20:19:20.254590348,1490991560254590348,80.0345799738,29.9135799738,-0.467,0.0,0.0,0.0
2017-03-31 20:19:20.296277094,1490991560296277094,80.0349930544,29.9139930544,-0.467,0.0,0.0,0.0
2017-03-31 20:19:20.337890170,1490991560337890170,80.035,29.914,-0.466586429897,0.0,0.0,0.0
2017-03-31 20:19:20.379548215,1490991560379548215,80.035,29.914,-0.466165318835,0.0,0.0,0.0
2017-03-31 20:19:20.423690929,1490991560423690929,80.0352783019,29.9137216981,-0.466,0.0,0.0,0.0
2017-03-31 20:19:20.463019896,1490991560463019896,80.0356721754,29.9133278246,-0.466,0.0,0.0,0.0
2017-03-31 20:19:20.504651852,1490991560504651852,80.0359292806,29.913,-0.465787841857,0.0,0.0,0.0
2017-03-31 20:19:20.546414961,1490991560546414961,80.0355973681,29.913,-0.464792104267,0.0,0.0,0.0
2017-03-31 20:19:20.587903253,1490991560587903253,80.0352676386,29.913,-0.463802915936,0.0,0.0,0.0
2017-03-31 20:19:20.632014475,1490991560632014475,80.035,29.913,-0.463290180669,0.0,0.0,0.0
2017-03-31 20:19:20.671301089,1490991560671301089,80.035,29.913,-0.464382615071,0.0,0.0,0.0
2017-03-31 20:19:20.713023994,1490991560713023994,80.035,29.913,-0.464810295413,0.0,0.0,0.0
2017-03-31 20:19:20.754718473,1490991560754718473,80.035,29.913,-0.464405094217,0.0,0.0,0.0
2017-03-31 20:19:20.796330451,1490991560796330451,80.035,29.913,-0.464000694123,0.0,0.0,0.0
2017-03-31 20:19:20.840342011,1490991560840342011,80.0345581786,29.913,-0.463558178565,0.0,0.0,0.0
2017-03-31 20:19:20.879645990,1490991560879645990,80.0341629741,29.913,-0.463162974117,0.0,0.0,0.0
2017-03-31 20:19:20.921273449,1490991560921273449,80.0342533747,29.9132533747,-0.463253374706,0.0,0.0,0.0
2017-03-31 20:19:20.962941486,1490991560962941486,80.0346687149,29.9136687149,-0.463668714881,0.0,0.0,0.0
2017-03-31 20:19:21.004600178,1490991561004600178,80.035,29.914,-0.464084270512,0.0,0.0,0.0
2017-03-31 20:19:21.048607471,1490991561048607471,80.035,29.914,-0.464524547632,0.0,0.0,0.0
2017-03-31 20:19:21.087918713,1490991561087918713,80.035,29.914,-0.464917839901,0.0,0.0,0.0
2017-03-31 20:19:21.129659180,1490991561129659180,80.035,29.9136607399,-0.464321479824,0.0,0.0,0.0
2017-03-31 20:19:21.171293556,1490991561171293556,80.035,29.9132394585,-0.46347891702,0.0,0.0,0.0
2017-03-31 20:19:21.212983588,1490991561212983588,80.0348231331,29.9131768669,-0.463,0.0,0.0,0.0
2017-03-31 20:19:21.257128417,1490991561257128417,80.0343899688,29.9136100312,-0.463,0.0,0.0,0.0
2017-03-31 20:19:21.296312663,1490991561296312663,80.0340054811,29.9139945189,-0.463,0.0,0.0,0.0
2017-03-31 20:19:21.338024235,1490991561338024235,80.0344163242,29.9135836758,-0.462583675837,0.0,0.0,0.0
2017-03-31 20:19:21.379558239,1490991561379558239,80.034836502,29.913163498,-0.46216349802,0.0,0.0,0.0
2017-03-31 20:19:21.421278883,1490991561421278883,80.035,29.913,-0.461744131931,0.0,0.0,0.0
2017-03-31 20:19:21.465357513,1490991561465357513,80.035,29.913,-0.461302871568,0.0,0.0,0.0
2017-03-31 20:19:21.504642986,1490991561504642986,80.034927669,29.913072331,-0.461072331029,0.0,0.0,0.0
2017-03-31 20:19:21.546220544,1490991561546220544,80.0345946637,29.9134053363,-0.461405336302,0.0,0.0,0.0
2017-03-31 20:19:21.587875313,1490991561587875313,80.0342610392,29.9137389608,-0.461738960789,0.0,0.0,0.0
2017-03-31 20:19:21.629583115,1490991561629583115,80.0341231621,29.9141231621,-0.462,0.0,0.0,0.0
2017-03-31 20:19:21.673722231,1490991561673722231,80.0347195268,29.9147195268,-0.462,0.0,0.0,0.0
2017-03-31 20:19:21.712948819,1490991561712948819,80.0346302428,29.9146302428,-0.462184878601,0.0,0.0,0.0
2017-03-31 20:19:21.754641474,1490991561754641474,80.0337954854,29.9137954854,-0.462602257292,0.0,0.0,0.0
2017-03-31 20:19:21.796339289,1490991561796339289,80.0330196876,29.9130196876,-0.462980312408,0.0,0.0,0.0
2017-03-31 20:19:21.837986205,1490991561837986205,80.0334366176,29.9134366176,-0.462563382411,0.0,0.0,0.0
