timestamp,tx,ty,tz,rx,ry,rz
1490991349618186496,-13.179,-92.445,1.613,0.0,0.0,0.0
1490991349692089386,-13.179,-92.444,1.614,0.0,0.0,0.0
1490991349792016766,-13.18,-92.444,1.615,0.0,0.0,0.0
1490991349891929961,-13.179,-92.444,1.616,0.0,0.0,0.0
1490991349990366521,-13.18,-92.444,1.616,0.0,0.0,0.0
1490991350089672167,-13.18,-92.445,1.619,0.0,0.0,0.0
1490991350192612881,-13.179,-92.444,1.618,0.0,0.0,0.0
1490991350293569202,-13.179,-92.445,1.621,0.0,0.0,0.0
1490991350392440735,-13.179,-92.445,1.621,0.0,0.0,0.0
1490991350493330007,-13.18,-92.446,1.622,0.0,0.0,0.0
1490991350618224141,-13.181,-92.445,1.622,0.0,0.0,0.0
1490991350692177485,-13.179,-92.444,1.62,0.0,0.0,0.0
1490991350792038560,-13.18,-92.445,1.622,0.0,0.0,0.0
1490991350892458155,-13.18,-92.444,1.621,0.0,0.0,0.0
1490991350992869514,-13.18,-92.445,1.622,0.0,0.0,0.0
1490991351093214838,-13.181,-92.445,1.624,0.0,0.0,0.0
1490991351192666862,-13.182,-92.445,1.622,0.0,0.0,0.0
1490991351293495584,-13.182,-92.444,1.623,0.0,0.0,0.0
1490991351390426038,-13.181,-92.444,1.625,0.0,0.0,0.0
1490991351490228101,-13.181,-92.444,1.627,0.0,0.0,0.0
1490991351618073571,-13.18,-92.444,1.625,0.0,0.0,0.0
1490991351693027918,-13.18,-92.444,1.625,0.0,0.0,0.0
1490991351792903557,-13.18,-92.446,1.626,0.0,0.0,0.0
1490991351892857841,-13.181,-92.445,1.628,0.0,0.0,0.0
1490991351993608057,-13.181,-92.444,1.628,0.0,0.0,0.0
1490991352093537947,-13.181,-92.444,1.626,0.0,0.0,0.0
1490991352193417280,-13.18,-92.443,1.626,0.0,0.0,0.0
1490991352294290587,-13.181,-92.444,1.627,0.0,0.0,0.0
1490991352393744415,-13.18,-92.444,1.628,0.0,0.0,0.0
1490991352493632706,-13.181,-92.445,1.63,0.0,0.0,0.0
1490991352618923525,-13.181,-92.445,1.629,0.0,0.0,0.0
1490991352689853109,-13.181,-92.444,1.63,0.0,0.0,0.0
1490991352790766054,-13.181,-92.444,1.631,0.0,0.0,0.0
1490991352892816710,-13.182,-92.445,1.631,0.0,0.0,0.0
1490991352993523508,-13.181,-92.445,1.63,0.0,0.0,0.0
1490991353093413570,-13.181,-92.445,1.632,0.0,0.0,0.0
1490991353193296700,-13.181,-92.445,1.634,0.0,0.0,0.0
1490991353294132233,-13.181,-92.443,1.632,0.0,0.0,0.0
1490991353393048469,-13.181,-92.444,1.637,0.0,0.0,0.0
1490991353492927139,-13.181,-92.443,1.637,0.0,0.0,0.0
1490991353618851047,-13.181,-92.444,1.636,0.0,0.0,0.0
1490991353693701527,-13.183,-92.444,1.636,0.0,0.0,0.0
1490991353793608469,-13.183,-92.444,1.637,0.0,0.0,0.0
1490991353893503588,-13.183,-92.445,1.638,0.0,0.0,0.0
1490991353994327497,-13.183,-92.445,1.639,0.0,0.0,0.0
1490991354091222652,-13.183,-92.444,1.64,0.0,0.0,0.0
1490991354193657891,-13.183,-92.444,1.641,0.0,0.0,0.0
1490991354294001472,-13.183,-92.443,1.64,0.0,0.0,0.0
1490991354392913120,-13.183,-92.444,1.64,0.0,0.0,0.0
1490991354492830790,-13.183,-92.444,1.641,0.0,0.0,0.0
1490991354617624129,-13.183,-92.444,1.641,0.0,0.0,0.0
1490991354692566729,-13.184,-92.444,1.642,0.0,0.0,0.0
1490991354792435514,-13.184,-92.444,1.642,0.0,0.0,0.0
1490991354892278421,-13.184,-92.443,1.64,0.0,0.0,0.0
1490991354993199066,-13.184,-92.443,1.645,0.0,0.0,0.0
1490991355092127676,-13.184,-92.443,1.645,0.0,0.0,0.0
1490991355192968454,-13.183,-92.442,1.644,0.0,0.0,0.0
1490991355293872751,-13.184,-92.443,1.647,0.0,0.0,0.0
1490991355392749217,-13.185,-92.443,1.646,0.0,0.0,0.0
1490991355490543584,-13.186,-92.445,1.646,0.0,0.0,0.0
1490991355618392006,-13.186,-92.444,1.648,0.0,0.0,0.0
1490991355692375510,-13.185,-92.444,1.649,0.0,0.0,0.0
1490991355792221782,-13.186,-92.444,1.649,0.0,0.0,0.0
1490991355892115592,-13.186,-92.442,1.648,0.0,0.0,0.0
1490991355991985234,-13.186,-92.443,1.648,0.0,0.0,0.0
1490991356092344048,-13.186,-92.443,1.648,0.0,0.0,0.0
1490991356192691529,-13.186,-92.443,1.651,0.0,0.0,0.0
1490991356293593865,-13.186,-92.443,1.652,0.0,0.0,0.0
1490991356392448823,-13.186,-92.443,1.65,0.0,0.0,0.0
1490991356492780140,-13.187,-92.443,1.651,0.0,0.0,0.0
1490991356618186111,-13.187,-92.443,1.655,0.0,0.0,0.0
1490991356692635598,-13.188,-92.442,1.653,0.0,0.0,0.0
1490991356790990279,-13.188,-92.442,1.654,0.0,0.0,0.0
1490991356892845818,-13.188,-92.442,1.653,0.0,0.0,0.0
1490991356992750898,-13.188,-92.441,1.653,0.0,0.0,0.0
1490991357092604423,-13.187,-92.442,1.654,0.0,0.0,0.0
1490991357192468164,-13.188,-92.443,1.655,0.0,0.0,0.0
1490991357294396960,-13.189,-92.441,1.655,0.0,0.0,0.0
1490991357393280266,-13.19,-92.441,1.656,0.0,0.0,0.0
1490991357493123222,-13.19,-92.441,1.659,0.0,0.0,0.0
1490991357617997565,-13.19,-92.442,1.658,0.0,0.0,0.0
1490991357692897266,-13.19,-92.442,1.658,0.0,0.0,0.0
1490991357792817289,-13.191,-92.441,1.658,0.0,0.0,0.0
1490991357892673175,-13.191,-92.441,1.661,0.0,0.0,0.0
1490991357992577576,-13.191,-92.441,1.66,0.0,0.0,0.0
1490991358090457991,-13.191,-92.44,1.662,0.0,0.0,0.0
1490991358190361014,-13.191,-92.44,1.664,0.0,0.0,0.0
1490991358294184859,-13.191,-92.44,1.663,0.0,0.0,0.0
1490991358393083043,-13.191,-92.44,1.665,0.0,0.0,0.0
1490991358492985258,-13.192,-92.44,1.664,0.0,0.0,0.0
1490991358618815007,-13.192,-92.44,1.666,0.0,0.0,0.0
1490991358692806559,-13.192,-92.44,1.665,0.0,0.0,0.0
1490991358793184786,-13.193,-92.441,1.667,0.0,0.0,0.0
1490991358893585836,-13.193,-92.44,1.666,0.0,0.0,0.0
1490991358993512819,-13.192,-92.44,1.666,0.0,0.0,0.0
1490991359093399621,-13.193,-92.439,1.667,0.0,0.0,0.0
1490991359193251994,-13.192,-92.439,1.667,0.0,0.0,0.0
1490991359294195219,-13.192,-92.438,1.67,0.0,0.0,0.0
1490991359393083416,-13.194,-92.438,1.671,0.0,0.0,0.0
1490991359491478101,-13.193,-92.439,1.672,0.0,0.0,0.0
1490991359615809373,-13.194,-92.439,1.671,0.0,0.0,0.0
1490991359691743844,-13.194,-92.439,1.671,0.0,0.0,0.0
1490991359792608282,-13.193,-92.438,1.671,0.0,0.0,0.0
1490991359892457948,-13.194,-92.438,1.673,0.0,0.0,0.0
1490991359993328160,-13.193,-92.438,1.673,0.0,0.0,0.0
1490991360092281098,-13.195,-92.439,1.676,0.0,0.0,0.0
1490991360193155590,-13.194,-92.438,1.675,0.0,0.0,0.0
1490991360293974203,-13.195,-92.438,1.676,0.0,0.0,0.0
1490991360392866479,-13.195,-92.438,1.677,0.0,0.0,0.0
1490991360492813277,-13.194,-92.438,1.676,0.0,0.0,0.0
1490991360617606573,-13.195,-92.437,1.68,0.0,0.0,0.0
1490991360692521574,-13.178,-92.443,1.606,0.0,0.0,0.0
1490991360790377475,-13.178,-92.443,1.607,0.0,0.0,0.0
1490991360892401644,-13.178,-92.442,1.608,0.0,0.0,0.0
1490991360993195314,-13.177,-92.441,1.608,0.0,0.0,0.0
1490991361093005389,-13.179,-92.442,1.61,0.0,0.0,0.0
1490991361192923951,-13.177,-92.442,1.608,0.0,0.0,0.0
1490991361294325575,-13.178,-92.443,1.608,0.0,0.0,0.0
1490991361393782433,-13.178,-92.442,1.61,0.0,0.0,0.0
1490991361493648083,-13.179,-92.443,1.611,0.0,0.0,0.0
1490991361618472277,-13.179,-92.444,1.614,0.0,0.0,0.0
1490991361692330347,-13.179,-92.443,1.613,0.0,0.0,0.0
1490991361792281790,-13.179,-92.442,1.614,0.0,0.0,0.0
1490991361893128964,-13.18,-92.442,1.615,0.0,0.0,0.0
1490991361993577081,-13.18,-92.441,1.615,0.0,0.0,0.0
1490991362092879036,-13.18,-92.442,1.615,0.0,0.0,0.0
1490991362190838836,-13.18,-92.441,1.614,0.0,0.0,0.0
1490991362294679357,-13.18,-92.441,1.615,0.0,0.0,0.0
1490991362393618438,-13.181,-92.441,1.616,0.0,0.0,0.0
1490991362493455238,-13.181,-92.441,1.616,0.0,0.0,0.0
1490991362619371477,-13.181,-92.442,1.617,0.0,0.0,0.0
1490991362693290487,-13.18,-92.442,1.618,0.0,0.0,0.0
1490991362793125528,-13.18,-92.44,1.618,0.0,0.0,0.0
1490991362892971829,-13.181,-92.44,1.619,0.0,0.0,0.0
1490991362992892075,-13.18,-92.44,1.617,0.0,0.0,0.0
1490991363092774609,-13.181,-92.441,1.617,0.0,0.0,0.0
1490991363192701482,-13.18,-92.44,1.619,0.0,0.0,0.0
1490991363294467438,-13.18,-92.439,1.617,0.0,0.0,0.0
1490991363393419524,-13.18,-92.44,1.618,0.0,0.0,0.0
1490991363490297709,-13.181,-92.441,1.618,0.0,0.0,0.0
1490991363617090982,-13.181,-92.439,1.619,0.0,0.0,0.0
1490991363693033515,-13.181,-92.44,1.617,0.0,0.0,0.0
1490991363793015012,-13.181,-92.441,1.618,0.0,0.0,0.0
1490991363893853342,-13.18,-92.44,1.617,0.0,0.0,0.0
1490991363993696796,-13.18,-92.439,1.618,0.0,0.0,0.0
1490991364093607006,-13.18,-92.44,1.62,0.0,0.0,0.0
1490991364192442432,-13.18,-92.439,1.618,0.0,0.0,0.0
1490991364293343836,-13.18,-92.439,1.62,0.0,0.0,0.0
1490991364392265424,-13.18,-92.439,1.622,0.0,0.0,0.0
1490991364493158879,-13.18,-92.438,1.622,0.0,0.0,0.0
1490991364617986007,-13.18,-92.438,1.62,0.0,0.0,0.0
1490991364691941205,-13.181,-92.438,1.622,0.0,0.0,0.0
1490991364791822876,-13.18,-92.439,1.623,0.0,0.0,0.0
1490991364890823870,-13.18,-92.438,1.622,0.0,0.0,0.0
1490991364989567065,-13.18,-92.439,1.623,0.0,0.0,0.0
1490991365091495052,-13.18,-92.438,1.623,0.0,0.0,0.0
1490991365192384147,-13.181,-92.439,1.623,0.0,0.0,0.0
1490991365293294654,-13.18,-92.437,1.624,0.0,0.0,0.0
1490991365392152758,-13.18,-92.438,1.625,0.0,0.0,0.0
1490991365492074272,-13.18,-92.438,1.625,0.0,0.0,0.0
1490991365617934537,-13.18,-92.438,1.625,0.0,0.0,0.0
1490991365691900837,-13.18,-92.437,1.623,0.0,0.0,0.0
1490991365792323722,-13.18,-92.437,1.623,0.0,0.0,0.0
1490991365891690697,-13.18,-92.437,1.624,0.0,0.0,0.0
1490991365992513127,-13.18,-92.436,1.626,0.0,0.0,0.0
1490991366092495422,-13.18,-92.437,1.626,0.0,0.0,0.0
1490991366192340574,-13.18,-92.436,1.625,0.0,0.0,0.0
1490991366290255228,-13.179,-92.436,1.626,0.0,0.0,0.0
1490991366393107406,-13.179,-92.438,1.627,0.0,0.0,0.0
1490991366493030467,-13.181,-92.437,1.629,0.0,0.0,0.0
1490991366617786381,-13.18,-92.436,1.628,0.0,0.0,0.0
1490991366691813255,-13.18,-92.436,1.627,0.0,0.0,0.0
1490991366791633506,-13.18,-92.436,1.625,0.0,0.0,0.0
1490991366891510929,-13.18,-92.437,1.629,0.0,0.0,0.0
1490991366992405566,-13.18,-92.437,1.631,0.0,0.0,0.0
1490991367092275130,-13.18,-92.437,1.63,0.0,0.0,0.0
1490991367192156984,-13.18,-92.436,1.629,0.0,0.0,0.0
1490991367293018997,-13.18,-92.436,1.628,0.0,0.0,0.0
1490991367391946692,-13.181,-92.436,1.629,0.0,0.0,0.0
1490991367491786337,-13.181,-92.435,1.629,0.0,0.0,0.0
1490991367615704036,-13.183,-92.438,1.632,0.0,0.0,0.0
1490991367690583010,-13.182,-92.436,1.632,0.0,0.0,0.0
1490991367792981747,-13.183,-92.437,1.632,0.0,0.0,0.0
1490991367893401347,-13.182,-92.436,1.632,0.0,0.0,0.0
1490991367993305461,-13.182,-92.436,1.631,0.0,0.0,0.0
1490991368093165695,-13.182,-92.436,1.632,0.0,0.0,0.0
1490991368193077517,-13.183,-92.436,1.632,0.0,0.0,0.0
1490991368294881975,-13.182,-92.436,1.633,0.0,0.0,0.0
1490991368393834644,-13.182,-92.435,1.633,0.0,0.0,0.0
1490991368493653442,-13.183,-92.435,1.632,0.0,0.0,0.0
