timestamp,tx,ty,tz,rx,ry,rz
1490991348333849457,-6.814,-84.619,2.032,0.0,0.0,0.0
1490991348460714456,-6.814,-84.619,2.033,0.0,0.0,0.0
1490991348533676070,-6.814,-84.617,2.028,0.0,0.0,0.0
1490991348634022706,-6.814,-84.617,2.029,0.0,0.0,0.0
1490991348734155571,-6.814,-84.618,2.03,0.0,0.0,0.0
1490991348834076929,-6.814,-84.618,2.031,0.0,0.0,0.0
1490991348935142799,-6.814,-84.619,2.033,0.0,0.0,0.0
1490991349035022595,-6.813,-84.618,2.032,0.0,0.0,0.0
1490991349133704857,-6.814,-84.619,2.034,0.0,0.0,0.0
1490991349233592551,-6.815,-84.619,2.035,0.0,0.0,0.0
1490991349333983446,-6.814,-84.619,2.036,0.0,0.0,0.0
1490991349460393691,-6.814,-84.619,2.037,0.0,0.0,0.0
1490991349533777413,-6.815,-84.618,2.03,0.0,0.0,0.0
1490991349634022588,-6.815,-84.618,2.031,0.0,0.0,0.0
1490991349734814588,-6.815,-84.618,2.03,0.0,0.0,0.0
1490991349835191370,-6.814,-84.618,2.032,0.0,0.0,0.0
1490991349935637466,-6.815,-84.617,2.033,0.0,0.0,0.0
1490991350034888826,-6.815,-84.618,2.031,0.0,0.0,0.0
1490991350134223743,-6.816,-84.618,2.032,0.0,0.0,0.0
1490991350234147560,-6.816,-84.617,2.034,0.0,0.0,0.0
1490991350333938785,-6.815,-84.618,2.035,0.0,0.0,0.0
1490991350460752427,-6.815,-84.617,2.033,0.0,0.0,0.0
1490991350534766140,-6.813,-84.618,2.032,0.0,0.0,0.0
1490991350634043990,-6.814,-84.618,2.032,0.0,0.0,0.0
1490991350734321236,-6.813,-84.617,2.033,0.0,0.0,0.0
1490991350835618789,-6.814,-84.617,2.033,0.0,0.0,0.0
1490991350934903671,-6.814,-84.617,2.032,0.0,0.0,0.0
1490991351035924889,-6.814,-84.617,2.032,0.0,0.0,0.0
1490991351134778384,-6.813,-84.617,2.034,0.0,0.0,0.0
1490991351234167295,-6.813,-84.617,2.033,0.0,0.0,0.0
1490991351334146020,-6.814,-84.616,2.034,0.0,0.0,0.0
1490991351461228566,-6.814,-84.616,2.035,0.0,0.0,0.0
1490991351534280115,-6.815,-84.619,2.028,0.0,0.0,0.0
1490991351635087929,-6.814,-84.619,2.029,0.0,0.0,0.0
1490991351734963031,-6.815,-84.619,2.03,0.0,0.0,0.0
1490991351836172016,-6.814,-84.619,2.031,0.0,0.0,0.0
1490991351935643949,-6.814,-84.619,2.031,0.0,0.0,0.0
1490991352036532296,-6.814,-84.618,2.03,0.0,0.0,0.0
1490991352134387235,-6.815,-84.618,2.03,0.0,0.0,0.0
1490991352234239916,-6.815,-84.618,2.031,0.0,0.0,0.0
1490991352335100399,-6.815,-84.619,2.032,0.0,0.0,0.0
1490991352460916837,-6.815,-84.619,2.033,0.0,0.0,0.0
1490991352534392717,-6.815,-84.619,2.033,0.0,0.0,0.0
1490991352634640359,-6.815,-84.619,2.035,0.0,0.0,0.0
1490991352734448591,-6.815,-84.62,2.035,0.0,0.0,0.0
1490991352834355279,-6.816,-84.619,2.037,0.0,0.0,0.0
1490991352936184631,-6.816,-84.618,2.035,0.0,0.0,0.0
1490991353035606835,-6.816,-84.618,2.037,0.0,0.0,0.0
1490991353133806054,-6.816,-84.619,2.035,0.0,0.0,0.0
1490991353233693348,-6.816,-84.619,2.037,0.0,0.0,0.0
1490991353334376993,-6.816,-84.619,2.039,0.0,0.0,0.0
1490991353460302190,-6.816,-84.618,2.039,0.0,0.0,0.0
1490991353534684174,-6.815,-84.621,2.029,0.0,0.0,0.0
1490991353634050504,-6.814,-84.62,2.027,0.0,0.0,0.0
1490991353734857841,-6.815,-84.62,2.027,0.0,0.0,0.0
1490991353834261201,-6.815,-84.62,2.028,0.0,0.0,0.0
1490991353935141483,-6.815,-84.62,2.03,0.0,0.0,0.0
1490991354035560807,-6.815,-84.62,2.029,0.0,0.0,0.0
1490991354134292442,-6.816,-84.621,2.031,0.0,0.0,0.0
1490991354234175717,-6.816,-84.621,2.032,0.0,0.0,0.0
1490991354334030964,-6.817,-84.621,2.031,0.0,0.0,0.0
1490991354460818732,-6.817,-84.621,2.034,0.0,0.0,0.0
1490991354534303488,-6.814,-84.619,2.027,0.0,0.0,0.0
1490991354634142148,-6.814,-84.618,2.027,0.0,0.0,0.0
1490991354734379847,-6.815,-84.618,2.027,0.0,0.0,0.0
1490991354834212475,-6.815,-84.619,2.028,0.0,0.0,0.0
1490991354935077733,-6.814,-84.618,2.028,0.0,0.0,0.0
1490991355035001912,-6.815,-84.618,2.029,0.0,0.0,0.0
1490991355133760365,-6.814,-84.618,2.03,0.0,0.0,0.0
1490991355233583615,-6.815,-84.619,2.03,0.0,0.0,0.0
1490991355333453540,-6.815,-84.618,2.032,0.0,0.0,0.0
1490991355460238681,-6.815,-84.618,2.033,0.0,0.0,0.0
1490991355534160096,-6.814,-84.618,2.027,0.0,0.0,0.0
1490991355634003165,-6.815,-84.618,2.027,0.0,0.0,0.0
1490991355734848349,-6.815,-84.618,2.024,0.0,0.0,0.0
1490991355833686619,-6.815,-84.618,2.025,0.0,0.0,0.0
1490991355934087388,-6.815,-84.619,2.026,0.0,0.0,0.0
1490991356034554984,-6.815,-84.618,2.028,0.0,0.0,0.0
1490991356133275852,-6.815,-84.618,2.028,0.0,0.0,0.0
1490991356233166423,-6.816,-84.617,2.028,0.0,0.0,0.0
1490991356332987522,-6.816,-84.618,2.03,0.0,0.0,0.0
1490991356459815445,-6.818,-84.618,2.031,0.0,0.0,0.0
1490991356533831009,-6.815,-84.62,2.027,0.0,0.0,0.0
1490991356633487344,-6.815,-84.619,2.026,0.0,0.0,0.0
1490991356733530427,-6.815,-84.618,2.027,0.0,0.0,0.0
1490991356834415451,-6.815,-84.618,2.028,0.0,0.0,0.0
1490991356933778405,-6.816,-84.618,2.029,0.0,0.0,0.0
1490991357033999643,-6.815,-84.618,2.029,0.0,0.0,0.0
1490991357133802568,-6.815,-84.618,2.032,0.0,0.0,0.0
1490991357233736044,-6.815,-84.619,2.034,0.0,0.0,0.0
1490991357333571452,-6.816,-84.619,2.032,0.0,0.0,0.0
1490991357460412789,-6.816,-84.618,2.034,0.0,0.0,0.0
1490991357534174106,-6.815,-84.622,2.03,0.0,0.0,0.0
1490991357634172353,-6.815,-84.62,2.032,0.0,0.0,0.0
1490991357733954552,-6.815,-84.62,2.032,0.0,0.0,0.0
1490991357833788072,-6.816,-84.62,2.034,0.0,0.0,0.0
1490991357934568304,-6.816,-84.62,2.034,0.0,0.0,0.0
1490991358035514865,-6.816,-84.62,2.035,0.0,0.0,0.0
1490991358133366640,-6.816,-84.62,2.035,0.0,0.0,0.0
1490991358233159753,-6.816,-84.619,2.037,0.0,0.0,0.0
1490991358334047542,-6.816,-84.62,2.037,0.0,0.0,0.0
1490991358459827071,-6.817,-84.62,2.038,0.0,0.0,0.0
1490991358533768564,-6.813,-84.62,2.03,0.0,0.0,0.0
1490991358634127244,-6.813,-84.62,2.029,0.0,0.0,0.0
1490991358733903736,-6.812,-84.62,2.031,0.0,0.0,0.0
1490991358834365888,-6.814,-84.62,2.032,0.0,0.0,0.0
1490991358935104319,-6.813,-84.619,2.032,0.0,0.0,0.0
1490991359034915591,-6.813,-84.62,2.034,0.0,0.0,0.0
1490991359133802745,-6.814,-84.62,2.036,0.0,0.0,0.0
1490991359233751829,-6.813,-84.619,2.036,0.0,0.0,0.0
1490991359334526842,-6.813,-84.618,2.034,0.0,0.0,0.0
1490991359460322068,-6.814,-84.619,2.036,0.0,0.0,0.0
1490991359534171351,-6.814,-84.619,2.029,0.0,0.0,0.0
1490991359633665712,-6.814,-84.619,2.03,0.0,0.0,0.0
1490991359733897418,-6.814,-84.619,2.031,0.0,0.0,0.0
1490991359834635950,-6.814,-84.618,2.03,0.0,0.0,0.0
1490991359934711078,-6.814,-84.618,2.033,0.0,0.0,0.0
1490991360035557733,-6.814,-84.617,2.032,0.0,0.0,0.0
1490991360134242989,-6.814,-84.618,2.032,0.0,0.0,0.0
1490991360234130634,-6.815,-84.619,2.032,0.0,0.0,0.0
1490991360333992618,-6.815,-84.619,2.034,0.0,0.0,0.0
1490991360459760311,-6.814,-84.619,2.037,0.0,0.0,0.0
1490991360533757206,-6.813,-84.62,2.027,0.0,0.0,0.0
1490991360634518092,-6.813,-84.62,2.028,0.0,0.0,0.0
1490991360734029026,-6.813,-84.62,2.028,0.0,0.0,0.0
1490991360835217865,-6.814,-84.619,2.028,0.0,0.0,0.0
1490991360935152952,-6.813,-84.619,2.03,0.0,0.0,0.0
1490991361035067815,-6.814,-84.619,2.029,0.0,0.0,0.0
1490991361133796239,-6.814,-84.62,2.029,0.0,0.0,0.0
1490991361233769106,-6.814,-84.62,2.031,0.0,0.0,0.0
1490991361333636293,-6.813,-84.619,2.031,0.0,0.0,0.0
1490991361460341202,-6.813,-84.619,2.03,0.0,0.0,0.0
1490991361534128213,-6.814,-84.62,2.027,0.0,0.0,0.0
1490991361633741218,-6.814,-84.621,2.028,0.0,0.0,0.0
1490991361733967617,-6.814,-84.62,2.028,0.0,0.0,0.0
1490991361833933409,-6.814,-84.618,2.027,0.0,0.0,0.0
1490991361935736593,-6.814,-84.618,2.029,0.0,0.0,0.0
1490991362034700132,-6.813,-84.62,2.03,0.0,0.0,0.0
1490991362132963620,-6.813,-84.619,2.029,0.0,0.0,0.0
1490991362233268273,-6.813,-84.619,2.03,0.0,0.0,0.0
1490991362333171465,-6.814,-84.62,2.03,0.0,0.0,0.0
1490991362459942575,-6.814,-84.62,2.029,0.0,0.0,0.0
1490991362534894615,-6.814,-84.621,2.028,0.0,0.0,0.0
1490991362634283079,-6.813,-84.621,2.03,0.0,0.0,0.0
1490991362734143193,-6.814,-84.62,2.029,0.0,0.0,0.0
1490991362834414770,-6.813,-84.62,2.03,0.0,0.0,0.0
1490991362935091385,-6.813,-84.619,2.03,0.0,0.0,0.0
1490991363036117267,-6.813,-84.619,2.031,0.0,0.0,0.0
1490991363133445719,-6.813,-84.619,2.031,0.0,0.0,0.0
1490991363233719043,-6.813,-84.62,2.031,0.0,0.0,0.0
1490991363334595388,-6.813,-84.619,2.031,0.0,0.0,0.0
1490991363460435972,-6.813,-84.618,2.031,0.0,0.0,0.0
1490991363534428058,-6.815,-84.62,2.027,0.0,0.0,0.0
1490991363634118646,-6.816,-84.621,2.029,0.0,0.0,0.0
1490991363734588410,-6.815,-84.62,2.028,0.0,0.0,0.0
1490991363835015490,-6.814,-84.619,2.028,0.0,0.0,0.0
1490991363935703317,-6.815,-84.62,2.028,0.0,0.0,0.0
1490991364035619234,-6.815,-84.62,2.031,0.0,0.0,0.0
1490991364133918929,-6.815,-84.619,2.031,0.0,0.0,0.0
1490991364234185462,-6.814,-84.62,2.032,0.0,0.0,0.0
1490991364334800163,-6.815,-84.62,2.03,0.0,0.0,0.0
1490991364460889554,-6.814,-84.619,2.03,0.0,0.0,0.0
1490991364534845590,-6.814,-84.619,2.028,0.0,0.0,0.0
