timestamp,lat,long,alt
1490994741306583564,37.4264469337,-122.075847038,-32.3930109946
1490994741634375901,37.4264482785,-122.075845663,-32.405522566
1490994742634859909,37.4264636311,-122.075829318,-32.4856713417
1490994743406464431,37.4264867334,-122.075801238,-32.5638928143
1490994744506395492,37.4265269775,-122.075745559,-32.7560490966
1490994745634727471,37.4265757656,-122.075677577,-32.9269782297
1490994747635107941,37.4266688125,-122.075560447,-33.1361024053
1490994748633103569,37.4267055937,-122.075518295,-33.1299443822
1490994749506137462,37.4267278096,-122.075493395,-33.1357556026
1490994749634103513,37.4267295021,-122.075491425,-33.1388188054
1490994749806842065,37.426732427,-122.07548806,-33.1705570089
1490994750634108946,37.4267384884,-122.075481485,-33.1683930161
