index,timestamp,lat,long,alt
2017-03-31 21:12:20.756221931,1490994740756221931,37.4264556398,-122.075837704,-32.0822569641
2017-03-31 21:12:20.797897445,1490994740797897445,37.4264556398,-122.075837704,-32.0822569641
2017-03-31 21:12:20.839589183,1490994740839589183,37.426455639,-122.075837704,-32.0820822247
2017-03-31 21:12:20.881312892,1490994740881312892,37.426455638,-122.075837703,-32.0818527008
2017-03-31 21:12:20.922902730,1490994740922902730,37.4264556442,-122.075837699,-32.0820534968
2017-03-31 21:12:20.964558764,1490994740964558764,37.4264556629,-122.075837689,-32.0830028652
2017-03-31 21:12:21.006235182,1490994741006235182,37.4264556816,-122.075837678,-32.0839526945
2017-03-31 21:12:21.048817324,1490994741048817324,37.4264557093,-122.075837652,-32.0833039916
2017-03-31 21:12:21.089567503,1490994741089567503,37.4264557361,-122.075837626,-32.0826123817
2017-03-31 21:12:21.131225486,1490994741131225486,37.4264557776,-122.075837583,-32.0825058006
2017-03-31 21:12:21.172900604,1490994741172900604,37.4264558301,-122.075837526,-32.0828746509
2017-03-31 21:12:21.214560198,1490994741214560198,37.4264558857,-122.075837467,-32.0832357884
2017-03-31 21:12:21.256233830,1490994741256233830,37.426455979,-122.075837374,-32.0835047552
2017-03-31 21:12:21.297896072,1490994741297896072,37.4264560722,-122.07583728,-32.0837736509
2017-03-31 21:12:21.339590695,1490994741339590695,37.4264561927,-122.075837151,-32.0838465596
2017-03-31 21:12:21.381297241,1490994741381297241,37.4264563234,-122.075837008,-32.0838463024
2017-03-31 21:12:21.422972428,1490994741422972428,37.4264564721,-122.075836847,-32.0842406972
2017-03-31 21:12:21.464574931,1490994741464574931,37.4264566534,-122.075836653,-32.0853456236
2017-03-31 21:12:21.506284261,1490994741506284261,37.4264568352,-122.075836458,-32.0864533852
2017-03-31 21:12:21.548005840,1490994741548005840,37.4264570247,-122.075836268,-32.0875518228
2017-03-31 21:12:21.589813797,1490994741589813797,37.426457215,-122.075836078,-32.0886521246
2017-03-31 21:12:21.631365422,1490994741631365422,37.4264574041,-122.075835889,-32.0897456822
2017-03-31 21:12:21.672905633,1490994741672905633,37.4264577979,-122.075835478,-32.0913795047
2017-03-31 21:12:21.714558886,1490994741714558886,37.4264582112,-122.075835042,-32.0929188362
2017-03-31 21:12:21.756229658,1490994741756229658,37.4264586071,-122.075834605,-32.0936597236
2017-03-31 21:12:21.797992787,1490994741797992787,37.4264590039,-122.075834168,-32.0944022542
2017-03-31 21:12:21.839612280,1490994741839612280,37.4264593992,-122.075833732,-32.0951422313
2017-03-31 21:12:21.881258807,1490994741881258807,37.4264597949,-122.075833296,-32.095882691
2017-03-31 21:12:21.922874048,1490994741922874048,37.4264602278,-122.075832813,-32.097732757
2017-03-31 21:12:21.964545705,1490994741964545705,37.4264607325,-122.075832239,-32.1016891237
2017-03-31 21:12:22.006249250,1490994742006249250,37.4264612375,-122.075831664,-32.1056485043
2017-03-31 21:12:22.047943740,1490994742047943740,37.4264618247,-122.075831017,-32.1075110115
2017-03-31 21:12:22.089677255,1490994742089677255,37.426462417,-122.075830365,-32.1092605496
2017-03-31 21:12:22.131222443,1490994742131222443,37.4264630531,-122.075829671,-32.1111030794
2017-03-31 21:12:22.172903951,1490994742172903951,37.4264637291,-122.075828938,-32.1130340043
2017-03-31 21:12:22.214606409,1490994742214606409,37.4264644143,-122.075828191,-32.1150056989
2017-03-31 21:12:22.256316417,1490994742256316417,37.4264651481,-122.075827368,-32.1171989471
