index,timestamp,lat,long,alt
2017-03-31 20:39:00.797090710,1490992740797090710,37.4260791547,-122.075995064,-30.7904133298
2017-03-31 20:39:00.838774344,1490992740838774344,37.4260791557,-122.075995065,-30.7890451017
2017-03-31 20:39:00.880423250,1490992740880423250,37.4260791567,-122.075995067,-30.787678008
2017-03-31 20:39:00.922116410,1490992740922116410,37.4260791586,-122.075995065,-30.7871194685
2017-03-31 20:39:00.963762368,1490992740963762368,37.4260791607,-122.075995062,-30.7868048759
2017-03-31 20:39:01.005450791,1490992741005450791,37.4260791623,-122.075995061,-30.7864533371
2017-03-31 20:39:01.047096213,1490992741047096213,37.4260791603,-122.075995063,-30.7859013141
2017-03-31 20:39:01.088741119,1490992741088741119,37.4260791582,-122.075995066,-30.7853493013
2017-03-31 20:39:01.130406960,1490992741130406960,37.4260791572,-122.075995065,-30.7855443866
2017-03-31 20:39:01.172126258,1490992741172126258,37.4260791562,-122.075995065,-30.7857612591
2017-03-31 20:39:01.216147755,1490992741216147755,37.4260791577,-122.075995065,-30.7858302977
2017-03-31 20:39:01.255475550,1490992741255475550,37.4260791609,-122.075995066,-30.785787337
2017-03-31 20:39:01.297070228,1490992741297070228,37.4260791643,-122.075995067,-30.7857418997
2017-03-31 20:39:01.338782692,1490992741338782692,37.4260791676,-122.075995068,-30.7856963341
2017-03-31 20:39:01.380521317,1490992741380521317,37.426079171,-122.075995069,-30.78565074
2017-03-31 20:39:01.424577574,1490992741424577574,37.4260791653,-122.075995069,-30.7840485884
2017-03-31 20:39:01.463893640,1490992741463893640,37.4260791578,-122.075995069,-30.7822109997
2017-03-31 20:39:01.505481539,1490992741505481539,37.4260791542,-122.07599507,-30.7811422674
2017-03-31 20:39:01.547139197,1490992741547139197,37.4260791582,-122.075995072,-30.7816180481
2017-03-31 20:39:01.588811492,1490992741588811492,37.4260791622,-122.075995074,-30.7820939984
2017-03-31 20:39:01.630495411,1490992741630495411,37.4260791646,-122.075995076,-30.7818177174
2017-03-31 20:39:01.672142084,1490992741672142084,37.4260791641,-122.075995076,-30.7800949331
2017-03-31 20:39:01.713728734,1490992741713728734,37.4260791646,-122.075995076,-30.7792040504
2017-03-31 20:39:01.755492874,1490992741755492874,37.426079166,-122.075995076,-30.7790144547
2017-03-31 20:39:01.797070424,1490992741797070424,37.4260791674,-122.075995077,-30.7788257062
2017-03-31 20:39:01.838761671,1490992741838761671,37.4260791687,-122.075995078,-30.7786364406
2017-03-31 20:39:01.880519458,1490992741880519458,37.4260791701,-122.075995078,-30.778446874
2017-03-31 20:39:01.922253207,1490992741922253207,37.426079171,-122.07599508,-30.7780019279
2017-03-31 20:39:01.963837223,1490992741963837223,37.4260791717,-122.075995081,-30.7774838535
2017-03-31 20:39:02.005495803,1490992742005495803,37.4260791722,-122.075995082,-30.7774384245
2017-03-31 20:39:02.047099374,1490992742047099374,37.4260791725,-122.075995081,-30.7781808811
2017-03-31 20:39:02.088787727,1490992742088787727,37.4260791728,-122.07599508,-30.7789248499
2017-03-31 20:39:02.130495970,1490992742130495970,37.4260791712,-122.075995079,-30.7784075465
2017-03-31 20:39:02.172283465,1490992742172283465,37.4260791695,-122.075995078,-30.7778601324
2017-03-31 20:39:02.213867139,1490992742213867139,37.4260791694,-122.075995077,-30.7771543112
2017-03-31 20:39:02.255472059,1490992742255472059,37.4260791706,-122.075995077,-30.7763156477
2017-03-31 20:39:02.297091829,1490992742297091829,37.4260791718,-122.075995078,-30.7754766849
2017-03-31 20:39:02.338808769,1490992742338808769,37.4260791731,-122.075995078,-30.7746357612
2017-03-31 20:39:02.380493101,1490992742380493101,37.4260791743,-122.075995078,-30.773795498
2017-03-31 20:39:02.422108603,1490992742422108603,37.4260791739,-122.075995078,-30.7728956031
2017-03-31 20:39:02.463819539,1490992742463819539,37.4260791729,-122.075995078,-30.7719748674
2017-03-31 20:39:02.505587188,1490992742505587188,37.4260791729,-122.075995079,-30.7716333312
2017-03-31 20:39:02.547144360,1490992742547144360,37.4260791746,-122.07599508,-30.7722384261
2017-03-31 20:39:02.588758397,1490992742588758397,37.4260791762,-122.075995082,-30.7728443447
2017-03-31 20:39:02.630424534,1490992742630424534,37.4260791771,-122.075995083,-30.7729843988
2017-03-31 20:39:02.672167318,1490992742672167318,37.4260791765,-122.075995084,-30.7722323488
2017-03-31 20:39:02.713835453,1490992742713835453,37.426079176,-122.075995085,-30.7714816456
2017-03-31 20:39:02.755455834,1490992742755455834,37.4260791754,-122.075995086,-30.7707318048
2017-03-31 20:39:02.797119476,1490992742797119476,37.4260791749,-122.075995086,-30.76998118
