timestamp,lat,long,alt
1490992740790175154,37.4260791545,-122.075995064,-30.7906403286
1490992740890062590,37.4260791569,-122.075995067,-30.7873616011
1490992740999026512,37.4260791626,-122.07599506,-30.7865384932
1490992741089906707,37.4260791582,-122.075995066,-30.7853338514
1490992741190745048,37.4260791557,-122.075995064,-30.785858047
1490992741390532484,37.4260791718,-122.075995069,-30.7856398037
1490992741490436425,37.4260791528,-122.075995069,-30.7809704337
1490992741616242952,37.4260791648,-122.075995076,-30.7824072988
1490992741691206736,37.4260791638,-122.075995075,-30.7793062936
1490992741889990210,37.4260791704,-122.075995078,-30.7784038799
1490992741989868437,37.4260791721,-122.075995082,-30.7771595407
1490992742089727336,37.4260791728,-122.07599508,-30.7789416166
1490992742191045322,37.4260791687,-122.075995077,-30.7776143508
1490992742390270905,37.4260791746,-122.075995078,-30.7735983964
1490992742489742951,37.4260791723,-122.075995078,-30.7714026293
1490992742616100539,37.4260791772,-122.075995083,-30.7732424631
1490992742889798266,37.4260791737,-122.075995088,-30.7683114573
1490992743012714335,37.4260791844,-122.075995085,-30.7698494248
1490992743089563954,37.4260791874,-122.075995086,-30.7689885947
1490992743191496934,37.4260791863,-122.075995089,-30.7663426565
1490992743390188090,37.4260791883,-122.075995099,-30.7642160227
1490992743490067110,37.426079181,-122.075995096,-30.7642852632
1490992743615906716,37.4260791894,-122.0759951,-30.7643415173
1490992743691805144,37.4260791856,-122.075995106,-30.7628605407
1490992743789693206,37.4260791882,-122.07599509,-30.763477771
1490992743889587636,37.4260791824,-122.075995098,-30.7610523228
1490992743987322760,37.4260791897,-122.075995099,-30.7632452472
1490992744188162916,37.4260791867,-122.075995092,-30.757082832
1490992744290591218,37.426079185,-122.075995102,-30.759291277
1490992744389992958,37.4260791898,-122.075995098,-30.757676653
1490992744499891970,37.4260791882,-122.075995099,-30.7570545104
1490992744615774030,37.4260791929,-122.07599509,-30.7563363829
1490992744704636323,37.4260789357,-122.075994894,-30.9814532318
1490992744789522302,37.426078931,-122.075994888,-30.9824246298
1490992744889409056,37.4260789321,-122.075994893,-30.9810089867
1490992745015228109,37.426078937,-122.075994897,-30.9798891601
1490992745089656021,37.4260789363,-122.075994902,-30.9778605853
1490992745191057379,37.426078942,-122.075994913,-30.9780406622
1490992745487536571,37.4260789401,-122.075994903,-30.9744900314
1490992745615515342,37.4260789399,-122.075994902,-30.9732745297
1490992745693421531,37.4260789306,-122.075994884,-30.9805861069
1490992745890109377,37.4260789287,-122.075994892,-30.9802702845
1490992745990060871,37.4260789262,-122.075994889,-30.9817496126
1490992746089917934,37.4260789324,-122.075994897,-30.9808532909
1490992746191809235,37.4260789432,-122.075994893,-30.9794022321
1490992746290688471,37.4260789314,-122.075994897,-30.9778279703
1490992746615836610,37.4260789175,-122.075994894,-30.974481247
1490992746696231098,37.4260789296,-122.0759949,-30.975176115
1490992746999969795,37.4260789221,-122.075994905,-30.97207863
1490992747089784008,37.4260789286,-122.075994894,-30.9690431621
1490992747191636532,37.4260789282,-122.075994889,-30.9701667499
