timestamp,tx,ty,tz,rx,ry,rz
1490992115797341956,13.379,-7.796,0.208,0.0,0.0,0.0
1490992115898808183,13.38,-7.795,0.211,0.0,0.0,0.0
1490992115998172876,13.38,-7.794,0.21,0.0,0.0,0.0
1490992116132113348,13.38,-7.793,0.209,0.0,0.0,0.0
1490992116198975728,13.38,-7.793,0.209,0.0,0.0,0.0
1490992116298877730,13.38,-7.793,0.208,0.0,0.0,0.0
1490992116398746363,13.38,-7.793,0.21,0.0,0.0,0.0
1490992116498618289,13.381,-7.793,0.209,0.0,0.0,0.0
1490992116623526835,13.38,-7.794,0.21,0.0,0.0,0.0
1490992116697482411,13.381,-7.795,0.204,0.0,0.0,0.0
1490992116797324401,13.381,-7.794,0.205,0.0,0.0,0.0
1490992116898742739,13.38,-7.793,0.205,0.0,0.0,0.0
1490992116998118109,13.381,-7.793,0.207,0.0,0.0,0.0
1490992117099990346,13.38,-7.793,0.206,0.0,0.0,0.0
1490992117197889571,13.38,-7.794,0.208,0.0,0.0,0.0
1490992117298799064,13.381,-7.793,0.207,0.0,0.0,0.0
1490992117398185126,13.381,-7.794,0.205,0.0,0.0,0.0
1490992117498560080,13.381,-7.794,0.206,0.0,0.0,0.0
1490992117624473476,13.379,-7.794,0.205,0.0,0.0,0.0
1490992117698278537,13.379,-7.795,0.204,0.0,0.0,0.0
1490992117797785559,13.379,-7.795,0.204,0.0,0.0,0.0
1490992117899146284,13.379,-7.795,0.208,0.0,0.0,0.0
1490992117997554005,13.378,-7.794,0.204,0.0,0.0,0.0
1490992118132960785,13.378,-7.794,0.204,0.0,0.0,0.0
1490992118198353115,13.38,-7.794,0.207,0.0,0.0,0.0
1490992118297727643,13.379,-7.794,0.207,0.0,0.0,0.0
1490992118398652825,13.378,-7.794,0.206,0.0,0.0,0.0
1490992118497525789,13.379,-7.794,0.208,0.0,0.0,0.0
1490992118623383000,13.378,-7.794,0.206,0.0,0.0,0.0
1490992118697286309,13.38,-7.796,0.206,0.0,0.0,0.0
1490992118798215175,13.38,-7.796,0.207,0.0,0.0,0.0
1490992118899095633,13.38,-7.795,0.208,0.0,0.0,0.0
1490992118998019550,13.381,-7.795,0.208,0.0,0.0,0.0
1490992119097863691,13.381,-7.795,0.209,0.0,0.0,0.0
1490992119196795962,13.381,-7.796,0.209,0.0,0.0,0.0
1490992119296661344,13.38,-7.795,0.209,0.0,0.0,0.0
1490992119396592001,13.38,-7.794,0.211,0.0,0.0,0.0
1490992119497477749,13.38,-7.794,0.21,0.0,0.0,0.0
1490992119622350748,13.378,-7.795,0.207,0.0,0.0,0.0
1490992119696232344,13.38,-7.794,0.206,0.0,0.0,0.0
1490992119796204973,13.381,-7.793,0.206,0.0,0.0,0.0
1490992119897039849,13.381,-7.793,0.21,0.0,0.0,0.0
1490992119996935059,13.381,-7.793,0.211,0.0,0.0,0.0
1490992120139778867,13.381,-7.793,0.211,0.0,0.0,0.0
1490992120196819447,13.382,-7.794,0.209,0.0,0.0,0.0
1490992120296634547,13.38,-7.793,0.208,0.0,0.0,0.0
1490992120396562603,13.381,-7.793,0.211,0.0,0.0,0.0
1490992120496444734,13.38,-7.793,0.211,0.0,0.0,0.0
1490992120623305705,13.38,-7.793,0.211,0.0,0.0,0.0
1490992120697279790,13.38,-7.795,0.207,0.0,0.0,0.0
1490992120797161967,13.379,-7.794,0.21,0.0,0.0,0.0
1490992120898021774,13.379,-7.795,0.21,0.0,0.0,0.0
1490992120996881345,13.38,-7.795,0.21,0.0,0.0,0.0
1490992121097805791,13.379,-7.794,0.211,0.0,0.0,0.0
1490992121197214787,13.38,-7.794,0.211,0.0,0.0,0.0
1490992121297062828,13.38,-7.794,0.212,0.0,0.0,0.0
1490992121397508656,13.379,-7.794,0.21,0.0,0.0,0.0
1490992121497484680,13.379,-7.794,0.212,0.0,0.0,0.0
1490992121623344891,13.378,-7.795,0.21,0.0,0.0,0.0
1490992121697196478,13.38,-7.795,0.206,0.0,0.0,0.0
1490992121797065473,13.379,-7.794,0.208,0.0,0.0,0.0
1490992121897978416,13.379,-7.795,0.207,0.0,0.0,0.0
1490992121996916844,13.379,-7.794,0.209,0.0,0.0,0.0
1490992122132832112,13.38,-7.794,0.21,0.0,0.0,0.0
1490992122197224756,13.379,-7.794,0.208,0.0,0.0,0.0
1490992122297567573,13.379,-7.794,0.207,0.0,0.0,0.0
1490992122396539048,13.379,-7.794,0.209,0.0,0.0,0.0
1490992122497483553,13.379,-7.794,0.209,0.0,0.0,0.0
1490992122624315290,13.377,-7.793,0.209,0.0,0.0,0.0
1490992122698152052,13.378,-7.793,0.204,0.0,0.0,0.0
1490992122798053137,13.379,-7.794,0.203,0.0,0.0,0.0
1490992122898973969,13.381,-7.796,0.202,0.0,0.0,0.0
1490992122997837912,13.389,-7.802,0.202,0.0,0.0,0.0
1490992123098744195,13.399,-7.812,0.2,0.0,0.0,0.0
1490992123197676160,13.416,-7.828,0.204,0.0,0.0,0.0
1490992123298050612,13.441,-7.851,0.202,0.0,0.0,0.0
1490992123397482668,13.476,-7.883,0.201,0.0,0.0,0.0
1490992123497352528,13.522,-7.924,0.203,0.0,0.0,0.0
1490992123623697112,13.578,-7.974,0.203,0.0,0.0,0.0
1490992123697117926,13.646,-8.037,0.2,0.0,0.0,0.0
1490992123797015942,13.728,-8.112,0.201,0.0,0.0,0.0
1490992123897957250,13.82,-8.195,0.205,0.0,0.0,0.0
1490992123996838923,13.922,-8.292,0.214,0.0,0.0,0.0
1490992124133718291,14.036,-8.402,0.227,0.0,0.0,0.0
1490992124197623964,14.161,-8.524,0.244,0.0,0.0,0.0
1490992124297471029,14.305,-8.655,0.252,0.0,0.0,0.0
1490992124397475565,14.462,-8.795,0.261,0.0,0.0,0.0
1490992124496855490,14.627,-8.95,0.272,0.0,0.0,0.0
1490992124623151046,14.803,-9.114,0.284,0.0,0.0,0.0
1490992124697086016,14.992,-9.297,0.292,0.0,0.0,0.0
1490992124796985324,15.186,-9.49,0.317,0.0,0.0,0.0
1490992124897954907,15.389,-9.685,0.337,0.0,0.0,0.0
1490992124996762384,15.601,-9.883,0.342,0.0,0.0,0.0
1490992125098739297,15.82,-10.087,0.354,0.0,0.0,0.0
1490992125197580067,16.047,-10.295,0.372,0.0,0.0,0.0
1490992125297429339,16.28,-10.506,0.387,0.0,0.0,0.0
1490992125396966105,16.518,-10.723,0.397,0.0,0.0,0.0
1490992125497229093,16.761,-10.946,0.401,0.0,0.0,0.0
1490992125623155514,17.011,-11.177,0.4,0.0,0.0,0.0
1490992125697086448,17.274,-11.406,0.401,0.0,0.0,0.0
1490992125796945508,17.543,-11.644,0.402,0.0,0.0,0.0
1490992125898802462,17.815,-11.884,0.417,0.0,0.0,0.0
1490992125997877015,18.094,-12.124,0.43,0.0,0.0,0.0
1490992126133669244,18.38,-12.359,0.455,0.0,0.0,0.0
1490992126197559316,18.672,-12.594,0.474,0.0,0.0,0.0
1490992126297483190,18.969,-12.831,0.491,0.0,0.0,0.0
1490992126397885563,19.268,-13.073,0.498,0.0,0.0,0.0
1490992126497217816,19.572,-13.316,0.496,0.0,0.0,0.0
1490992126624083155,19.886,-13.551,0.49,0.0,0.0,0.0
1490992126696945234,20.215,-13.777,0.49,0.0,0.0,0.0
1490992126797866481,20.546,-14.0,0.512,0.0,0.0,0.0
1490992126898796893,20.878,-14.233,0.533,0.0,0.0,0.0
1490992126997668581,21.21,-14.468,0.549,0.0,0.0,0.0
1490992127098590486,21.547,-14.693,0.562,0.0,0.0,0.0
1490992127197488741,21.894,-14.898,0.567,0.0,0.0,0.0
1490992127297363530,22.253,-15.078,0.57,0.0,0.0,0.0
1490992127397780654,22.621,-15.236,0.576,0.0,0.0,0.0
1490992127498113585,22.991,-15.396,0.582,0.0,0.0,0.0
1490992127624005366,23.371,-15.558,0.587,0.0,0.0,0.0
1490992127697491141,23.759,-15.702,0.586,0.0,0.0,0.0
