timestamp,lat,long,alt
1490992116117110108,37.4266776502,-122.076089585,-32.9754869584
1490992116884122963,37.4266776465,-122.076089583,-32.9794248878
1490992117609458501,37.4266776385,-122.076089593,-32.979507882
1490992118117957672,37.426677639,-122.076089611,-32.9802911451
1490992118608380750,37.4266776399,-122.076089608,-32.9791945547
1490992119607352702,37.4266776305,-122.076089603,-32.9777089546
1490992120124798256,37.426677647,-122.076089574,-32.9732974457
1490992120608281472,37.4266776536,-122.076089583,-32.9738170746
1490992120882921534,37.4266776361,-122.076089592,-32.9749953872
1490992121608344716,37.4266776365,-122.076089605,-32.9742360261
1490992122117826896,37.4266776378,-122.076089589,-32.9751406421
1490992122609319476,37.4266776526,-122.076089623,-32.9758577981
1490992123608698687,37.4266760177,-122.076087353,-32.9821988091
1490992124118739801,37.4266721638,-122.076082179,-32.959800887
1490992124608152524,37.4266657427,-122.076073509,-32.905484841
1490992125608181977,37.4266471574,-122.076048557,-32.7955833447
1490992126118665820,37.4266365001,-122.076033091,-32.7441796768
1490992126609084930,37.426625766,-122.076016076,-32.7132704055
1490992127609003992,37.4266076714,-122.07597671,-32.6227929671
1490992127682895624,37.4266063773,-122.075972324,-32.6246600243
1490992128118557731,37.426603181,-122.075954311,-32.605174556
1490992128609028662,37.4266029968,-122.075930698,-32.6284606212
1490992129607972354,37.4266159588,-122.075886108,-32.668299668
1490992130135459642,37.4266276099,-122.075866457,-32.6756417076
1490992130382037159,37.4266353349,-122.075855315,-32.7180547443
1490992131607919138,37.426669542,-122.075813996,-32.8263131767
1490992132136414360,37.4266843115,-122.075797621,-32.8554182866
1490992133083233623,37.4267137775,-122.075765865,-32.9381608603
1490992134119275080,37.4267423615,-122.075735248,-32.961958011
1490992134608659246,37.4267561666,-122.075720467,-32.980494191
1490992135608702911,37.4267806958,-122.075694119,-33.03804565
1490992136119219027,37.4267901534,-122.075683724,-33.0562117117
1490992136183025895,37.4267918427,-122.07568194,-33.0567687382
1490992136608638395,37.426797856,-122.075675559,-33.0757612702
1490992137608023380,37.4268076871,-122.07566501,-33.0981431376
1490992138120028629,37.4268100786,-122.075662468,-33.107274823
