index,timestamp,lat,long,alt
2017-03-31 20:53:18.005769770,1490993598005769770,37.4265094383,-122.076397221,-32.6474177114
2017-03-31 20:53:18.047413960,1490993598047413960,37.4265094383,-122.076397221,-32.6474177114
2017-03-31 20:53:18.089105125,1490993598089105125,37.4265094383,-122.076397221,-32.6474177114
2017-03-31 20:53:18.133116152,1490993598133116152,37.4265094349,-122.076397219,-32.6474699757
2017-03-31 20:53:18.172427525,1490993598172427525,37.4265094312,-122.076397216,-32.6475275089
2017-03-31 20:53:18.214127919,1490993598214127919,37.4265094296,-122.076397216,-32.6475778902
2017-03-31 20:53:18.255843768,1490993598255843768,37.4265094316,-122.07639722,-32.6476125148
2017-03-31 20:53:18.297590665,1490993598297590665,37.4265094336,-122.076397225,-32.6476471651
2017-03-31 20:53:18.339177452,1490993598339177452,37.4265094356,-122.076397229,-32.6476816824
2017-03-31 20:53:18.380809690,1490993598380809690,37.4265094376,-122.076397234,-32.6477162376
2017-03-31 20:53:18.422430799,1490993598422430799,37.4265094387,-122.076397234,-32.6478894584
2017-03-31 20:53:18.464091797,1490993598464091797,37.4265094392,-122.076397231,-32.6481519703
2017-03-31 20:53:18.505837306,1490993598505837306,37.4265094394,-122.076397229,-32.648143336
2017-03-31 20:53:18.547423066,1490993598547423066,37.4265094386,-122.076397233,-32.6471366925
2017-03-31 20:53:18.589151212,1490993598589151212,37.4265094378,-122.076397236,-32.6461265974
2017-03-31 20:53:18.630724624,1490993598630724624,37.4265094344,-122.07639724,-32.6456640661
2017-03-31 20:53:18.672407746,1490993598672407746,37.4265094194,-122.076397252,-32.6475254787
2017-03-31 20:53:18.714132056,1490993598714132056,37.4265094104,-122.076397257,-32.6487767474
2017-03-31 20:53:18.755780022,1490993598755780022,37.4265094108,-122.076397253,-32.6490754211
2017-03-31 20:53:18.797507353,1490993598797507353,37.4265094112,-122.076397249,-32.6493746622
2017-03-31 20:53:18.839138066,1490993598839138066,37.4265094139,-122.076397246,-32.649331173
2017-03-31 20:53:18.880827584,1490993598880827584,37.4265094166,-122.076397243,-32.6492775421
2017-03-31 20:53:18.922437700,1490993598922437700,37.4265094194,-122.07639724,-32.6492240137
2017-03-31 20:53:18.964256164,1490993598964256164,37.4265094221,-122.076397237,-32.6491702168
2017-03-31 20:53:19.005761350,1490993599005761350,37.4265094249,-122.076397234,-32.6491168233
2017-03-31 20:53:19.047427969,1490993599047427969,37.4265094277,-122.076397231,-32.6490632217
2017-03-31 20:53:19.089101074,1490993599089101074,37.4265094304,-122.076397228,-32.6490096123
2017-03-31 20:53:19.130771646,1490993599130771646,37.4265094305,-122.076397228,-32.6488508887
2017-03-31 20:53:19.172402681,1490993599172402681,37.4265094299,-122.076397229,-32.6486659088
2017-03-31 20:53:19.214087130,1490993599214087130,37.4265094302,-122.076397231,-32.6485381602
2017-03-31 20:53:19.255771578,1490993599255771578,37.4265094315,-122.076397232,-32.6484945967
2017-03-31 20:53:19.297415064,1490993599297415064,37.4265094329,-122.076397233,-32.6484510759
2017-03-31 20:53:19.339057761,1490993599339057761,37.426509431,-122.076397235,-32.6475218747
2017-03-31 20:53:19.380841970,1490993599380841970,37.4265094289,-122.076397237,-32.6465519913
2017-03-31 20:53:19.422501728,1490993599422501728,37.4265094273,-122.076397237,-32.6452528265
2017-03-31 20:53:19.464284320,1490993599464284320,37.4265094262,-122.076397236,-32.6437180677
2017-03-31 20:53:19.505779376,1490993599505779376,37.4265094253,-122.076397236,-32.6425117344
2017-03-31 20:53:19.547435838,1490993599547435838,37.4265094254,-122.076397234,-32.6426522682
2017-03-31 20:53:19.589168167,1490993599589168167,37.4265094255,-122.076397232,-32.6427930585
2017-03-31 20:53:19.630767995,1490993599630767995,37.4265094267,-122.076397231,-32.643114947
2017-03-31 20:53:19.672443780,1490993599672443780,37.4265094332,-122.076397231,-32.6443236358
2017-03-31 20:53:19.714123884,1490993599714123884,37.4265094397,-122.076397231,-32.6455324359
2017-03-31 20:53:19.755742571,1490993599755742571,37.4265094462,-122.076397231,-32.6467394616
2017-03-31 20:53:19.797414642,1490993599797414642,37.4265094527,-122.076397231,-32.647948039
2017-03-31 20:53:19.839111625,1490993599839111625,37.4265094476,-122.076397228,-32.6463611976
2017-03-31 20:53:19.880906402,1490993599880906402,37.4265094423,-122.076397226,-32.6446969769
2017-03-31 20:53:19.922426388,1490993599922426388,37.4265094407,-122.076397223,-32.6445418932
2017-03-31 20:53:19.964144636,1490993599964144636,37.4265094419,-122.07639722,-32.6454766022
2017-03-31 20:53:20.005856636,1490993600005856636,37.4265094428,-122.076397217,-32.6460688439
2017-03-31 20:53:20.047521227,1490993600047521227,37.4265094429,-122.076397218,-32.6451169317
2017-03-31 20:53:20.089150938,1490993600089150938,37.426509443,-122.076397219,-32.6441658208
2017-03-31 20:53:20.130737539,1490993600130737539,37.4265094431,-122.07639722,-32.6444141613
2017-03-31 20:53:20.172435482,1490993600172435482,37.4265094432,-122.076397221,-32.6449919094
2017-03-31 20:53:20.214119303,1490993600214119303,37.4265094436,-122.076397222,-32.6451100975
2017-03-31 20:53:20.255778425,1490993600255778425,37.4265094446,-122.076397223,-32.6444592902
2017-03-31 20:53:20.299787814,1490993600299787814,37.4265094457,-122.076397224,-32.6437717612
2017-03-31 20:53:20.339161916,1490993600339161916,37.4265094489,-122.076397226,-32.6436400198
2017-03-31 20:53:20.380799018,1490993600380799018,37.4265094522,-122.076397229,-32.6435021129
2017-03-31 20:53:20.422444939,1490993600422444939,37.4265094545,-122.076397232,-32.6432488042
2017-03-31 20:53:20.464099408,1490993600464099408,37.4265094561,-122.076397235,-32.6429116192
2017-03-31 20:53:20.508236120,1490993600508236120,37.4265094579,-122.076397237,-32.6426574528
2017-03-31 20:53:20.547448461,1490993600547448461,37.4265094601,-122.076397237,-32.6427216856
2017-03-31 20:53:20.589158939,1490993600589158939,37.4265094623,-122.076397236,-32.6427900099
2017-03-31 20:53:20.630783187,1490993600630783187,37.4265094618,-122.076397237,-32.6432400848
2017-03-31 20:53:20.672419457,1490993600672419457,37.4265094464,-122.076397244,-32.6456717425
2017-03-31 20:53:20.716523932,1490993600716523932,37.4265094381,-122.076397248,-32.6469605656
2017-03-31 20:53:20.755775339,1490993600755775339,37.426509441,-122.076397246,-32.646446095
2017-03-31 20:53:20.797465424,1490993600797465424,37.4265094441,-122.076397245,-32.6458996573
2017-03-31 20:53:20.839106817,1490993600839106817,37.4265094431,-122.076397241,-32.6451419289
2017-03-31 20:53:20.880749287,1490993600880749287,37.4265094419,-122.076397237,-32.6443794738
2017-03-31 20:53:20.924909865,1490993600924909865,37.4265094407,-122.076397233,-32.644956716
2017-03-31 20:53:20.964203359,1490993600964203359,37.4265094396,-122.076397229,-32.6462071778
2017-03-31 20:53:21.005764659,1490993601005764659,37.4265094381,-122.076397227,-32.6472037508
2017-03-31 20:53:21.047455459,1490993601047455459,37.4265094347,-122.076397228,-32.6467576441
2017-03-31 20:53:21.089127744,1490993601089127744,37.4265094313,-122.076397229,-32.6463117374
2017-03-31 20:53:21.130786591,1490993601130786591,37.4265094302,-122.07639723,-32.6466120123
2017-03-31 20:53:21.172418938,1490993601172418938,37.42650943,-122.076397229,-32.6472468339
2017-03-31 20:53:21.214108696,1490993601214108696,37.4265094291,-122.07639723,-32.6474072466
2017-03-31 20:53:21.255785900,1490993601255785900,37.4265094272,-122.076397233,-32.6468176297
2017-03-31 20:53:21.297433004,1490993601297433004,37.4265094253,-122.076397237,-32.6462284403
2017-03-31 20:53:21.341627530,1490993601341627530,37.4265094295,-122.07639724,-32.6449764591
2017-03-31 20:53:21.380846789,1490993601380846789,37.4265094335,-122.076397242,-32.6438471179
2017-03-31 20:53:21.422467310,1490993601422467310,37.4265094376,-122.076397245,-32.6426486303
2017-03-31 20:53:21.464091677,1490993601464091677,37.4265094418,-122.076397248,-32.6414500321
2017-03-31 20:53:21.505783967,1490993601505783967,37.4265094444,-122.076397249,-32.6406390239
2017-03-31 20:53:21.549926507,1490993601549926507,37.4265094407,-122.076397247,-32.6414704831
2017-03-31 20:53:21.589143461,1490993601589143461,37.4265094374,-122.076397245,-32.6422091722
2017-03-31 20:53:21.630750495,1490993601630750495,37.4265094339,-122.076397242,-32.6429928745
2017-03-31 20:53:21.672423387,1490993601672423387,37.4265094303,-122.07639724,-32.6437778208
2017-03-31 20:53:21.714158164,1490993601714158164,37.4265094268,-122.076397237,-32.6445639293
2017-03-31 20:53:21.758187775,1490993601758187775,37.4265094231,-122.076397235,-32.6453932668
2017-03-31 20:53:21.797509637,1490993601797509637,37.4265094197,-122.076397233,-32.6461339281
2017-03-31 20:53:21.839105225,1490993601839105225,37.4265094201,-122.076397231,-32.6460698032
2017-03-31 20:53:21.880780071,1490993601880780071,37.4265094205,-122.076397229,-32.645999874
2017-03-31 20:53:21.922526019,1490993601922526019,37.4265094192,-122.076397233,-32.6452704333
2017-03-31 20:53:21.966534682,1490993601966534682,37.4265094167,-122.076397241,-32.6440283966
2017-03-31 20:53:22.005774514,1490993602005774514,37.4265094174,-122.076397252,-32.6430846111
2017-03-31 20:53:22.047413829,1490993602047413829,37.4265094313,-122.076397277,-32.6427893205
2017-03-31 20:53:22.089231806,1490993602089231806,37.4265094452,-122.076397302,-32.642492761
2017-03-31 20:53:22.130801987,1490993602130801987,37.4265094697,-122.076397345,-32.6417730513
2017-03-31 20:53:22.174916234,1490993602174916234,37.4265094987,-122.076397395,-32.6408894015
2017-03-31 20:53:22.214171976,1490993602214171976,37.4265095288,-122.076397449,-32.6409932031
2017-03-31 20:53:22.255765682,1490993602255765682,37.4265095662,-122.076397519,-32.6422922874
2017-03-31 20:53:22.297551398,1490993602297551398,37.4265096038,-122.076397589,-32.6435973603
2017-03-31 20:53:22.339091635,1490993602339091635,37.4265096486,-122.076397686,-32.6432595517
2017-03-31 20:53:22.383257405,1490993602383257405,37.4265096965,-122.07639779,-32.6428462483
2017-03-31 20:53:22.422451531,1490993602422451531,37.426509712,-122.076397824,-32.6427117826
2017-03-31 20:53:22.464201299,1490993602464201299,37.426509712,-122.076397824,-32.6427117826
