index,timestamp,lat,long,alt
2017-03-31 20:24:49.463150366,1490991889463150366,37.426590317,-122.075725463,-32.8727281443
2017-03-31 20:24:49.505021778,1490991889505021778,37.426590317,-122.075725463,-32.8727281443
2017-03-31 20:24:49.546531747,1490991889546531747,37.426590317,-122.075725463,-32.8727281443
2017-03-31 20:24:49.588235700,1490991889588235700,37.426590317,-122.075725463,-32.8727281443
2017-03-31 20:24:49.629854577,1490991889629854577,37.4265905934,-122.075725158,-32.8754446857
2017-03-31 20:24:49.671482941,1490991889671482941,37.4265910765,-122.075724627,-32.8801916126
2017-03-31 20:24:49.713288145,1490991889713288145,37.426591547,-122.075724122,-32.8831714356
2017-03-31 20:24:49.754980692,1490991889754980692,37.4265920126,-122.075723626,-32.8856937109
2017-03-31 20:24:49.796714113,1490991889796714113,37.4265924787,-122.07572313,-32.8882184796
2017-03-31 20:24:49.838195617,1490991889838195617,37.426592942,-122.075722637,-32.8907279934
2017-03-31 20:24:49.879822546,1490991889879822546,37.4265934069,-122.075722142,-32.8932463039
2017-03-31 20:24:49.921618274,1490991889921618274,37.4265938737,-122.075721645,-32.8957748206
2017-03-31 20:24:49.963141665,1490991889963141665,37.4265943375,-122.075721151,-32.8982868743
2017-03-31 20:24:50.004946722,1490991890004946722,37.4265948043,-122.075720654,-32.9008159639
2017-03-31 20:24:50.046576775,1490991890046576775,37.4265952693,-122.075720159,-32.9033344758
2017-03-31 20:24:50.088273123,1490991890088273123,37.426595735,-122.075719663,-32.9058569834
2017-03-31 20:24:50.130037495,1490991890130037495,37.4265964057,-122.075718978,-32.9061591097
2017-03-31 20:24:50.171503112,1490991890171503112,37.4265971011,-122.075718271,-32.9061378513
2017-03-31 20:24:50.213164250,1490991890213164250,37.4265977998,-122.07571756,-32.9061164925
2017-03-31 20:24:50.254900954,1490991890254900954,37.4265984998,-122.075716848,-32.9060950951
2017-03-31 20:24:50.296493830,1490991890296493830,37.4265991973,-122.075716139,-32.9060737714
2017-03-31 20:24:50.338138379,1490991890338138379,37.4265998957,-122.075715429,-32.9060524212
2017-03-31 20:24:50.379832462,1490991890379832462,37.426600595,-122.075714718,-32.9060310455
2017-03-31 20:24:50.421539131,1490991890421539131,37.4266012944,-122.075714007,-32.9060096636
2017-03-31 20:24:50.463164827,1490991890463164827,37.4266019925,-122.075713297,-32.9059883229
2017-03-31 20:24:50.504874255,1490991890504874255,37.4266026921,-122.075712585,-32.9059669395
2017-03-31 20:24:50.546615902,1490991890546615902,37.4266033921,-122.075711873,-32.9059455396
2017-03-31 20:24:50.588253640,1490991890588253640,37.4266040904,-122.075711163,-32.9059241928
2017-03-31 20:24:50.629871188,1490991890629871188,37.4266049594,-122.07571027,-32.9069371529
